Gene = COMMD2
index = 395
Annotated 5SS: [ 122  290 1097 1822]
Annotated 3SS: [  211  1013  1647 10780]
SMsplice 5SS: [ 122  290 1177 1822 2243]
SMsplice 3SS: [ 211 1013 1722 2116 8363]
top_k =  100
Partition function (log Z): -4.0245345283532155

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.9836428999377134
Position 290: 0.9742884234837592
Position 2243: 0.9313499118712114
Position 1822: 0.915291321655966
Position 1177: 0.704460243141315
Position 1097: 0.2871360571513191
Position 5166: 0.07146097829102849
Position 3106: 0.0252075552422535
Position 2806: 0.024964791176668055
Position 3040: 0.01834266375366602
Position 506: 0.0062655144238432025
Position 1816: 0.003519316656549242
Position 1872: 0.0033996204558481478
Position 686: 0.0022977477839873257
Position 109: 0.0020454553351821974
Position 331: 0.002019518201218141
Position 466: 0.0019487497405328658
Position 816: 0.0014842529595103834
Position 33: 0.0012800882331497503
Position 436: 0.0012269711384146832
Position 919: 0.0009464254956616339
Position 41: 0.0006709928918339272
Position 69: 0.0004333432076450147
Position 19: 0.00042242446137372494
Position 132: 0.00032648129611861215
Position 141: 0.00021754982774672244
Position 400: 0.00017732819979459806
Position 148: 0.00010079940391600975
Position 49: 6.764590126698771e-05
Position 824: 5.1762871687246375e-05
Position 608: 3.917947823069855e-05
Position 386: 2.6090755495418256e-05
Position 143: 2.39174155040481e-05
Position 597: 1.724227873304209e-05
Position 5: 2.2830713744419114e-06
Position 164: 1.0205749681708475e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1013: 0.9907858052957296
Position 211: 0.9737670107859631
Position 2116: 0.8974729164720789
Position 8363: 0.41363289354891863
Position 1722: 0.38525502992046934
Position 1699: 0.3243202137584525
Position 8023: 0.1016832003350598
Position 12232: 0.09249779818743029
Position 1739: 0.07142680547034012
Position 1990: 0.0679338334731364
Position 5006: 0.06314038430956669
Position 9164: 0.05872631452829129
Position 1647: 0.058102522105757046
Position 4125: 0.05011515780620726
Position 5724: 0.04970659831579378
Position 9540: 0.03839821256405049
Position 2971: 0.03332228772709565
Position 5302: 0.0331859160307605
Position 4155: 0.02844178048312349
Position 1669: 0.02586600671954579
Position 1600: 0.025692938452287324
Position 1548: 0.02537028819211188
Position 2668: 0.023090066863900804
Position 5097: 0.018518561733814165
Position 4174: 0.017151660967703174
Position 2993: 0.015629527635250415
Position 4554: 0.013203768169063518
Position 4925: 0.012475486123943882
Position 5277: 0.009553035432367622
Position 3039: 0.006722047810925469
Position 2718: 0.00462389955229446
Position 4240: 0.0038775251952112713
Position 2888: 0.0033062803881006323
Position 3880: 0.0032133223809854127
Position 5532: 0.0030324372243063545
Position 1552: 0.002405531571259807
Position 4453: 0.002215583851329243
Position 191: 0.0021495591085643664
Position 4317: 0.0021189875856859153
Position 537: 0.0020794896092469054
Position 3684: 0.0017604698466193334
Position 740: 0.0011278733000552414
Position 2377: 0.0011099726232820738
Position 1399: 0.0010747949966130035
Position 905: 0.0008000007068135145
Position 2495: 0.0007868372360758251
Position 1471: 0.0007769572442778889
Position 1604: 0.000736820424063306
Position 1500: 0.0006699843090158482
Position 1402: 0.0005123656041695574
Position 815: 0.0004939262785188074
Position 2083: 0.0001725799156228653
Position 1954: 0.00013605904973343618
Position 2647: 0.00012400874103826636
Position 406: 0.00010686966548054
Position 2942: 0.00010397598775306792
Position 710: 8.554678391430716e-05
Position 628: 5.896082165300382e-05
Position 2193: 5.591847538199788e-05
Position 690: 5.586305678895713e-05
Position 2004: 4.2701923623610065e-05
Position 463: 4.266887616207375e-05
Position 403: 3.907629685353804e-05
Position 2071: 3.6662819386733386e-05
Position 696: 1.337591080556616e-05
Position 573: 1.3314815171798571e-05
Position 2018: 7.229019915900416e-06
Position 251: 4.066869729595949e-08
Position 222: 5.645289507205877e-09
Position 163: 2.989555913383394e-10
Position 109: 1.3062772503700994e-10
Position 280: 1.2583600009072842e-10
Position 116: 7.253472339992727e-12
