Gene = RPN1
index = 1206
Annotated 5SS: [  310  5931 13051 18902 20899 24117 24976 25316 28686]
Annotated 3SS: [ 5865 12743 18691 20705 24016 24836 25195 28439 30255]
SMsplice 5SS: [  310  5931 12840 13051 18902 24117 24976 25316 28686]
SMsplice 3SS: [ 5865 12743 12924 18691 24016 24836 25195 28439 30255]
top_k =  100
Partition function (log Z): 8.484044958934936

Sorted 5' Splice Sites (High to Low Probability):
Position 25316: 0.999999999999998
Position 18902: 0.9999999999999973
Position 5931: 0.9869448103194225
Position 24976: 0.9818902684947353
Position 24117: 0.9763247105726804
Position 310: 0.881861938703489
Position 13051: 0.6713156823329217
Position 28686: 0.5873140499016796
Position 20899: 0.48029528478739997
Position 5678: 0.45811124983775553
Position 24436: 0.2795577944927784
Position 6315: 0.24059348455717303
Position 193: 0.11418964766597381
Position 30593: 0.11351511271512699
Position 28550: 0.07605157593790382
Position 26495: 0.07458727216462575
Position 12840: 0.061582422535386656
Position 26136: 0.04597017211969487
Position 516: 0.03997339856253129
Position 3805: 0.02440783490664556
Position 3799: 0.017835778085626405
Position 28467: 0.017268813029968872
Position 24521: 0.016062592654865003
Position 24949: 0.014208231234577557
Position 1125: 0.012389190486160653
Position 24580: 0.010369194206206587
Position 1778: 0.010290101784733484
Position 28627: 0.010143971030500468
Position 3841: 0.007008323540743337
Position 5902: 0.0070068074548822225
Position 2414: 0.006358889631043892
Position 4865: 0.0062887345606887565
Position 1633: 0.005570518601183557
Position 1985: 0.004655412451321259
Position 5924: 0.004638151215979151
Position 1960: 0.003977265175625404
Position 30469: 0.003909490607020402
Position 1715: 0.0026269938386954223
Position 20913: 0.0023144619951881214
Position 30435: 0.0017977940940883776
Position 6798: 0.000986821526989796
Position 5969: 0.000845766906596939
Position 25926: 0.0007499305713231346
Position 205: 8.443192271114426e-05
Position 6151: 5.7101469365245754e-05
Position 6461: 2.5367955302418835e-05
Position 6500: 1.9033723542777157e-05
Position 1581: 6.621903178342605e-06
Position 316: 3.138715666484628e-06
Position 25559: 2.7528585395269443e-06
Position 314: 4.556639145128041e-07
Position 208: 3.466439191474028e-07
Position 46: 1.476308975522194e-07
Position 237: 5.580636385046554e-08
Position 154: 2.1495348613100625e-08
Position 166: 1.5420776510374734e-08
Position 304: 7.812937638663324e-09
Position 72: 6.874149051973748e-09
Position 84: 4.1857085236286946e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18691: 0.9999999999999974
Position 5865: 0.9989588752311002
Position 24836: 0.9955310265068724
Position 25195: 0.9825601472205862
Position 24016: 0.9763247105726811
Position 30255: 0.8609506686482201
Position 12743: 0.7328981048683083
Position 28439: 0.5819495759421632
Position 5406: 0.4023049728776371
Position 20705: 0.2884966571195423
Position 24228: 0.21978457644065721
Position 6202: 0.20759590302341938
Position 20729: 0.19411308966304588
Position 30837: 0.1745162982811195
Position 28585: 0.13193001587941966
Position 24292: 0.08620500491319275
Position 26396: 0.0592926719301831
Position 5381: 0.05580627696011807
Position 3696: 0.04925193653301529
Position 29362: 0.048042305906020835
Position 26017: 0.044165410251058176
Position 398: 0.036113617104390865
Position 6041: 0.03307695042835114
Position 25162: 0.017428642824176954
Position 1493: 0.015230191335044862
Position 26372: 0.012193049493819993
Position 1032: 0.00636511536213535
Position 2291: 0.0063588896310438955
Position 4629: 0.006288734560688758
Position 983: 0.006024075124025302
Position 1761: 0.004552345596621347
Position 1852: 0.004080332030325318
Position 25757: 0.003728351268063734
Position 25868: 0.003495024389203633
Position 1632: 0.0032640447927459377
Position 26334: 0.003101550740622629
Position 28749: 0.0028879778747365322
Position 25616: 0.0023773371239757942
Position 25535: 0.0011382490879444534
Position 6660: 0.0009868215269897957
Position 25695: 0.0006670878563820041
Position 24798: 0.0005674732500818204
Position 27192: 0.0005641443028528326
Position 5708: 0.0004766606657810535
Position 25890: 0.00013923454009608395
Position 25784: 9.118392449640387e-05
Position 25806: 7.927553669664409e-05
Position 6398: 1.4934797939645927e-05
Position 25231: 8.096715571582867e-06
Position 6057: 7.199455673256681e-06
Position 25216: 3.081513568540659e-06
Position 25393: 1.186823369354898e-06
Position 25486: 3.3523002688119295e-07
Position 25173: 3.169845277683565e-08
