Gene = LAMTOR2
index = 758
Annotated 5SS: [ 206  674 3316]
Annotated 3SS: [ 510 3225 3562]
SMsplice 5SS: [674]
SMsplice 3SS: [3562]
top_k =  100
Partition function (log Z): -7.837204923086694

Sorted 5' Splice Sites (High to Low Probability):
Position 674: 0.6857592632155688
Position 206: 0.4123333455090363
Position 924: 0.3418775489280163
Position 3316: 0.3175796447456694
Position 3456: 0.12405959725517644
Position 122: 0.07533083142409971
Position 367: 0.04282292305737908
Position 3320: 0.041205442458667495
Position 132: 0.03793382300303913
Position 2959: 0.013741791571263198
Position 107: 0.007551338751541449
Position 844: 0.006142002385649466
Position 275: 0.005552192745477894
Position 165: 0.005124981530537025
Position 1817: 0.0038419225916414643
Position 434: 0.0030143496430118603
Position 1530: 0.0025272237685720605
Position 3640: 0.002505288390060552
Position 376: 0.0022350705485838468
Position 871: 0.0010098244569191931
Position 1809: 0.0009978396151210346
Position 343: 0.0008919710346667512
Position 244: 0.00044785436409464904
Position 425: 0.0003726346913147027
Position 369: 3.751520350811574e-05
Position 210: 1.5172090479810923e-05
Position 591: 5.627428456985811e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3562: 0.9740236501440048
Position 3225: 0.4086029286170583
Position 510: 0.3204941623592272
Position 712: 0.1361237101775707
Position 3341: 0.09212460536158275
Position 587: 0.07511575256402253
Position 818: 0.03645409679328564
Position 838: 0.01953622247003459
Position 806: 0.015715388310707658
Position 2858: 0.014620826282079467
Position 763: 0.007146483955683147
Position 894: 0.0061659704275905
Position 1657: 0.004839762206762496
Position 803: 0.0045530937026761285
Position 909: 0.0030608814200549024
Position 781: 0.0030432584927893745
Position 1435: 0.0025272237685720574
Position 3733: 0.002505288390060552
Position 1098: 0.0021281483417744337
Position 383: 0.0018134026498227178
Position 1082: 0.0013772650626558591
Position 822: 0.0011950118591391471
Position 1018: 0.0009354120878954731
Position 769: 0.00031698394064794176
Position 967: 0.0002690134213379398
Position 406: 0.00010658024818890726
Position 591: 5.2793991778682415e-05
Position 457: 2.589277107183846e-05
Position 479: 2.2295947706670907e-05
Position 526: 8.826946978342705e-06
Position 358: 5.7023090732916705e-06
Position 363: 4.178613378726936e-06
Position 342: 1.4590773278449996e-06
Position 629: 5.679436987556507e-07
Position 215: 1.1784809962488311e-07
Position 641: 6.19032135220851e-08
