Gene = SMIM3
index = 1284
Annotated 5SS: [1027]
Annotated 3SS: [17483]
SMsplice 5SS: [1027 4645]
SMsplice 3SS: [ 4527 17483]
top_k =  100
Partition function (log Z): -13.794049249578109

Sorted 5' Splice Sites (High to Low Probability):
Position 4645: 0.8948557693665626
Position 2650: 0.8219795912156507
Position 1027: 0.783608615610396
Position 71: 0.5152386131986755
Position 5822: 0.5055602237465551
Position 3195: 0.18291003080429355
Position 2216: 0.08625471536781883
Position 28: 0.08445384831462069
Position 106: 0.01041407013536315
Position 390: 0.007790399529198093
Position 548: 0.005239579634222295
Position 703: 0.00177870079446433
Position 92: 0.0010687995167102554
Position 104: 0.0006925783992690284
Position 645: 0.0006429807016963746
Position 219: 0.00047179373062004095
Position 351: 0.00046513570553132643
Position 110: 0.0003185738312801416
Position 480: 0.00021481767035510125
Position 314: 1.0020179378903352e-07
Position 319: 4.151200256696699e-08
Position 193: 3.410504917325072e-08
Position 214: 1.4466714226405243e-08
Position 40: 8.01500723790429e-09
Position 186: 3.806623266086317e-09
Position 129: 3.09861095353766e-09
Position 50: 2.3716803056994667e-09
Position 285: 1.539637473704647e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 17483: 0.9602869562771179
Position 4527: 0.8952283062531001
Position 5737: 0.5078063637983397
Position 2497: 0.39377275828238306
Position 702: 0.30707345063167396
Position 2366: 0.20878439544432845
Position 2581: 0.18850271163229865
Position 3113: 0.09607539202278685
Position 3092: 0.08700660815441437
Position 1992: 0.05517718192887686
Position 724: 0.03606493122706215
Position 937: 0.03364313227224256
Position 2477: 0.03185495145851811
Position 1968: 0.03166301038765569
Position 8366: 0.017608289989419646
Position 803: 0.012825588541858711
Position 594: 0.01032640187658254
Position 7034: 0.006629596682664672
Position 996: 0.004706417920044262
Position 1009: 0.0046991384185526
Position 806: 0.0025549087377205975
Position 819: 0.0020390926203101697
Position 5160: 0.00173724227310017
Position 412: 0.001409314102370621
Position 4769: 0.0013327382169493127
Position 3311: 0.0009991009242765487
Position 7162: 0.0009874069232077565
Position 3808: 0.0008938200813326839
Position 6375: 0.0007243065358306008
Position 1585: 0.0005043093339221336
Position 1615: 0.00042453874221298326
Position 4754: 0.00031247500536173573
Position 1224: 0.0003014919479151227
Position 731: 1.4485672009653707e-06
Position 376: 1.0128283187859251e-06
Position 539: 2.5635044786989645e-07
