Gene = GTF3C5
index = 630
Annotated 5SS: [  476 11618 13238 20290 21476 23254 23800 24121 25406 26220]
Annotated 3SS: [11397 13038 20093 21370 23138 23718 24022 25322 26076 27124]
SMsplice 5SS: [  476  5844 13238 20290 21476 23254 23800 24121 24871 25406 26220]
SMsplice 3SS: [ 5730 13038 20093 21370 23138 23718 24022 24751 25322 26076 27124]
top_k =  100
Partition function (log Z): 17.796069823549303

Sorted 5' Splice Sites (High to Low Probability):
Position 5844: 1.0
Position 13238: 0.9999999999999982
Position 24121: 0.9998927935831761
Position 23254: 0.9928703112207996
Position 21476: 0.981049704838842
Position 26220: 0.9661333499607544
Position 25406: 0.9553805883341837
Position 23800: 0.9416780653685867
Position 476: 0.9332850105308804
Position 24871: 0.6688370691895971
Position 20123: 0.41173823102925305
Position 2663: 0.395429274109012
Position 20269: 0.3419658757685095
Position 6913: 0.17308765197683534
Position 12307: 0.1371743312023776
Position 2183: 0.12120840844362056
Position 5227: 0.11669088373668146
Position 22987: 0.0828898576157314
Position 18575: 0.07590161978136029
Position 222: 0.0458354965462666
Position 26874: 0.03702134765992648
Position 11618: 0.0348310517936941
Position 26236: 0.03224823074922071
Position 24276: 0.02535685946093506
Position 25852: 0.019169261633646833
Position 23524: 0.01913230362390054
Position 6601: 0.015800953895226528
Position 419: 0.015399863157434593
Position 23877: 0.013779499161347113
Position 13: 0.013285048311235307
Position 23822: 0.0116395539001937
Position 25410: 0.01102993365948127
Position 21446: 0.009045607212743284
Position 21557: 0.009029470629638508
Position 1991: 0.008076772238874801
Position 2336: 0.005773122327237484
Position 24698: 0.005178265488394909
Position 27174: 0.004838643866895268
Position 23069: 0.004763289617519029
Position 26673: 0.004538789313266626
Position 4887: 0.004332794784740854
Position 25210: 0.0033521892124207483
Position 24532: 0.0028787418520648655
Position 4860: 0.0023199494813471895
Position 23932: 0.002085102640103967
Position 24666: 0.0019176014871634553
Position 2511: 0.001354412492041744
Position 27286: 0.0010592540902706372
Position 2759: 0.0010413615968595648
Position 23910: 0.0008954823283426436
Position 24334: 0.0008351198679789219
Position 20197: 0.0005213570180841776
Position 23833: 0.00039570467551669036
Position 24108: 4.745199665112721e-05
Position 51: 1.4244745563404384e-05
Position 26625: 1.2229631687485668e-05
Position 277: 9.924079568193704e-06
Position 204: 9.834793026432194e-06
Position 24182: 7.94636649180845e-06
Position 26848: 5.050047120871503e-06
Position 64: 3.369861516992787e-06
Position 36: 2.1037359173747186e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 13038: 0.9999999999999997
Position 26076: 0.9997909679331379
Position 21370: 0.9916001247899205
Position 24022: 0.9667841860655695
Position 23138: 0.9507910313503474
Position 25322: 0.92223316966036
Position 23718: 0.8835616671023955
Position 5730: 0.8590741544780691
Position 20093: 0.6781650987399724
Position 27124: 0.48825047794170506
Position 24751: 0.4855369865189278
Position 27137: 0.4191008813274393
Position 2444: 0.25766530938240234
Position 6677: 0.17308765197683534
Position 24779: 0.1669867823599112
Position 5708: 0.14092584552192938
Position 12217: 0.13717433120237732
Position 2014: 0.12533584143155663
Position 2510: 0.12072893431295921
Position 4949: 0.11669088373668152
Position 22947: 0.09263072807578074
Position 19925: 0.07606036507587481
Position 18399: 0.07590161978136029
Position 23649: 0.061608650628163585
Position 26775: 0.05602312591389514
Position 11397: 0.03483105179369411
Position 24254: 0.029069500409825352
Position 25186: 0.023872294824189684
Position 23615: 0.02180980496715922
Position 26933: 0.021669925720385678
Position 27377: 0.021019441152353612
Position 23398: 0.019923620148927904
Position 26540: 0.018962616058528222
Position 6499: 0.0158009538952265
Position 23199: 0.015193787910081599
Position 24587: 0.013436856157352498
Position 25131: 0.013080164384096132
Position 2480: 0.012660062464957676
Position 24026: 0.012134008264662866
Position 25735: 0.011876383126668805
Position 23925: 0.0118339292863075
Position 25370: 0.010577082337438181
Position 23145: 0.01018123214895901
Position 26865: 0.008635010111212992
Position 23158: 0.007636276421892881
Position 21549: 0.007524657891303991
Position 24000: 0.007493969170078811
Position 1898: 0.0070157894142302835
Position 2410: 0.0067707420375938505
Position 4752: 0.0066527442660880495
Position 24725: 0.005785468615501482
Position 312: 0.005545531337047979
Position 27142: 0.005122834602816454
Position 24834: 0.004186842513463292
Position 23072: 0.0040904025469889185
Position 25755: 0.003843622449296049
Position 25666: 0.0034492560576819802
Position 26592: 0.0025818768141736433
Position 27083: 0.002179511363619536
Position 373: 0.0019908608335960326
Position 24057: 0.0016412721884398484
Position 26720: 0.001535067397933421
Position 23512: 0.0013263878904934319
Position 2219: 0.0010572660957013612
Position 27000: 0.0007761269150782391
Position 1937: 0.000763768807534591
Position 23467: 0.0005894206689179011
Position 23731: 0.0005870335214312581
Position 2020: 0.00040285171591936017
Position 23351: 0.00020446539822049567
Position 320: 0.00019727436266539508
Position 2127: 0.0001855715276805693
Position 26152: 0.00018518865233409747
Position 1934: 0.00017112011067614346
Position 1650: 0.0001260939064337775
Position 140: 0.00010933586577358135
Position 24054: 5.217317546269311e-05
Position 25940: 2.090240773861204e-05
Position 23581: 3.3151680782086256e-06
Position 25953: 2.941006789386547e-06
Position 24210: 1.220771153472532e-06
