Gene = C9orf91
index = 268
Annotated 5SS: [  359  6096 13254 15801 17045 22673 25865 27521]
Annotated 3SS: [ 5911 13143 15692 16894 22561 25783 27337 31927]
SMsplice 5SS: [  359  3504 13254 15801 16662 16994 22673 25865 26595 27521 32194 32624]
SMsplice 3SS: [ 3365 13143 15692 16526 16894 22561 25783 26526 27337 31927 32378 32860]
top_k =  100
Partition function (log Z): -19.898258905792577

Sorted 5' Splice Sites (High to Low Probability):
Position 359: 0.9989030521954344
Position 3504: 0.9479864113238153
Position 6096: 0.23212171390915412
Position 2944: 0.06785020741764348
Position 1554: 0.05906521138198134
Position 2434: 0.04828759435753295
Position 6008: 0.01925864738715831
Position 2901: 0.016593280894132326
Position 2794: 0.016563742757423172
Position 6814: 0.015472366395166533
Position 1915: 0.015073368527054275
Position 797: 0.010576408913739429
Position 712: 0.006550929893877182
Position 2860: 0.006138542781308133
Position 1391: 0.005480689078080025
Position 2974: 0.005037213210342175
Position 1047: 0.00026682570969016215
Position 1128: 0.0002065701996116139
Position 868: 0.00012322910856664624
Position 485: 0.00010929080994928557
Position 1122: 3.0175609375349973e-05
Position 365: 1.903479092612962e-05
Position 156: 4.384794485050588e-06
Position 520: 4.124952450537522e-06
Position 410: 4.10501707694265e-06
Position 591: 3.0211000755162587e-06
Position 513: 2.1412210461159214e-06
Position 178: 1.324220103838101e-06
Position 363: 3.543189136264346e-07
Position 554: 3.0111039321049586e-07
Position 270: 2.0499354273098845e-07
Position 35: 1.045991994531332e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3365: 0.9614613940108654
Position 8204: 0.3653277157475668
Position 5911: 0.24650157024623698
Position 14645: 0.15036704876231435
Position 8521: 0.08200313509291443
Position 2886: 0.06744354184807631
Position 1363: 0.06582222869558925
Position 5184: 0.05278832517593118
Position 12512: 0.0446360647665255
Position 8721: 0.04251686842751953
Position 12370: 0.0423821148242019
Position 2363: 0.038034563225116724
Position 2762: 0.0311851411651798
Position 9861: 0.02937969584956035
Position 6245: 0.027471875166829626
Position 7089: 0.02713702465306622
Position 6007: 0.023407578165670843
Position 6715: 0.01603762486829771
Position 10230: 0.015765077989487068
Position 6691: 0.014202962653856106
Position 2568: 0.013075954062395386
Position 6226: 0.012988923064246673
Position 4512: 0.009032458864333223
Position 1788: 0.0075804492612149155
Position 642: 0.0071907405263738865
Position 7993: 0.006256570900618988
Position 5204: 0.006121640355092387
Position 4830: 0.005755266873414763
Position 7588: 0.005727822340257733
Position 5491: 0.005231195566238844
Position 2847: 0.005046506721089387
Position 8050: 0.005012164912261891
Position 2204: 0.004925076244906043
Position 1627: 0.003979594495669062
Position 1680: 0.003766702681395241
Position 624: 0.0035973140764843548
Position 655: 0.00344694509591254
Position 1062: 0.003213564553677581
Position 2271: 0.0029897452087164216
Position 661: 0.002348140295754881
Position 2165: 0.0023382096787937646
Position 3711: 0.0019348210151137694
Position 4667: 0.0014718554015762649
Position 3253: 0.0010113575987569714
Position 3735: 0.0010113350422991426
Position 3576: 0.0009309979918592662
Position 3296: 0.0006086941584637355
Position 1037: 0.0004951984927998218
Position 1014: 0.0004791109469361769
Position 896: 5.8621281493243476e-05
Position 1342: 5.783390188651151e-05
Position 1498: 4.0954325165394476e-05
Position 627: 3.105845317999253e-05
Position 1493: 2.8866360904731313e-05
Position 867: 2.5557464296732503e-05
Position 951: 1.6244931619921075e-05
Position 1515: 1.3291834351814262e-05
Position 605: 1.0656206205782405e-05
Position 906: 5.71464591507813e-06
Position 502: 3.991619394875784e-06
Position 1275: 1.8741933723973447e-06
