Gene = LCN8
index = 772
Annotated 5SS: [ 320 1189 1705 2815 2983 3092]
Annotated 3SS: [1057 1633 2709 2892 3065 3716]
SMsplice 5SS: [ 320 1189 1705 2815 2983 3092]
SMsplice 3SS: [1057 1633 2675 2892 3065 3574]
top_k =  100
Partition function (log Z): 1.6668203290572525

Sorted 5' Splice Sites (High to Low Probability):
Position 2983: 0.9719200529663932
Position 1189: 0.9514509827808715
Position 1705: 0.8594641479650312
Position 3092: 0.5717376588568386
Position 320: 0.4301678966116272
Position 2815: 0.38781390380819714
Position 2807: 0.24628877073330774
Position 556: 0.23525054708254428
Position 148: 0.23494360224338884
Position 284: 0.05548138705408735
Position 3242: 0.038607867886324705
Position 2766: 0.036668245182631315
Position 989: 0.03215548607787606
Position 749: 0.021207538967392466
Position 517: 0.021069021538438294
Position 3303: 0.02096894669552964
Position 341: 0.019910814798146718
Position 1438: 0.015005792331694015
Position 3439: 0.005315487400742592
Position 1732: 0.0035688131315684763
Position 2603: 0.0026029741119053974
Position 1681: 0.002173536280519061
Position 2661: 0.0015944493177900893
Position 1175: 0.0010048412832132586
Position 2616: 0.0006366287509299213
Position 169: 0.0005114898853133231
Position 55: 0.00037978251436275096
Position 2959: 0.00035996144847453
Position 337: 0.00015967886246513114
Position 173: 6.108642407957555e-05
Position 61: 5.391331786628022e-05
Position 269: 4.757270858627024e-05
Position 2933: 3.462746016841762e-05
Position 3274: 3.4599118644762714e-05
Position 266: 2.126059108126882e-05
Position 13: 8.115501083813883e-06
Position 103: 7.63739428978191e-06
Position 65: 1.0125252965337914e-06
Position 129: 5.550405968108302e-07
Position 193: 4.747399630230905e-07
Position 397: 4.1407102046616643e-07
Position 89: 2.7484250733387183e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2892: 0.9531062144904807
Position 1057: 0.8800040060057988
Position 3065: 0.6840372967316175
Position 1633: 0.6578770868665132
Position 2675: 0.6369075788793185
Position 3574: 0.4771822410146524
Position 3411: 0.2362397584248874
Position 1511: 0.13719969046479752
Position 3438: 0.11251544019394819
Position 3224: 0.07822177461182976
Position 1552: 0.06028247896665574
Position 2859: 0.043048181815889215
Position 2482: 0.02640244003577515
Position 372: 0.01904823488093714
Position 1040: 0.01589257596040855
Position 641: 0.013577597452509057
Position 469: 0.010500274680220861
Position 237: 0.010433043085928061
Position 3546: 0.01034815602533683
Position 1267: 0.010164714382212786
Position 283: 0.009467913432712702
Position 964: 0.009247402611744757
Position 2709: 0.00876079976601352
Position 1016: 0.008155165387654725
Position 720: 0.00767647741080845
Position 3716: 0.005720444248383847
Position 1346: 0.005383230504960036
Position 232: 0.004842338819873249
Position 433: 0.004724149124892181
Position 3162: 0.004254234693263617
Position 1638: 0.0027110260734882533
Position 2716: 0.002557057071982702
Position 1029: 0.0024280617896716363
Position 1529: 0.002211694139780401
Position 809: 0.0020759843451633453
Position 2660: 0.0017659833478815394
Position 1573: 0.0016909066371374978
Position 1307: 0.0016361974412231544
Position 902: 0.001505779667084358
Position 786: 0.0014451016688646866
Position 2532: 0.0013325627650727712
Position 869: 0.0012202125258502514
Position 3618: 0.0010728611337214406
Position 1458: 0.0010491509177628032
Position 447: 0.0008103661176934883
Position 491: 0.0006291749279917545
Position 2844: 0.0005256579932447796
Position 2874: 0.00034021709538099105
Position 178: 0.0002115269602898741
Position 3146: 0.00011056522341848626
Position 3088: 9.59888357073999e-05
Position 3040: 3.871934007166837e-05
Position 1437: 6.1133142812421235e-06
