Gene = TATDN3
index = 1377
Annotated 5SS: [  160  3300  4763  5369 10936 12602 12824 16021 20501]
Annotated 3SS: [ 3266  4688  5283 10872 12491 12767 15907 20419 23184]
SMsplice 5SS: [  160  4763  5369  9045 12602 12824 16021 20501]
SMsplice 3SS: [ 4688  5283  8888 12491 12710 15907 20419 23184]
top_k =  100
Partition function (log Z): -2.2227583946080047

Sorted 5' Splice Sites (High to Low Probability):
Position 16021: 1.0000000000000004
Position 4763: 0.9723837049565388
Position 20501: 0.9211858620751313
Position 12824: 0.883491182497661
Position 12602: 0.8380888445787366
Position 5369: 0.816501276362816
Position 160: 0.7208577635446567
Position 9045: 0.6805647050157602
Position 3300: 0.5264821031192477
Position 362: 0.2850130745709179
Position 9053: 0.258439178459799
Position 10936: 0.2421490762411852
Position 21619: 0.23299550124289117
Position 10289: 0.16533414395575172
Position 7261: 0.092056080759646
Position 10206: 0.07664646214310644
Position 14087: 0.07571088121445818
Position 21202: 0.06909553728331598
Position 3408: 0.04124784276969647
Position 1154: 0.041133363016759315
Position 8441: 0.030039963649441646
Position 109: 0.02576754917665884
Position 1819: 0.0246367818093186
Position 1311: 0.02434712705473058
Position 1528: 0.01129825102472695
Position 5556: 0.008949866660644575
Position 23236: 0.007778648841071298
Position 164: 0.006955736593638093
Position 971: 0.005889063328975553
Position 1291: 0.004700138926740273
Position 4350: 0.0038144164838261273
Position 784: 0.0037333692530917358
Position 1874: 0.0034336763275083673
Position 1315: 0.0031676278371247086
Position 7606: 0.0020909238056272925
Position 790: 0.001920963576161867
Position 1319: 0.0018464776167967248
Position 665: 0.0018341005934525898
Position 21471: 0.0017195640783755173
Position 7507: 0.0016862080459731329
Position 525: 0.0014221356942548823
Position 118: 1.9765849403670482e-05
Position 67: 1.8791045431924137e-07
Position 125: 6.916631298117719e-08
Position 219: 4.279053318329724e-08
Position 217: 3.73984870313057e-08
Position 275: 5.2894525107595995e-09
Position 42: 1.5239878547729247e-09
Position 204: 6.686880667038602e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15907: 1.0000000000000007
Position 12491: 1.0000000000000002
Position 4688: 0.9723663893221665
Position 8888: 0.8079168764162086
Position 3266: 0.489394394758077
Position 23184: 0.4852318879394287
Position 5283: 0.48035015123485614
Position 21762: 0.3612271632358651
Position 12710: 0.35476026664815075
Position 20419: 0.33748517660800037
Position 20398: 0.3364235227747
Position 21502: 0.27301071220847334
Position 12767: 0.264106943017773
Position 20422: 0.24727716269243089
Position 10872: 0.2421490762411852
Position 10068: 0.24198060609885827
Position 5265: 0.2272501785828779
Position 8891: 0.1310870070593508
Position 12730: 0.10271281741047325
Position 7128: 0.092056080759646
Position 3158: 0.07833555113086715
Position 1089: 0.07024576112227815
Position 20926: 0.06624101539552171
Position 5324: 0.05991170576450437
Position 13840: 0.05926880466518712
Position 268: 0.04190041237202731
Position 21907: 0.035956519286922686
Position 5223: 0.035498750742768814
Position 8356: 0.030039963649441646
Position 21758: 0.026375570622607106
Position 20646: 0.022690082697189806
Position 13924: 0.016442076549271073
Position 1570: 0.014440558746515677
Position 1405: 0.014159157018158067
Position 5092: 0.013490490037808864
Position 23540: 0.012501027241355848
Position 5461: 0.008949866660644562
Position 21398: 0.007917783006595343
Position 23518: 0.007441648553711681
Position 328: 0.007181526175418762
Position 23122: 0.0067169874317980546
Position 1649: 0.005711867294365754
Position 903: 0.004710166548137242
Position 356: 0.004348174710530212
Position 20584: 0.003966109027265413
Position 4240: 0.0038144164838261273
Position 7449: 0.0037771318516004256
Position 1596: 0.0019442827296233538
Position 600: 0.0013545298973379307
Position 359: 0.0010843986789876366
Position 21297: 0.0010473035304891833
Position 17575: 0.0008665096908584888
Position 1429: 0.000737678626938652
Position 16132: 0.0002075797091785716
Position 16236: 0.00019135186839262775
Position 693: 8.57646740912233e-05
Position 555: 2.8928589781350058e-05
Position 492: 1.989798527096356e-05
Position 4713: 1.731563437222274e-05
Position 1225: 1.1246386842973799e-05
Position 400: 9.335601564921348e-06
Position 603: 3.622716943770669e-06
