Gene = NSUN2
index = 966
Annotated 5SS: [  408   693  1419  7728 10078 11276 13186 15342 16565 21567 22337 23466
 26092 26472 28019 28687 29154 30831]
Annotated 3SS: [  534  1313  7621 10005 11190 12992 15266 16433 21492 22205 23368 25906
 26378 27882 28605 29014 30790 33058]
SMsplice 5SS: [  408   693  1419  7728 11276 13976 15342 16565 21567 22337 23466 28368
 28687 30831]
SMsplice 3SS: [  534  1313  7621 11190 13823 15266 16433 21492 22205 23368 28255 28605
 30697 33058]
top_k =  100
Partition function (log Z): 14.72280130918424

Sorted 5' Splice Sites (High to Low Probability):
Position 13976: 1.0000000000000029
Position 22337: 1.0000000000000013
Position 16565: 0.9945569765710224
Position 1419: 0.9788362377719256
Position 408: 0.9777969424324381
Position 15342: 0.967367735079939
Position 30831: 0.947586508454558
Position 28687: 0.9322808499256763
Position 11276: 0.9141368364851264
Position 693: 0.8952769893055397
Position 23466: 0.8441156803834727
Position 28368: 0.6996526227104759
Position 26472: 0.685956566575689
Position 21567: 0.6476440336321834
Position 7728: 0.6206785316856248
Position 26092: 0.5607921006585962
Position 25686: 0.45902450115969823
Position 13186: 0.31721016378955913
Position 21648: 0.22686985160139092
Position 17819: 0.22669060370449517
Position 29154: 0.22226026153599407
Position 973: 0.21100605479184362
Position 32377: 0.21043860676770124
Position 18180: 0.13820066125596336
Position 882: 0.11363642040154866
Position 21600: 0.11203565018671173
Position 1787: 0.08066316629096351
Position 866: 0.0764441055995534
Position 11303: 0.06774869620595333
Position 830: 0.05240487979686336
Position 19550: 0.047321986769873745
Position 33362: 0.04296819138506707
Position 624: 0.03634211325551948
Position 23662: 0.030867121273369352
Position 12566: 0.02234381211512427
Position 31129: 0.020829620992855104
Position 1423: 0.017751349212734302
Position 1085: 0.014049971064810643
Position 245: 0.01056164671352621
Position 30621: 0.009074682783421068
Position 19744: 0.008553098108731583
Position 183: 0.005132402615440758
Position 15410: 0.0041968238806952265
Position 15630: 0.004145517891799197
Position 1385: 0.003069321854418183
Position 633: 0.0028875093141417247
Position 247: 0.0018612482397275837
Position 1212: 0.0013639514706327354
Position 210: 0.001351766059853271
Position 807: 0.0013107950768642862
Position 331: 0.0004173140892603969
Position 235: 0.0004108012647208291
Position 385: 0.00038521235960493525
Position 103: 0.0002741693885058054
Position 147: 0.000249596510993712
Position 173: 0.000206688121766966
Position 144: 0.00018607385568441832
Position 305: 0.00016768528835061402
Position 29: 0.00013778534167766053
Position 388: 7.599803589295228e-05
Position 683: 7.538290182947758e-05
Position 278: 6.19347341256181e-05
Position 293: 6.067149754010446e-05
Position 258: 1.3259799185350767e-05
Position 221: 8.35385111074049e-06
Position 5: 5.325044666042531e-06
Position 65: 4.313176790176553e-06
Position 323: 2.422851945559476e-06
Position 119: 2.4861658027752706e-07
Position 110: 6.096579806956871e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13823: 1.000000000000002
Position 1313: 0.9987826279830798
Position 534: 0.9985560543554522
Position 21492: 0.9865495354202864
Position 11190: 0.981885532691079
Position 28605: 0.9399220565381493
Position 16433: 0.8055163743270564
Position 15266: 0.7344421327086055
Position 33058: 0.7122498366003872
Position 26378: 0.6859565665756893
Position 28255: 0.6484871133702033
Position 7621: 0.6206785316856248
Position 22205: 0.6131218617678581
Position 25577: 0.459024501159698
Position 30697: 0.39325343447641076
Position 23368: 0.3802196955179353
Position 30790: 0.3633614865110899
Position 23393: 0.3243786217165734
Position 12992: 0.31721016378955946
Position 22261: 0.25577870151492715
Position 25853: 0.248299041017152
Position 772: 0.2445649429475028
Position 32205: 0.23658752358408974
Position 29014: 0.22226026153599407
Position 15233: 0.22149040296708944
Position 30586: 0.21293662848204362
Position 17613: 0.2103483593463109
Position 30956: 0.17978074754374976
Position 25906: 0.1759358781660351
Position 16412: 0.1664073291175468
Position 25856: 0.13655718147540893
Position 22258: 0.1279299364307781
Position 18010: 0.11438320741606153
Position 780: 0.08647586447611845
Position 23418: 0.0706727985689223
Position 23374: 0.06884456458004191
Position 28169: 0.051165509340273065
Position 31127: 0.05023662848688862
Position 19529: 0.047321986769873745
Position 33491: 0.04296819138506707
Position 1612: 0.040365487335004155
Position 874: 0.03837968596110263
Position 18021: 0.023817453839901765
Position 12330: 0.02234381211512427
Position 1700: 0.021946157361908494
Position 30523: 0.021342578964044002
Position 16440: 0.02057942112124366
Position 23582: 0.016445420886952836
Position 15189: 0.015627348373498526
Position 17734: 0.014225163000095803
Position 804: 0.013902919455250838
Position 1549: 0.01203357450945917
Position 29608: 0.010539347737360235
Position 818: 0.010215877352835469
Position 23517: 0.009454418029209776
Position 19662: 0.00855309810873159
Position 1046: 0.0077713941898134445
Position 1687: 0.006317947084591629
Position 23579: 0.004967282357206764
Position 22013: 0.003169500286437011
Position 15432: 0.0020970282767341342
Position 15538: 0.002048489615065062
Position 941: 0.0018755216143784281
Position 17490: 0.0017948486319607911
Position 16299: 0.0011051687664021066
Position 842: 0.0010712190210078157
Position 732: 0.000821656290203526
Position 16365: 0.0006714310638411559
Position 1344: 0.0004151278440476165
Position 17657: 0.0003222327261276492
Position 16341: 0.0002772521749341603
Position 786: 0.0002635708031255505
Position 977: 0.00023652987355034184
Position 1359: 0.0002194979493994279
Position 1282: 0.000155316512537365
Position 1239: 6.116030950345079e-05
Position 567: 2.0183566048281384e-05
Position 514: 1.6511366927247207e-05
Position 597: 1.2582414638889083e-05
Position 14958: 4.6749114407793795e-06
Position 547: 2.062786584289351e-06
Position 544: 1.978753822157237e-06
Position 1127: 1.8512597393164989e-06
