Gene = LSM5
index = 803
Annotated 5SS: [  99 1170 1794 2734]
Annotated 3SS: [1073 1765 2660 3124]
SMsplice 5SS: [99]
SMsplice 3SS: [1073]
top_k =  100
Partition function (log Z): -8.968250216574097

Sorted 5' Splice Sites (High to Low Probability):
Position 99: 0.9363651166427315
Position 2591: 0.37481477976777594
Position 1185: 0.30273536844289345
Position 2734: 0.2376755986542878
Position 1170: 0.2371065051277668
Position 1001: 0.20544943434631846
Position 3675: 0.09057746976670861
Position 1194: 0.0748293799341251
Position 1306: 0.0675539491542256
Position 1140: 0.03490308422226595
Position 3304: 0.015850412698332407
Position 394: 0.014635342981816662
Position 2920: 0.013663338590418381
Position 778: 0.0103839808511079
Position 368: 0.00657550796577444
Position 330: 0.005776808112935144
Position 465: 0.00247699390811433
Position 216: 0.0019979925725358413
Position 454: 0.0012845431543241801
Position 955: 0.0006665240309628817
Position 397: 0.000535413146710256
Position 270: 0.00021789854809010513
Position 1166: 0.00019745462641147592
Position 1323: 0.0001786020253279992
Position 461: 8.150706448323199e-05
Position 666: 8.033183207408174e-05
Position 555: 7.674221110123158e-05
Position 920: 3.945644854559773e-05
Position 199: 3.6321028186382473e-07
Position 187: 1.5801315010228843e-07
Position 189: 1.399215108297247e-07
Position 235: 8.322134317874084e-08
Position 164: 6.381519633082745e-08
Position 47: 1.0371407356359622e-09
Position 10: 4.6448858413262717e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1073: 0.8322727381807365
Position 3124: 0.6661075471783987
Position 2491: 0.35608504848664174
Position 2660: 0.20108879764299803
Position 3550: 0.15996686313892192
Position 817: 0.14892479784973456
Position 2431: 0.09335917646240313
Position 4258: 0.06684347025485743
Position 885: 0.03930146668057771
Position 1094: 0.023882536648857977
Position 4025: 0.014785571716519251
Position 3806: 0.012412348378115478
Position 3788: 0.010289264436112144
Position 1765: 0.00271012482412581
Position 631: 0.0019917473268930255
Position 614: 0.001140840244116379
Position 1269: 0.0009558924955790212
Position 287: 0.0008355127703019804
Position 1151: 0.0005436501066469765
Position 313: 0.0005418803576060182
Position 863: 0.0005203145481996126
Position 175: 0.0003987038018665858
Position 898: 0.00039579759596404496
Position 250: 0.00037994771205254914
Position 577: 0.0003030451559723931
Position 691: 0.00024377517882153872
Position 947: 0.0001578469092360681
Position 205: 0.00015071903989266464
Position 247: 0.00013996724059583013
Position 1075: 9.54148532148914e-07
