Gene = HENMT1
index = 647
Annotated 5SS: [  160  1259  3672  5537  6407 10093 10912]
Annotated 3SS: [ 1159  3542  5423  6271  9912 10733 12130]
SMsplice 5SS: [ 1259  3672  6407 10093 10912]
SMsplice 3SS: [ 3542  6271  9912 10733 12130]
top_k =  100
Partition function (log Z): -5.280912396768429

Sorted 5' Splice Sites (High to Low Probability):
Position 3672: 0.9781728885869727
Position 1259: 0.9524443140852656
Position 10912: 0.9109074424083813
Position 6407: 0.6292180038246166
Position 10093: 0.591165061573409
Position 160: 0.41609504613761283
Position 1013: 0.3533051966534988
Position 3416: 0.22128956711608688
Position 5537: 0.14806265924127546
Position 589: 0.1311634807481821
Position 11782: 0.04258781282354272
Position 19: 0.03995670087143644
Position 460: 0.033091794042832974
Position 11784: 0.02893984794441712
Position 91: 0.023320525324385805
Position 4986: 0.023255779872349128
Position 4921: 0.020638756263129165
Position 1900: 0.019717756140944037
Position 10823: 0.0155577498838797
Position 896: 0.014046389697169816
Position 12224: 0.012665164946913946
Position 5226: 0.009695236065450176
Position 4748: 0.007635902806296587
Position 497: 0.003897654887457457
Position 1123: 0.002835122436489954
Position 700: 0.0006522343118666231
Position 501: 0.0004485133730122506
Position 169: 0.0004069393931780321
Position 820: 0.000341030028862284
Position 813: 0.0003129982654783629
Position 150: 0.0003125688346788844
Position 134: 0.0002495238016969933
Position 585: 0.00020682491779053927
Position 23: 0.00017357651929604526

Sorted 3' Splice Sites (High to Low Probability):
Position 10733: 0.9682777776215837
Position 3542: 0.9229094093295016
Position 12130: 0.8790973923999396
Position 6271: 0.6292180038246167
Position 9912: 0.591165061573409
Position 1159: 0.42453959032354927
Position 1105: 0.30182963219958237
Position 3348: 0.19768626037221107
Position 5423: 0.14813029363616
Position 917: 0.1142690813952096
Position 11688: 0.0773887540222931
Position 1187: 0.06847388320142653
Position 11036: 0.05549036689493532
Position 1122: 0.04841493147819473
Position 4797: 0.04389453613547829
Position 3576: 0.03834702751747028
Position 12406: 0.029554706816085068
Position 3183: 0.016501959038211528
Position 3497: 0.013419467434062143
Position 3206: 0.010598332011602856
Position 1765: 0.010121480667999089
Position 5127: 0.009695236065450176
Position 4590: 0.007635902806296587
Position 1785: 0.006038578794705515
Position 811: 0.00575834513218422
Position 808: 0.0056768003810112365
Position 1761: 0.0035576966782394333
Position 758: 0.003542582312589553
Position 12796: 0.0007813858574150953
Position 899: 0.0007014434398237126
Position 1062: 3.2987522713448705e-05
Position 1036: 2.1156943905702015e-05
