Gene = RP11-577H5.5
index = 1178
Annotated 5SS: [   90  2727  4552  5565 31030 31438 32519 32928]
Annotated 3SS: [ 2636  4376  5477 30867 31226 32441 32806 34007]
SMsplice 5SS: [   90  2727  4552 11788 12032 31030 31438 32519 32928]
SMsplice 3SS: [ 2636  4376 11635 11890 30867 31291 32441 32838 33004]
top_k =  100
Partition function (log Z): -11.116167480069487

Sorted 5' Splice Sites (High to Low Probability):
Position 2727: 1.0000000000000024
Position 4552: 0.9753212013327142
Position 12032: 0.9013206037500475
Position 90: 0.6978947122664064
Position 11788: 0.5068050644430216
Position 119: 0.2768836062763488
Position 11744: 0.23775841768987388
Position 11713: 0.15498643656361405
Position 11756: 0.08015842876816943
Position 5980: 0.0790362431020979
Position 6891: 0.0629461587379725
Position 12296: 0.05326319750574908
Position 10694: 0.05089585848628815
Position 925: 0.014592426339574985
Position 11948: 0.011604747484534193
Position 4520: 0.010374726323710932
Position 1093: 0.007353735545009827
Position 1586: 0.0061698574160250095
Position 839: 0.004724597729261023
Position 1332: 0.00377197878891536
Position 3672: 0.0035718465253759863
Position 4222: 0.0012929443861346547
Position 12011: 0.0012146698473716174
Position 1892: 0.00115557008581306
Position 2141: 0.0003650740029842533
Position 1326: 0.00029217127918240346
Position 456: 0.00019836841086376929
Position 1406: 0.00019682326246154338
Position 1998: 0.0001617126470999268
Position 150: 6.231374259455703e-08
Position 152: 4.059580043297225e-08
Position 94: 1.3223406983316109e-08
Position 15: 9.98430055960007e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2636: 0.9975184714329929
Position 11890: 0.932900114609135
Position 11635: 0.8916728859420509
Position 4376: 0.7163658205302076
Position 17323: 0.2576885725227244
Position 12144: 0.22517928538002113
Position 16861: 0.09941668920618368
Position 11546: 0.09734796831292657
Position 15905: 0.09381936701665543
Position 4443: 0.08859174474659946
Position 13963: 0.08777131159196484
Position 4461: 0.08167649268894919
Position 5824: 0.07564828518546063
Position 6712: 0.06007464071931425
Position 18150: 0.05857682383022878
Position 10338: 0.05533188433880421
Position 16617: 0.046252144323546324
Position 12975: 0.03176827025899235
Position 15291: 0.02951899006682463
Position 13455: 0.024913044733666047
Position 15352: 0.024892423167534494
Position 4420: 0.024406556961136836
Position 4478: 0.021389475923856923
Position 4390: 0.016907398903338915
Position 13896: 0.01272950693299591
Position 4314: 0.012685661051690793
Position 4329: 0.0107018227050043
Position 12812: 0.009455500699187025
Position 4253: 0.008365990678681288
Position 13337: 0.006431491193921498
Position 12074: 0.005798030518800421
Position 1168: 0.004832446036257394
Position 6853: 0.004413147794328066
Position 4291: 0.00434694384309903
Position 5896: 0.0036324440865963124
Position 2494: 0.0019461199275221655
Position 1551: 0.0015581357773910495
Position 1819: 0.001498976084736281
Position 10292: 0.0014174466782951535
Position 649: 0.0014044237393124191
Position 3620: 0.001329312848934918
Position 3599: 0.0013125630845354883
Position 1572: 0.0012940087742989615
Position 4153: 0.0010595909673898317
Position 7013: 0.0009690238202579831
Position 4642: 0.0009488402697678594
Position 6930: 0.0005969426015956066
Position 4650: 0.0005693816678282369
Position 2440: 0.0005354076444769086
Position 4108: 0.0004913730426056495
Position 616: 0.00040928441420605606
Position 1223: 0.0003702405229521426
Position 969: 0.00036512688187087365
Position 3547: 0.0003231011326453683
Position 3648: 0.00031574496241838464
Position 1301: 0.0003141711725360567
Position 868: 0.0002917767626801522
Position 3410: 0.0002911244968418272
Position 1382: 0.0002370928501853729
Position 1419: 0.00022670781797254417
Position 271: 0.0001983684108637685
Position 783: 0.00019326862137380104
Position 1942: 0.0001833806511609588
Position 3017: 0.00017239843721856724
Position 767: 0.00015076842855996878
Position 1204: 0.00013329115195199353
Position 1368: 9.928308301474311e-05
Position 2990: 6.554047616492226e-05
Position 6834: 1.3221815031677078e-05
Position 5931: 4.208180717520618e-06
Position 2342: 9.95009661244062e-10
