Gene = ZNF367
index = 1611
Annotated 5SS: [  717 20166 23507 25932]
Annotated 3SS: [20014 23386 25792 29869]
SMsplice 5SS: [  717 20166 23507 25932]
SMsplice 3SS: [20014 23386 25792 29869]
top_k =  100
Partition function (log Z): -21.144084545953085

Sorted 5' Splice Sites (High to Low Probability):
Position 717: 0.9663676859052186
Position 231: 0.20847715581144508
Position 6000: 0.11739103911972074
Position 1521: 0.05899466481734883
Position 6035: 0.03843360927673545
Position 425: 0.03667821607422825
Position 4098: 0.031493115070703355
Position 9023: 0.024625086674468256
Position 670: 0.017981844476962827
Position 179: 0.014003698726971893
Position 4839: 0.013506239764243602
Position 3488: 0.01176763828391941
Position 500: 0.0035895119316334445
Position 128: 0.0032258234815621093
Position 392: 0.0026877997104914225
Position 1204: 0.0019563450771688277
Position 246: 0.0015259965613425228
Position 384: 0.0015222917765000113
Position 498: 0.0009284337875824554
Position 256: 0.0006310967810969585
Position 433: 0.000606256089035571
Position 284: 0.000581115020891594
Position 151: 0.0005643004266348071
Position 1250: 0.0004862027645724188
Position 110: 0.0003987760917364081
Position 146: 0.0003367889531025758
Position 390: 0.0002600107978927947
Position 396: 0.00018673180466831707
Position 941: 3.302332887827482e-05
Position 774: 2.161826148432609e-05
Position 72: 3.4520964384442475e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8576: 0.5696741104830441
Position 588: 0.24661996492136504
Position 5884: 0.17767471995552367
Position 8796: 0.1278471562227549
Position 1351: 0.061380067057469304
Position 1121: 0.05838236901074691
Position 9722: 0.04867687833634059
Position 3983: 0.039045726308527734
Position 8950: 0.038148213673637625
Position 6770: 0.03676718200526222
Position 3430: 0.03669238542059948
Position 4480: 0.01986143135530116
Position 4664: 0.016937602301124746
Position 4823: 0.01249012111443747
Position 7459: 0.011784601193116378
Position 475: 0.011671620261185858
Position 8383: 0.010239529018674882
Position 1143: 0.006627257438230711
Position 7152: 0.006058272374190956
Position 2302: 0.004026201702718012
Position 4753: 0.0034339024390272724
Position 4805: 0.0027640811253574417
Position 4051: 0.002399816891048123
Position 380: 0.001795332770777305
Position 1977: 0.0015915457094479181
Position 3587: 0.0012499104398782464
Position 940: 0.0012142253564317136
Position 2928: 0.001128800850305352
Position 1881: 0.0006824486575482033
Position 1898: 0.0006624374331337723
Position 1937: 0.0006213880685062343
Position 1154: 0.00046952679182223333
Position 594: 0.00027457294644963947
Position 1407: 0.00012203211467390694
Position 403: 9.510200343610887e-05
Position 487: 7.811695444412125e-05
Position 544: 5.4712275708846033e-05
Position 806: 6.921842016684849e-06
Position 314: 6.042699614840143e-06
Position 841: 2.5821138306730755e-06
Position 419: 1.601295998364048e-06
Position 906: 1.0239747361496228e-06
Position 881: 6.696219809300034e-07
Position 793: 2.573274553188619e-07
