Gene = SPDL1
index = 1307
Annotated 5SS: [  256  4942  7591  9915 10661 10859 11048 13068 14946 15526 17992]
Annotated 3SS: [ 4759  7413  9719 10510 10759 10936 12926 14841 15337 17645 20425]
SMsplice 5SS: [  256   533  4942  7591  9915 10661 10859 11048 13068 14946 15526]
SMsplice 3SS: [  453  4759  7413  9719 10510 10759 10936 12950 14841 15337 17235]
top_k =  100
Partition function (log Z): 8.499024186097149

Sorted 5' Splice Sites (High to Low Probability):
Position 11048: 0.9999999999999991
Position 9915: 0.9992036101261393
Position 10859: 0.9779640737274078
Position 13068: 0.9745194406174135
Position 14946: 0.9494714002029291
Position 10661: 0.8476553514708824
Position 533: 0.8135806972085962
Position 256: 0.7723567225667165
Position 15526: 0.7129502527666927
Position 4942: 0.5708337659432697
Position 7591: 0.5502338042473914
Position 4857: 0.42644105221950807
Position 956: 0.3159961027139888
Position 1610: 0.22685828078870318
Position 15921: 0.14211908876493828
Position 249: 0.14057987705685077
Position 1978: 0.09194616537829638
Position 938: 0.08717865551951746
Position 17557: 0.07702563053089334
Position 1111: 0.0767086337764996
Position 14568: 0.07317880217111247
Position 538: 0.06781011983019483
Position 10592: 0.0577756602604984
Position 9564: 0.052006807705992426
Position 281: 0.04865180508670855
Position 15060: 0.046837147388393
Position 12397: 0.04659796500032904
Position 5294: 0.04014533158745048
Position 14443: 0.03779991277706769
Position 1069: 0.016905805188126042
Position 481: 0.009201320191871672
Position 864: 0.008836109388928964
Position 10833: 0.007013961489982903
Position 10869: 0.0054158339405354795
Position 565: 0.0037455840659887897
Position 1961: 0.0035248327344978036
Position 10790: 0.003181616949056893
Position 274: 0.0031104574442393194
Position 15875: 0.002666116127693711
Position 10191: 0.0020388741131531106
Position 10268: 0.001772192994683073
Position 4916: 0.0015500666572305125
Position 612: 0.0011225089644398521
Position 796: 0.000703497725417997
Position 4873: 0.0006304819688616999
Position 528: 0.0004993983011586585
Position 25: 0.0003796548993725547
Position 88: 0.00028091148757898615
Position 285: 0.0002016229079296345
Position 179: 0.00019837497273233017
Position 15: 0.00012546563431527815
Position 589: 7.6485126053919e-05
Position 493: 7.646738422574463e-05
Position 684: 6.43990384439643e-05
Position 194: 5.808201962322249e-05
Position 343: 4.166067125164264e-05
Position 95: 1.3117695038036873e-05
Position 9: 9.558470912910648e-06
Position 83: 5.7459571490539e-06
Position 300: 5.149878548342742e-06
Position 174: 3.16024030104378e-06
Position 53: 2.5746417346237593e-08
Position 43: 4.886561494381135e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10936: 0.9999568970751046
Position 4759: 0.9994553667888705
Position 9719: 0.9992036101261397
Position 10759: 0.9854465202866741
Position 14841: 0.9108346958129823
Position 453: 0.8604367670222935
Position 10510: 0.7868511931905577
Position 15337: 0.6520100631522895
Position 7413: 0.5502338042473915
Position 891: 0.4884943593196965
Position 12950: 0.4762404502697935
Position 12926: 0.45332052874546264
Position 17235: 0.3372117739043845
Position 17645: 0.21932788243996956
Position 17611: 0.18894014774630483
Position 1475: 0.17766794697192057
Position 19891: 0.13915664683755646
Position 1876: 0.08995897538197035
Position 15377: 0.08074615165885136
Position 20425: 0.07857695929831654
Position 15803: 0.07298912622672954
Position 10410: 0.06850302195182503
Position 15679: 0.0644822238494002
Position 14476: 0.0577498944335699
Position 14343: 0.05322882051461026
Position 14855: 0.05235390744055586
Position 9316: 0.05200680770599245
Position 18014: 0.05160834597264021
Position 10377: 0.05007679658899823
Position 1506: 0.04864845118866655
Position 12980: 0.04495846160215734
Position 12296: 0.04208082264878908
Position 5124: 0.04014533158745048
Position 15832: 0.03796319912898424
Position 14816: 0.01899735046917176
Position 734: 0.015330190310874502
Position 15039: 0.010142288685112823
Position 10763: 0.008172068745204496
Position 16696: 0.008033703876281684
Position 1751: 0.005512022730823787
Position 12130: 0.004517142351539958
Position 14914: 0.003980305183499458
Position 15851: 0.003039525149636137
Position 10134: 0.0027617153083718273
Position 852: 0.001560654926488934
Position 362: 0.001342304322542195
Position 10069: 0.001049351799464356
Position 15228: 0.0006753389488744633
Position 414: 0.000611007939922612
Position 782: 0.000531329903043324
Position 1577: 0.000278287836792771
Position 1483: 0.0002635947913233187
Position 354: 0.00021206225785250517
Position 132: 8.151186881252317e-06
Position 334: 2.100554227028291e-07
Position 330: 8.228293678720973e-08
Position 326: 5.8119838307319946e-08
