Gene = PVRIG
index = 1102
Annotated 5SS: [ 165  793 1229 1438 1585]
Annotated 3SS: [ 476  877 1310 1523 1691]
SMsplice 5SS: [ 165 1438 1585]
SMsplice 3SS: [1310 1535 1691]
top_k =  100
Partition function (log Z): -1.680896265741555

Sorted 5' Splice Sites (High to Low Probability):
Position 1438: 0.9560418519344522
Position 793: 0.5780992069393084
Position 1585: 0.5379664780262107
Position 165: 0.5306597109909276
Position 982: 0.45330259354376157
Position 188: 0.36734798866594215
Position 1229: 0.35005102393886056
Position 693: 0.1914387937902667
Position 1614: 0.16770640967749484
Position 976: 0.07109350156547538
Position 944: 0.01603398159224547
Position 957: 0.012973357408566043
Position 1004: 0.012539869311580524
Position 176: 0.010518650260618951
Position 363: 0.008916091920378302
Position 158: 0.00849678400029502
Position 1802: 0.006670927801986915
Position 46: 0.0019417248602132684
Position 194: 0.0011952874438147594
Position 616: 0.0008239473134776189
Position 198: 0.0006984453383305511
Position 307: 0.0006298802815586094
Position 169: 7.72488837506177e-05
Position 248: 6.425458521164603e-07
Position 246: 8.726932134155214e-08
Position 274: 2.3794124545315246e-08
Position 201: 9.062275428837772e-09
Position 277: 8.034749436486757e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1691: 0.8938291509236551
Position 1310: 0.7117922686307652
Position 877: 0.6682361220064306
Position 1535: 0.42044968826390167
Position 1523: 0.3535347575549806
Position 1352: 0.25789751188070437
Position 476: 0.24682315569358262
Position 1074: 0.10672938075256545
Position 1039: 0.10365829570090554
Position 707: 0.09867893214545137
Position 615: 0.08641184731994345
Position 575: 0.08431326637642544
Position 664: 0.054813182411778634
Position 684: 0.05052641893666837
Position 1117: 0.03473177241872358
Position 578: 0.03059114258892878
Position 714: 0.015490269106611733
Position 1841: 0.009879979392904888
Position 1092: 0.009854421004969404
Position 418: 0.009034717726976659
Position 334: 0.006973654233855314
Position 358: 0.006499784197617025
Position 2170: 0.005286933546232565
Position 1984: 0.004645458411172136
Position 533: 0.004113413642864341
Position 555: 0.004042338462125473
Position 2110: 0.002204905452495855
Position 245: 0.0018739244248377157
Position 2205: 0.0010344607370261802
Position 1556: 0.000614888123201598
Position 306: 0.0002357728722265115
Position 391: 0.00010980951371460737
Position 447: 0.00010944038645774438
Position 269: 0.00010932469596728022
Position 482: 9.413665917159339e-05
