Gene = RPP14
index = 1207
Annotated 5SS: [  390  4145  4330 10330 10732]
Annotated 3SS: [ 4046  4244 10252 10652 11177]
SMsplice 5SS: [  390  4145  4330 10330 10732]
SMsplice 3SS: [ 4046  4244 10252 10652 11177]
top_k =  100
Partition function (log Z): -4.033100566118277

Sorted 5' Splice Sites (High to Low Probability):
Position 390: 0.9951408466748859
Position 4330: 0.9933876183509867
Position 4145: 0.988298462548798
Position 10330: 0.7951002908051299
Position 10732: 0.575030198484456
Position 6141: 0.4457896828798057
Position 10104: 0.3780714865167867
Position 1910: 0.1984482316126052
Position 156: 0.10504030268587305
Position 240: 0.03702678210889706
Position 1718: 0.0146295423028425
Position 5795: 0.0025005119140780827
Position 124: 0.002366279988943457
Position 4439: 0.00232192926282823
Position 152: 0.0019943317971385555
Position 5729: 0.0011079424720860072
Position 34: 0.0008777918433008067
Position 953: 0.0006414407043262606
Position 100: 0.0004345318995508886
Position 1651: 0.000277936202360374
Position 160: 0.00027321013394678516
Position 3481: 0.00027144238554695417
Position 251: 0.00026321645635783686
Position 1545: 0.00016785001475316892
Position 2657: 7.214583620922916e-05
Position 184: 4.3665741194414834e-05
Position 1503: 2.1778007749843086e-05
Position 4371: 1.8178244857754923e-05
Position 204: 1.6075043755818495e-05
Position 131: 1.559925356164389e-05
Position 4345: 1.3248590657698994e-05
Position 4487: 8.43077989228293e-06
Position 119: 8.066310359583238e-06
Position 140: 5.978998006189225e-06
Position 49: 5.958602628458519e-06
Position 187: 3.544970956199207e-06
Position 66: 8.330968876426812e-07
Position 198: 4.681622749436948e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4244: 0.9846063471081925
Position 4046: 0.934042336259795
Position 10252: 0.7681080591114681
Position 10652: 0.5724037023267656
Position 11177: 0.42313419452046425
Position 6024: 0.414907475811557
Position 10009: 0.34161585584799814
Position 16683: 0.27236352187235924
Position 1776: 0.16494161699808943
Position 14065: 0.11434953479681052
Position 11681: 0.09684500788850478
Position 319: 0.09224855472594332
Position 4027: 0.054256225666307355
Position 305: 0.04394022069582662
Position 9897: 0.036063384721768066
Position 1872: 0.03350661461451574
Position 9810: 0.028517535689502677
Position 6044: 0.01841829709288373
Position 15501: 0.01830532717817906
Position 10529: 0.017676201056129014
Position 6020: 0.01686139622827866
Position 11020: 0.01685476877486703
Position 10690: 0.014024820529937625
Position 4246: 0.012743370208789462
Position 1566: 0.012237941414790105
Position 5631: 0.011909850208595701
Position 282: 0.005699922551767219
Position 7097: 0.004773056649178903
Position 11371: 0.0031441569751464813
Position 9459: 0.0024947934762281423
Position 254: 0.0022701937841271315
Position 1658: 0.0016855815806692941
Position 1544: 0.0009579675939604647
Position 4913: 0.0007689030140921185
Position 6213: 0.0007663932825065753
Position 4827: 0.0007268305948664953
Position 4422: 0.0006104269978269623
Position 4937: 0.0003554192027638547
Position 3345: 0.00027144238554695444
Position 1392: 0.00010159014325995789
Position 2373: 7.214583620922903e-05
Position 1350: 7.06624044208174e-05
Position 1213: 1.458673749456821e-05
Position 1571: 1.003982078248259e-05
Position 1522: 4.73016741369373e-06
Position 1412: 4.639434650986279e-06
Position 1456: 2.713821154836987e-06
Position 1601: 2.5958796946082525e-06
Position 1655: 2.042648299974242e-06
Position 1686: 2.0148811140816157e-06
Position 4284: 7.637612455515016e-07
Position 333: 3.2715182940781214e-08
Position 4293: 2.3997353787848376e-08
