Gene = LAMTOR5
index = 760
Annotated 5SS: [ 123 1391 3790]
Annotated 3SS: [1328 3671 6124]
SMsplice 5SS: [676]
SMsplice 3SS: [6124]
top_k =  100
Partition function (log Z): -8.30686467540117

Sorted 5' Splice Sites (High to Low Probability):
Position 676: 0.43690115548399244
Position 3790: 0.3300786989346005
Position 79: 0.32688121920151336
Position 123: 0.315585991493222
Position 1391: 0.11280226353065032
Position 3278: 0.04932829041340376
Position 3225: 0.028024930522960317
Position 3426: 0.022139532439251822
Position 405: 0.0154571494593931
Position 3167: 0.007514384396011152
Position 3839: 0.00743614767286361
Position 1772: 0.006436072111989505
Position 3767: 0.006282086440554811
Position 202: 0.006249261769968162
Position 75: 0.005833981787790267
Position 501: 0.004938256560682441
Position 3052: 0.004299925719699802
Position 293: 0.0006085497454270622
Position 83: 3.5879245336051747e-05
Position 617: 1.615459307318376e-05
Position 157: 1.390249742570877e-05
Position 216: 2.976572371490351e-10
Position 59: 3.898771109182449e-11
Position 16: 1.850866455791965e-11
Position 127: 1.1201083364581079e-11
Position 227: 8.659075635359364e-12
Position 130: 2.991964076117653e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6124: 0.8959614138715425
Position 3671: 0.34745010433701956
Position 576: 0.09095051710888802
Position 1328: 0.06621873999062239
Position 3120: 0.06587134462971579
Position 6074: 0.059989287782999376
Position 3201: 0.04113579314191119
Position 1188: 0.02438801588562355
Position 888: 0.017226651865930462
Position 579: 0.016907980723961376
Position 4102: 0.014815228082307797
Position 1498: 0.009269007416302745
Position 525: 0.007360845441242032
Position 3827: 0.007005719400262899
Position 544: 0.004516177189013188
Position 2878: 0.004299925719699799
Position 358: 0.004140004540725678
Position 3926: 0.002850886279996503
Position 4902: 0.0013874667059002202
Position 654: 0.0010943327398062728
Position 911: 0.0009223234094793087
Position 4098: 0.0008070697917296824
Position 1101: 0.0007063817131177372
Position 672: 0.0005976159124505398
Position 770: 0.00036578352735258256
Position 825: 0.00020874522619219508
Position 787: 0.00011938205766157776
Position 156: 9.093028497199418e-05
Position 454: 6.431368727764851e-05
Position 409: 5.905430241141585e-05
Position 1366: 4.2867514250487565e-05
Position 431: 3.276980380211455e-05
Position 608: 4.0278451457898036e-06
Position 344: 3.058773322030699e-06
Position 340: 6.769517693521297e-08
