Gene = NOL8
index = 949
Annotated 5SS: [  251  1534  2116  3889  6336  6939 11290 14411 15004 15386 18671 19804
 24006 25667 26673 27300]
Annotated 3SS: [ 1346  2052  3809  6199  6869  9417 14296 14880 15294 18531 19725 23733
 25539 26601 27219 27669]
SMsplice 5SS: [ 1534  2116  3889  6336 14411 15004 15386 19804 26673 27300]
SMsplice 3SS: [ 2052  3809  6199 14296 14880 15294 19725 26601 27219 27669]
top_k =  100
Partition function (log Z): 15.763140139655517

Sorted 5' Splice Sites (High to Low Probability):
Position 19804: 1.0000000000000024
Position 15386: 1.0000000000000007
Position 15004: 0.9651977161831686
Position 14411: 0.9553505437996076
Position 27300: 0.938404709313832
Position 6336: 0.9198684894789193
Position 2116: 0.9007430174543242
Position 1534: 0.7510963242053501
Position 3889: 0.6911425941041702
Position 26673: 0.47539274393756303
Position 26713: 0.46644646301229636
Position 7273: 0.46104803698703567
Position 251: 0.32424392220523307
Position 2321: 0.2281416016582181
Position 377: 0.21707425888304951
Position 3934: 0.19959294102176056
Position 8723: 0.17247588124535684
Position 131: 0.129891977686693
Position 5614: 0.1269765327392069
Position 16652: 0.09878038612879275
Position 6253: 0.07943419339825222
Position 19036: 0.07315487074004469
Position 18671: 0.07236991911937651
Position 613: 0.07042538831522897
Position 24006: 0.06355488058136535
Position 6041: 0.05369116603382742
Position 25667: 0.046332136782965855
Position 21238: 0.04503266750964113
Position 26760: 0.040648624547970406
Position 83: 0.0347462920152167
Position 651: 0.03267080984371169
Position 2272: 0.03104361737648993
Position 23249: 0.03049320173403858
Position 15174: 0.02763449104878426
Position 346: 0.022958179161792786
Position 8298: 0.017688775339355613
Position 5756: 0.01671568176884594
Position 5517: 0.016539819406225006
Position 24624: 0.013288097315207515
Position 4083: 0.012996525426838735
Position 15073: 0.010490407935028303
Position 23892: 0.010282686817825622
Position 62: 0.009729409254187209
Position 239: 0.009016832565187928
Position 15128: 0.00844640992361176
Position 917: 0.008141241746344507
Position 6727: 0.006808818659561983
Position 1029: 0.006752842349470569
Position 7159: 0.005572309241019832
Position 26730: 0.005023490812707289
Position 948: 0.004299966320851921
Position 1581: 0.004188162411952849
Position 27391: 0.004053145450284753
Position 16351: 0.0034079087919381417
Position 258: 0.002258424529229817
Position 166: 0.001322881303323818
Position 27304: 0.0013209072199287094
Position 913: 0.0011179169457466481
Position 26825: 0.001091515874240259
Position 6599: 0.00099976922154675
Position 1142: 0.0006816462312394373
Position 1278: 0.0004914570398336372
Position 210: 0.00047421629889048323
Position 342: 0.0004012484428679859
Position 423: 0.00032206403332020895
Position 20751: 0.0003106028598423106
Position 495: 0.00031054286606449635
Position 248: 0.0002755189379088601
Position 2155: 0.00024091216958479925
Position 7228: 0.00020456527010968525
Position 446: 0.00018373953913594597
Position 154: 2.4409298423863968e-06
Position 262: 1.423768833575056e-06
Position 200: 1.2186205875022748e-06
Position 5: 5.073013518144457e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 19725: 1.000000000000002
Position 6199: 0.999087413883227
Position 14880: 0.9919765242904642
Position 26601: 0.9897867418796914
Position 2052: 0.9723153722959342
Position 15294: 0.9632461007152159
Position 27219: 0.9597586073353574
Position 14296: 0.9553505437996078
Position 27669: 0.927899257277028
Position 3809: 0.893180304814797
Position 1441: 0.25834709561137176
Position 1346: 0.2319546530080329
Position 6869: 0.20641503295823577
Position 7056: 0.19782659775588643
Position 8642: 0.17247588124535707
Position 5418: 0.15481992217216412
Position 1461: 0.1269923895783727
Position 2224: 0.10502239484238966
Position 2204: 0.07905027669725587
Position 16442: 0.07640400226043306
Position 23733: 0.073837567399191
Position 18977: 0.07315487074004469
Position 18531: 0.07236991911937649
Position 7023: 0.06258328078404342
Position 25318: 0.046332136782965855
Position 20980: 0.041488736206954
Position 5916: 0.033343185900436285
Position 23100: 0.03049320173403858
Position 6002: 0.020563249127336147
Position 15309: 0.01904695973123165
Position 8151: 0.017688775339355613
Position 27095: 0.01582770893429421
Position 15105: 0.014671380006981496
Position 27566: 0.014094406738402308
Position 24586: 0.013288097315207515
Position 16497: 0.013243174148701908
Position 27550: 0.012906099250142598
Position 15332: 0.011310474415006891
Position 16419: 0.009133209719657793
Position 3666: 0.007038459867344485
Position 27390: 0.006718818590663662
Position 6531: 0.00661787482072246
Position 15358: 0.006392382408357423
Position 5580: 0.005412111742113577
Position 973: 0.005410315904003507
Position 15082: 0.005124013597849836
Position 326: 0.004533721844603115
Position 21055: 0.0035782440135500334
Position 27939: 0.0028545814570004402
Position 896: 0.002704107797902512
Position 27652: 0.002092509882040311
Position 4051: 0.001844328475231504
Position 1975: 0.0018084473197660736
Position 2226: 0.0017849489415957052
Position 4011: 0.001662100542027611
Position 800: 0.001356575998830862
Position 16170: 0.0012201135418344168
Position 6503: 0.0011907130603862658
Position 730: 0.0011868742452515494
Position 16252: 0.0011328942801857528
Position 16151: 0.0010549009699179718
Position 571: 0.0005951197640763785
Position 28080: 0.00040855611334103455
Position 20553: 0.00024787355721426606
Position 1908: 0.00018770856167459388
Position 20469: 6.272930262804459e-05
Position 3585: 6.866853368964072e-06
Position 15205: 1.1899254876951539e-06
