Gene = CCK
index = 312
Annotated 5SS: [ 207 1487]
Annotated 3SS: [1270 6671]
SMsplice 5SS: [ 207 1487]
SMsplice 3SS: [1270 6671]
top_k =  100
Partition function (log Z): -2.5013473939904283

Sorted 5' Splice Sites (High to Low Probability):
Position 1487: 0.999915374503435
Position 207: 0.8557226480903288
Position 4597: 0.339862155581123
Position 4384: 0.23643257787778632
Position 4407: 0.13990654606901717
Position 1081: 0.1125513643255242
Position 219: 0.09551556483053339
Position 494: 0.04886513134222844
Position 4339: 0.04872089378351478
Position 2128: 0.03662479741771037
Position 2453: 0.031018388072871803
Position 1643: 0.021058490920957327
Position 4355: 0.015145947546989998
Position 1949: 0.011444686885518297
Position 1589: 0.006627400612925384
Position 71: 0.005593210263714787
Position 2439: 0.0050369339666971125
Position 2029: 0.0034953309430024366
Position 1055: 0.002721128889180755
Position 375: 0.0015791261720949261
Position 386: 0.0014963306228486844
Position 1665: 0.0011573208816433006
Position 1118: 0.0010479263025680663
Position 100: 2.830469779869671e-05
Position 1309: 1.477242049807523e-05
Position 1408: 1.035092713311501e-05
Position 169: 7.923130275439689e-06
Position 1394: 5.655822282937427e-06
Position 211: 4.767579770743964e-06
Position 1339: 1.8633676870836648e-06
Position 1293: 1.4553170357541714e-06
Position 380: 1.802812184597177e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6671: 0.8844412253796338
Position 1270: 0.520826187189335
Position 4273: 0.4553186038615377
Position 1351: 0.42319887094222425
Position 4503: 0.32906230048223273
Position 2304: 0.06380503116994043
Position 990: 0.05268563480947283
Position 1374: 0.04957268367378578
Position 953: 0.04453813441254843
Position 2055: 0.03946478432876956
Position 1559: 0.029234695095957233
Position 2254: 0.023820715515961478
Position 4690: 0.020236277754441784
Position 6510: 0.02010863216049525
Position 894: 0.008519252610077088
Position 1821: 0.007965404478125205
Position 324: 0.005668108227152721
Position 1215: 0.005325873239711766
Position 956: 0.004735031912583195
Position 3177: 0.004051427339818756
Position 1025: 0.0036391945135654984
Position 3205: 0.0022228064219992627
Position 1864: 0.002000091943982453
Position 1867: 0.0015853285973035747
Position 2278: 0.0015565290431385063
Position 1949: 0.0014597197581410841
Position 3412: 0.0014284228337105697
Position 1709: 0.0014181816416474434
Position 4840: 0.001365641646562072
Position 421: 0.000993738365463347
Position 375: 0.000985320823543184
Position 882: 0.0009587719365068277
Position 1239: 0.0009251302259393091
Position 1592: 0.0008672772067385345
Position 2742: 0.0008649116760848527
Position 2767: 0.0008279257956999017
Position 431: 0.0007931759862149
Position 3090: 0.0006846889940584703
Position 3867: 0.0006834056434073377
Position 3704: 0.0006056548428698375
Position 1628: 0.0005883004167717559
Position 1774: 0.0005421056960181287
Position 454: 0.0004440334784737458
Position 393: 0.00039250937468161275
Position 347: 0.0003486414175309776
Position 1788: 0.0001290745746439925
Position 326: 0.00011822397335646602
Position 404: 9.103707328857698e-05
Position 272: 8.852679909765132e-05
Position 258: 8.753974946195389e-05
Position 395: 8.478922048932407e-05
Position 1712: 7.460413858820437e-05
Position 1746: 7.197544540167846e-05
Position 1231: 6.275203418805301e-05
Position 1532: 4.386727524084397e-05
Position 1565: 1.597819891106619e-06
