Gene = FCER1G
index = 549
Annotated 5SS: [  74 2781 2980 3427]
Annotated 3SS: [2688 2943 3405 3583]
SMsplice 5SS: [  74 2781 2980 3427]
SMsplice 3SS: [2688 2943 3405 3583]
top_k =  100
Partition function (log Z): 0.3969625646530892

Sorted 5' Splice Sites (High to Low Probability):
Position 74: 0.9125801456744003
Position 3427: 0.7612564101346116
Position 2781: 0.5572384989768883
Position 2980: 0.3822963558150847
Position 2801: 0.2909501008499332
Position 3156: 0.2412578923006253
Position 2459: 0.17242345898074954
Position 3282: 0.16281950285183716
Position 3082: 0.13397407211111212
Position 1899: 0.12217882533737826
Position 2531: 0.11787227083539552
Position 2420: 0.10452841708226729
Position 3501: 0.0894721596378048
Position 3258: 0.08339214719734335
Position 179: 0.06602645055419294
Position 1977: 0.051279074605472784
Position 1862: 0.03680982578364091
Position 3471: 0.02539736712325937
Position 3001: 0.024156688743951313
Position 3213: 0.010127173389270524
Position 87: 0.007630182352919934
Position 2057: 0.007124117734220512
Position 158: 0.006346337012629498
Position 183: 0.005974371234456442
Position 3303: 0.005828424375037686
Position 3140: 0.005571650479305495
Position 1479: 0.004797223320727884
Position 1555: 0.0023618358352843765
Position 2068: 0.001912739333414236
Position 3195: 0.001189746207307523
Position 957: 0.001137076924481731
Position 3704: 0.0010906898874121075
Position 1000: 0.0009710405871931607
Position 2063: 0.0009386479464471008
Position 1358: 0.0009013387806922067
Position 3526: 0.0008980377344715632
Position 175: 0.0007332187237550959
Position 2367: 0.0007085578907785521
Position 99: 0.0007078456776038196
Position 1437: 0.0006309643010651518
Position 1703: 4.8757404540335645e-05
Position 439: 2.1749289624088334e-05
Position 3457: 8.548335959685678e-07
Position 82: 6.127537797018964e-07
Position 134: 2.287952697256561e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2943: 0.9832713332233017
Position 3405: 0.9668936341735481
Position 3583: 0.7542035178138758
Position 2688: 0.4611730619602516
Position 2206: 0.3307251280088686
Position 1774: 0.21941210845337059
Position 2610: 0.17530738000986046
Position 2576: 0.15845034138052466
Position 3900: 0.08160709306104638
Position 2338: 0.05940878660826487
Position 3241: 0.047202961644118135
Position 3552: 0.03926344583210869
Position 2641: 0.038047038045541964
Position 3128: 0.029282717347975325
Position 2591: 0.015210778430642955
Position 3081: 0.013882768050164578
Position 3695: 0.011408975661060338
Position 1275: 0.003954490959079654
Position 2477: 0.0039038374372694583
Position 1457: 0.0025391917920318963
Position 1272: 0.0020658875660338177
Position 2226: 0.0014949527347879463
Position 725: 0.001359854847611607
Position 3851: 0.0012115933296500047
Position 901: 0.0007482626640632829
Position 1965: 0.000511141233718332
Position 3811: 0.000501132685181257
Position 1849: 0.0003199810534848203
Position 1315: 0.0001560978484571162
Position 283: 1.3383625461212415e-05
Position 1538: 1.105457250720911e-05
Position 340: 7.5319358533341835e-06
Position 1478: 5.703459849069661e-06
Position 1295: 4.550909216943373e-06
Position 1199: 3.1425351342523796e-06
