Gene = ZDHHC23
index = 1600
Annotated 5SS: [  290  1063  6510  8606 10638]
Annotated 3SS: [  892  5798  8437 10461 12818]
SMsplice 5SS: [ 290 1063]
SMsplice 3SS: [  892 11619]
top_k =  100
Partition function (log Z): -12.203388235532763

Sorted 5' Splice Sites (High to Low Probability):
Position 290: 0.9461743087835371
Position 1063: 0.8775786030525132
Position 6510: 0.11349770138762859
Position 7081: 0.1069399859850595
Position 562: 0.06367463809295616
Position 2493: 0.0375285722193916
Position 9585: 0.031197480198735132
Position 116: 0.008540644541817171
Position 794: 0.007773879953094095
Position 666: 0.006992289038538519
Position 307: 0.00482652577382551
Position 834: 0.004433602646770447
Position 441: 0.003761544674310364
Position 629: 0.000969626017182832
Position 603: 0.000501241034438226
Position 327: 8.979300907256967e-05
Position 214: 4.4188675699537986e-05
Position 57: 1.8229796269691877e-05
Position 156: 7.6662838587042e-06
Position 399: 7.90708075113702e-07
Position 218: 7.485803043083927e-07
Position 445: 2.173083725229424e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 892: 0.8138872568377833
Position 11619: 0.38163811227273603
Position 10461: 0.36785407016589283
Position 6187: 0.10499675815239713
Position 9381: 0.08133096036831969
Position 7035: 0.05874478830640908
Position 6916: 0.0584563772448961
Position 5798: 0.05254059427267718
Position 487: 0.04258685603174537
Position 867: 0.035636781825108925
Position 9584: 0.029993743050649297
Position 6111: 0.024935995720111903
Position 2441: 0.02375968079859156
Position 910: 0.019561052296286872
Position 2374: 0.015872403330513717
Position 6612: 0.015415088882305254
Position 1273: 0.011848995110377195
Position 561: 0.008697576595893366
Position 2355: 0.007928054337921226
Position 7260: 0.007388375962486931
Position 784: 0.0063365367263453
Position 2025: 0.005731559789661772
Position 913: 0.0048639696560792275
Position 2169: 0.004600899624705758
Position 4815: 0.004345466533125829
Position 4534: 0.003393395496191482
Position 1585: 0.0031875608904060005
Position 1515: 0.003067348670662523
Position 5192: 0.002802775290158479
Position 3286: 0.001829184383401496
Position 2514: 0.0016687897855261137
Position 2771: 0.0014610012450681578
Position 3988: 0.001372699714775108
Position 3401: 0.0011734257439224758
Position 3157: 0.0011059899551970707
Position 1876: 0.001004349210992498
Position 548: 0.0009655936705633252
Position 1176: 0.0007893629707506317
Position 1040: 0.000543647690515675
Position 432: 0.00038221467148145494
Position 715: 0.000256327142588534
Position 619: 0.00019298061647252072
Position 399: 0.00013034117115743986
Position 494: 6.321792965000716e-05
Position 517: 6.080921107213347e-05
Position 459: 4.7685311548661064e-05
Position 510: 4.75434855928435e-05
Position 387: 2.024008883712822e-05
Position 449: 1.825340824079327e-05
Position 651: 1.5370978366768955e-05
