Gene = MTPN
index = 893
Annotated 5SS: [  288 25800 26718]
Annotated 3SS: [25685 26633 47303]
SMsplice 5SS: [  288  2051  4463 25800 26718 29962]
SMsplice 3SS: [ 1859  4369 25685 26633 29847 47303]
top_k =  100
Partition function (log Z): -26.772519215642177

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.8813535874244235
Position 4463: 0.7226467549279804
Position 2051: 0.6339794793497304
Position 4120: 0.47554009573281336
Position 1662: 0.21150422460745352
Position 1901: 0.1690171969456635
Position 653: 0.14285888585998316
Position 325: 0.06449584414617876
Position 468: 0.0251913659952198
Position 1609: 0.022704376986307243
Position 3500: 0.019551560169853502
Position 1387: 0.018216936821596134
Position 2591: 0.01584660938909798
Position 4764: 0.006563558170253033
Position 267: 0.0053593114489593465
Position 493: 0.0049632152471902466
Position 307: 0.002192536436411852
Position 898: 0.0017341570589769514
Position 933: 0.0011798218424979652
Position 218: 0.0009133945398719439
Position 1304: 0.0007111235219312498
Position 1559: 0.0006878713902354579
Position 1442: 0.000585299031968766
Position 691: 0.00041396869407359267
Position 2019: 0.00015266246409555032
Position 380: 0.00014254055990295264
Position 236: 2.0869557027015004e-05
Position 476: 1.999123514892972e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 1859: 0.8868510346973251
Position 4369: 0.78368150009249
Position 4001: 0.50010964883125
Position 8880: 0.31507047856975445
Position 7219: 0.12355961059656302
Position 7240: 0.09956623569590307
Position 1555: 0.08272989045734247
Position 513: 0.07255841615384107
Position 1416: 0.05509073246972458
Position 4823: 0.05380514281907341
Position 2464: 0.05191213246214414
Position 576: 0.048091545231077955
Position 4921: 0.03650222680027866
Position 1502: 0.035250456740948476
Position 1512: 0.02444273148092489
Position 5491: 0.023271076216442498
Position 4252: 0.02149505721263778
Position 2834: 0.021384104841257395
Position 3425: 0.019551560169853502
Position 6428: 0.018191821299663697
Position 4461: 0.017880383975548
Position 4632: 0.017156610226177055
Position 6129: 0.015490413623432765
Position 1223: 0.015204050820940217
Position 4558: 0.014373234986955898
Position 1367: 0.014196772940176704
Position 1474: 0.013482769872883932
Position 5683: 0.009941665095578254
Position 2494: 0.007467339069892695
Position 1523: 0.006960192394409091
Position 492: 0.004048975061442281
Position 3177: 0.003705264238131518
Position 517: 0.002745386728235812
Position 1342: 0.0024920888335523833
Position 4667: 0.0022817971684117363
Position 1635: 0.001859709685764415
Position 749: 0.0016527762150320752
Position 1302: 0.001569780661530121
Position 1254: 0.0011261472334890587
Position 627: 0.0005910059120297083
Position 554: 0.00047132476053258327
Position 604: 0.00034369606007601393
Position 578: 0.00032867031036229444
Position 1976: 4.957846071933523e-05
Position 1337: 4.5087678057442505e-06
Position 557: 3.2928442762189243e-06
Position 467: 2.9651353663235043e-06
Position 549: 1.4356335956959812e-06
