Gene = RP11-330H6.5
index = 1168
Annotated 5SS: [  64  321 1271 1530]
Annotated 3SS: [ 194 1119 1407 6877]
SMsplice 5SS: [  64  321 1271 1530]
SMsplice 3SS: [ 194 1119 1407 1988]
top_k =  100
Partition function (log Z): -4.729530093947522

Sorted 5' Splice Sites (High to Low Probability):
Position 321: 0.964629807357347
Position 1530: 0.9385713859335585
Position 64: 0.9359868321008031
Position 1271: 0.7006510427895009
Position 2134: 0.29067251248416903
Position 1772: 0.16556365294962389
Position 2734: 0.16177063838598024
Position 1850: 0.1108847902108301
Position 2494: 0.10141793272262836
Position 572: 0.09481715853377662
Position 2712: 0.09008537667977368
Position 2259: 0.08965663948695574
Position 831: 0.08896818172539453
Position 886: 0.049471319084247914
Position 818: 0.045814656567078275
Position 161: 0.04532838530675517
Position 1267: 0.022409705736916082
Position 2040: 0.020218156685523302
Position 1900: 0.012736133602372437
Position 68: 0.011804416771119885
Position 195: 0.001567774114912051
Position 1894: 0.0013394052137343604
Position 580: 0.001144478657089387
Position 303: 0.0009001428210362691
Position 325: 0.0008523324471657378
Position 391: 0.00038613642557104594
Position 103: 0.00011418588108744373
Position 383: 0.00011019380285932738
Position 465: 2.6649887716673152e-05
Position 446: 1.6669409153180784e-05
Position 127: 1.3058949583329351e-05
Position 422: 4.6461186565353055e-06
Position 117: 1.124322977290162e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1407: 0.9420132457864479
Position 194: 0.8939370157385494
Position 1988: 0.7538944647375391
Position 1119: 0.525761489588217
Position 6877: 0.4574387911246356
Position 2659: 0.41470794214728157
Position 1647: 0.30077811318346825
Position 702: 0.21606616670224596
Position 260: 0.07336052953520636
Position 1162: 0.07310499859321958
Position 1122: 0.06422171695193093
Position 2365: 0.05703603282057751
Position 554: 0.05302407275542933
Position 2241: 0.041857068010066355
Position 436: 0.023619175613239042
Position 1182: 0.01758225639572954
Position 388: 0.009246701228854109
Position 1033: 0.008296347633061895
Position 706: 0.005242595647951961
Position 2711: 0.0042560670266784326
Position 1436: 0.0029651697304825695
Position 415: 0.0019283509279204559
Position 512: 0.0017222088627880429
Position 422: 0.0016088698302366817
Position 1468: 0.0013781713969697525
Position 239: 0.0011622927232629316
Position 529: 0.0007378189827688652
Position 768: 0.0006619249311597217
Position 1358: 0.00018095247784140757
Position 165: 7.083030233465598e-05
Position 200: 5.664960812736153e-05
Position 287: 5.283269430336475e-06
Position 317: 2.4200811453511697e-06
Position 266: 1.9956086819604977e-06
Position 272: 1.7722083973991736e-06
Position 284: 1.659682213666422e-06
Position 204: 1.419336202198944e-06
Position 230: 9.160197153154508e-07
Position 224: 8.185090163418887e-07
Position 220: 9.988760299538059e-08
Position 296: 7.11755125650706e-08
Position 140: 1.7564178606612454e-08
Position 206: 3.5129709066596232e-09
Position 211: 1.783666491076861e-09
Position 293: 1.6422583440865044e-09
