Gene = DUSP12
index = 476
Annotated 5SS: [ 376 2012 2215 2695 3492]
Annotated 3SS: [1897 2095 2597 3304 7015]
SMsplice 5SS: [ 319 2012 2215 2695 3492]
SMsplice 3SS: [1884 2095 2597 3304 7015]
top_k =  100
Partition function (log Z): 5.864493364574153

Sorted 5' Splice Sites (High to Low Probability):
Position 2695: 0.9929633669327705
Position 2215: 0.9795658529780557
Position 3492: 0.9764207039719575
Position 2012: 0.9588678384589261
Position 319: 0.6543560537181756
Position 376: 0.30006077025565303
Position 1608: 0.22368441059658567
Position 7083: 0.1374230855226712
Position 4318: 0.09582934873296722
Position 4196: 0.08851119837989957
Position 2502: 0.04962853040558055
Position 953: 0.032203352856325224
Position 2864: 0.022827787718980905
Position 336: 0.020752050533941815
Position 5747: 0.01972145116140315
Position 4010: 0.01886580775869343
Position 388: 0.016699035283582717
Position 2207: 0.015075402412349725
Position 6365: 0.012388763234929687
Position 141: 0.011864535017011762
Position 2016: 0.010441191678927415
Position 4192: 0.00948530143396778
Position 1604: 0.008740723463430265
Position 1799: 0.008380426503097975
Position 2030: 0.004694730036337525
Position 555: 0.003951534958109405
Position 1512: 0.0035667396439318607
Position 706: 0.0022779521985262854
Position 3039: 0.0022173239779968964
Position 2196: 0.002167789806962061
Position 3205: 0.0016395649227885455
Position 2219: 0.0006696108734517813
Position 3717: 0.0006322270483683231
Position 3935: 0.0005554078581939203
Position 119: 0.0001974461521024935
Position 3909: 0.00010541067882654764
Position 92: 8.961533842753628e-05
Position 4185: 8.134232265186811e-05
Position 133: 7.769422821505181e-05
Position 54: 4.040186813720487e-05
Position 2669: 1.6569487659123894e-05
Position 99: 1.1700222847667624e-05
Position 2689: 3.717322637343882e-06
Position 392: 1.2536225951506019e-06
Position 206: 6.921916771562292e-07
Position 357: 6.110793385936567e-07
Position 34: 4.3869089722910986e-07
Position 396: 1.7390566707679966e-07
Position 368: 1.6295734983782005e-07
Position 16: 3.369069067083865e-08
Position 197: 1.5149814491079455e-08
Position 2380: 6.908633833904834e-09
Position 155: 6.171543827601296e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2095: 0.9931189530241793
Position 1884: 0.9415319974387675
Position 2597: 0.9339407799595357
Position 3304: 0.8909095315685991
Position 7015: 0.6385398230930083
Position 4105: 0.33194314051988344
Position 7193: 0.10539355902466949
Position 5584: 0.09246580034555162
Position 1361: 0.08719953016881964
Position 1535: 0.06897671193693986
Position 3408: 0.05426565719632304
Position 1381: 0.04615646389441596
Position 7251: 0.04565853726182945
Position 2605: 0.036480557445137216
Position 2293: 0.028863314844705116
Position 3612: 0.02777719376904062
Position 6107: 0.027685782682417403
Position 1897: 0.02679499178748107
Position 3822: 0.023545782575509877
Position 2780: 0.0228655300834465
Position 848: 0.02267047302612446
Position 5937: 0.018798507881698914
Position 3328: 0.01802473408813077
Position 1462: 0.016449866430729314
Position 4294: 0.014699512774286876
Position 4154: 0.014095962145584458
Position 3348: 0.0137599410971327
Position 3627: 0.011962051934377698
Position 2450: 0.01182023187663072
Position 1431: 0.011542079489601632
Position 1693: 0.009409112892477913
Position 5080: 0.009231223464702908
Position 2378: 0.00900012044715208
Position 275: 0.00718413305811594
Position 828: 0.007061283880449042
Position 3632: 0.006247255384312218
Position 2335: 0.006154585419873575
Position 1905: 0.005289200679809254
Position 2554: 0.004806328981437967
Position 2501: 0.0046416594254853815
Position 4808: 0.00435166787003173
Position 3322: 0.004225655120845978
Position 2618: 0.003617256061632149
Position 5105: 0.0029113361871102843
Position 1949: 0.002754078850700112
Position 1417: 0.002629750843449813
Position 206: 0.0026217015551252476
Position 510: 0.001954959833691726
Position 2397: 0.0017879683780688857
Position 2808: 0.0017849038192613148
Position 2922: 0.0015030502836009885
Position 603: 0.0014601030924168057
Position 2971: 0.0012725179958713198
Position 606: 0.0010657907229063542
Position 3670: 0.0010164691189946645
Position 2135: 0.0009645080746921966
Position 3790: 0.0008008580925801874
Position 2654: 0.0007524270139246421
Position 2506: 0.0007469612036966987
Position 587: 0.0007090851897176013
Position 3271: 0.0005106951168600451
Position 714: 0.0005000186846640568
Position 449: 0.00035350624762077253
Position 2949: 0.0002807548365434375
Position 3452: 0.0001713761443246066
Position 896: 3.158551323223845e-05
Position 3191: 5.9132477683587905e-06
Position 420: 4.914572181481286e-06
Position 564: 3.2928296934780697e-06
Position 413: 2.1528246808936614e-06
