Gene = MDH2
index = 824
Annotated 5SS: [  160  6932  9427 10012 12432 15526 16372 16887]
Annotated 3SS: [ 6762  9342  9901 12305 15447 16271 16734 18211]
SMsplice 5SS: [  160  6932  9427 10012 12432 15526 16372 16887 18340]
SMsplice 3SS: [ 6762  9342  9901 12305 15447 16271 16734 18211 18532]
top_k =  100
Partition function (log Z): 6.4925070195189365

Sorted 5' Splice Sites (High to Low Probability):
Position 12432: 0.9999985366031042
Position 10012: 0.9907378536717881
Position 6932: 0.9777153539277105
Position 16372: 0.9049338736520337
Position 16887: 0.8656897431499907
Position 9427: 0.8613940872729403
Position 160: 0.8587860592536771
Position 18340: 0.8432004955589908
Position 15526: 0.7636857299817948
Position 329: 0.21540159215621307
Position 15797: 0.11106963273897041
Position 17088: 0.08871382791744228
Position 552: 0.08755468114247891
Position 3791: 0.0810487501566226
Position 12002: 0.07289945079942713
Position 15777: 0.0518341220493677
Position 16891: 0.04489066601170352
Position 12122: 0.043988410569372485
Position 17575: 0.034042815672196136
Position 8715: 0.03225550974263447
Position 17688: 0.026788257143350404
Position 10384: 0.01868105862707179
Position 10807: 0.01473765387106815
Position 17641: 0.014042183218029382
Position 10402: 0.013185950637354164
Position 12145: 0.011888320540101494
Position 212: 0.011630058244651114
Position 15559: 0.008900936307376093
Position 14413: 0.008628451393368921
Position 17955: 0.006071694784940839
Position 17759: 0.0057313556708724865
Position 12024: 0.005724215395274226
Position 10790: 0.005540304116425124
Position 11688: 0.005481839540752055
Position 11284: 0.004434485175044998
Position 16406: 0.003253498040862009
Position 6159: 0.002560409052720233
Position 17072: 0.002536726872702598
Position 15592: 0.0020009815997502362
Position 18357: 0.0017516441744508948
Position 363: 0.0011418298516601684
Position 1025: 0.0009630804304460994
Position 223: 0.0009459196267239005
Position 15601: 0.0002888152405040077
Position 12870: 0.00025103964077970777
Position 407: 7.399843881406594e-05
Position 27: 4.605394139506247e-05
Position 456: 2.4865162615533418e-05
Position 74: 1.0499747701720319e-05
Position 70: 2.443946930287726e-06
Position 12458: 1.4633968962115226e-06
Position 60: 7.726598906452934e-08
Position 19: 5.87408383686536e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 18211: 0.9481895209716215
Position 16734: 0.9126014851668975
Position 9901: 0.8620010088547821
Position 9342: 0.8613940872729403
Position 16271: 0.8446368891153369
Position 12305: 0.7845323284366135
Position 6762: 0.7254732454719907
Position 18532: 0.7071940526051479
Position 15447: 0.5285924768033009
Position 6831: 0.21530989194691555
Position 15402: 0.17165527145843087
Position 15678: 0.16290375478833802
Position 12330: 0.11904589828274628
Position 16978: 0.0863830196240929
Position 3744: 0.0744623068008548
Position 12333: 0.07107349149715467
Position 11862: 0.07027229712936905
Position 250: 0.06845918038437009
Position 11985: 0.06422812017966179
Position 17549: 0.061256089007320755
Position 9730: 0.050711637444296596
Position 16298: 0.0500649340208786
Position 508: 0.047510555541192954
Position 9972: 0.04527962106466617
Position 6520: 0.0369322165088043
Position 15427: 0.03469782446640293
Position 18611: 0.032277104136143056
Position 10278: 0.03184656272521757
Position 18809: 0.028780025210007287
Position 19298: 0.027238502425699165
Position 15171: 0.02683671645722403
Position 18997: 0.026665848963144095
Position 12273: 0.02534804588276266
Position 234: 0.022206770595406395
Position 9700: 0.020465155997434106
Position 8642: 0.01930238129551773
Position 17019: 0.01692386018105477
Position 406: 0.015643178914349683
Position 17441: 0.014017340162759236
Position 15460: 0.01309417394406661
Position 8571: 0.012953128447116739
Position 18217: 0.012611503862708434
Position 395: 0.011344917139836867
Position 10595: 0.01032854894023279
Position 16147: 0.009879483000423905
Position 18268: 0.009228830380378385
Position 18635: 0.009041798955953195
Position 18569: 0.008499984028886446
Position 10669: 0.00689842650228537
Position 9651: 0.00685474506495266
Position 3712: 0.006586443355767781
Position 17780: 0.006071694784940839
Position 11508: 0.005481839540752055
Position 18766: 0.005453814453612803
Position 9528: 0.005372702370179245
Position 17371: 0.005331182534368404
Position 14325: 0.0052683069679836415
Position 11230: 0.004434485175044998
Position 17107: 0.004303381050316001
Position 18410: 0.004040260075911441
Position 16125: 0.0036060655562560025
Position 14300: 0.0032983238160187436
Position 19319: 0.0032901210963724877
Position 255: 0.0032704839199558305
Position 10622: 0.003050982544975121
Position 19348: 0.002874912784242182
Position 529: 0.002750176854498028
Position 455: 0.0025907986323097506
Position 6024: 0.002560409052720233
Position 415: 0.0018420755377672586
Position 16638: 0.0007844890046628739
Position 947: 0.000773708095412895
Position 16706: 0.00040058870842917113
Position 846: 0.0001893723350332038
Position 12611: 0.0001450511015732028
Position 14248: 6.182060936653496e-05
Position 12810: 5.970107299377856e-05
Position 9566: 5.298287547691047e-05
Position 12720: 4.628746621272617e-05
Position 10197: 1.6635496729712273e-05
Position 10256: 3.8110424786745713e-06
Position 12144: 2.1589586760447057e-07
