Gene = TMA7
index = 1405
Annotated 5SS: [ 56 202 372]
Annotated 3SS: [ 145  283 3588]
SMsplice 5SS: [ 56 202 372]
SMsplice 3SS: [ 145  283 3588]
top_k =  100
Partition function (log Z): 1.1718624351481046

Sorted 5' Splice Sites (High to Low Probability):
Position 202: 0.9972949912211964
Position 372: 0.9818852188261957
Position 56: 0.9655997291821998
Position 656: 0.01700831854731163
Position 73: 0.011507146528771382
Position 1909: 0.008287326258173225
Position 1206: 0.006092328263537961
Position 535: 0.005681149089500965
Position 3620: 0.0025271728934137525
Position 1616: 0.0022073554978623944
Position 1542: 0.0014795906554646368
Position 2023: 0.0012001998026293817
Position 560: 0.0003672074950673793
Position 42: 3.282372883391732e-05
Position 15: 2.5276856378330276e-05
Position 146: 9.684245002921989e-06
Position 230: 7.925464596294568e-06
Position 472: 6.473614567368044e-06
Position 62: 3.950037825261054e-06
Position 96: 3.765106663713492e-06
Position 60: 3.272723537623807e-06
Position 376: 1.373043808166333e-06
Position 504: 1.355181056495316e-06
Position 7: 8.275991567120389e-07
Position 135: 1.2701166955513217e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 283: 0.981113641030557
Position 145: 0.9759025574077203
Position 3588: 0.6454798986741495
Position 783: 0.16948709385045851
Position 599: 0.04213102235894791
Position 3594: 0.03293875618138432
Position 2133: 0.027057748308725676
Position 1438: 0.01835237972186792
Position 497: 0.018325927622999272
Position 1516: 0.017277246952721585
Position 287: 0.009276481034141257
Position 3435: 0.00819478231292066
Position 1862: 0.005399222762824946
Position 803: 0.00537549514127808
Position 3716: 0.004507270252001958
Position 1107: 0.0037901862021052697
Position 471: 0.003587046516470619
Position 1405: 0.003294029294772798
Position 1648: 0.0031786027250424163
Position 1683: 0.0029382123567961754
Position 575: 0.0025942798427620326
Position 1187: 0.0025775301375097477
Position 2176: 0.002223057396134941
Position 2220: 0.002040822610981759
Position 3479: 0.0016104053970701004
Position 1314: 0.0015004676083051024
Position 1110: 0.0011629069598215749
Position 779: 0.0009568533432987215
Position 3809: 0.000940844017385298
Position 2378: 0.0009073561777390104
Position 2375: 0.0008405253205707784
Position 2238: 0.0008171411483898614
Position 2557: 0.0007984187428207483
Position 1820: 0.0007951597707014435
Position 2455: 0.0007343799633854568
Position 1498: 0.0006578690402996566
Position 724: 0.0006480342333600211
Position 1616: 0.000539696688087935
Position 940: 0.0004278124185931871
Position 642: 0.0003160996379822604
Position 579: 0.00027980585648729645
Position 119: 9.935073818664987e-05
Position 304: 8.508967336932288e-05
Position 292: 1.8024290523428766e-05
Position 171: 7.97342202456765e-06
Position 529: 7.848773909386927e-06
Position 1064: 7.589505661540014e-06
Position 511: 6.8426547179242185e-06
Position 156: 6.0522399004211394e-06
Position 322: 5.698413127950875e-06
Position 153: 4.945185283958863e-06
Position 159: 3.4670539802668757e-06
Position 180: 2.8287381509003344e-06
Position 301: 4.473722723638767e-07
Position 183: 4.420415995861131e-07
Position 177: 3.8443501776150294e-07
Position 325: 2.699539512451877e-07
Position 314: 7.656374944112021e-08
Position 113: 3.938567025562579e-08
Position 189: 1.2262095197638887e-08
Position 344: 1.0267803766103025e-08
Position 319: 6.340491479647508e-09
Position 251: 3.591250723034428e-09
Position 349: 1.6259510718716438e-09
Position 192: 1.3993787370128357e-09
Position 77: 8.26059596274343e-10
Position 337: 6.904581464109365e-10
Position 316: 9.975919067688377e-11
Position 206: 5.947414374836376e-15
