Gene = DPH7
index = 465
Annotated 5SS: [  311  1466  2856  4184  4728 13851 14043 14502]
Annotated 3SS: [ 1331  2767  4091  4554 13780 13976 14328 23286]
SMsplice 5SS: [  311  2856  4184  4728 13851 14043]
SMsplice 3SS: [ 2767  4021  4554 13780 13976 23286]
top_k =  100
Partition function (log Z): -8.380484706775452

Sorted 5' Splice Sites (High to Low Probability):
Position 14043: 0.9938138575893782
Position 2856: 0.9593214560096043
Position 13851: 0.942178624745967
Position 311: 0.713820940648463
Position 4184: 0.705664129184037
Position 4728: 0.6921120506770525
Position 426: 0.27152450401738804
Position 6983: 0.2634800722535386
Position 14502: 0.23787711948937526
Position 1466: 0.20166770990760888
Position 3227: 0.10821947128171595
Position 4333: 0.101065194433384
Position 14281: 0.028600790715405826
Position 940: 0.017527141943036846
Position 15027: 0.015990271908479164
Position 2627: 0.011088685624336488
Position 2586: 0.010635126687642913
Position 1050: 0.006698249622367159
Position 1359: 0.00547647391322855
Position 2964: 0.0049957785020544624
Position 3176: 0.00022354734567116787
Position 537: 3.7495444163747367e-06
Position 1006: 3.3524143349799235e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 13780: 0.9997047901654699
Position 13976: 0.9408067243810109
Position 2767: 0.9206303487781271
Position 4554: 0.6819506507512682
Position 4021: 0.4131351351990701
Position 20565: 0.4013587556966637
Position 6793: 0.26361573304435343
Position 15288: 0.18178205749324244
Position 14264: 0.18035156834696198
Position 4091: 0.14391240773017447
Position 1331: 0.1280435812322669
Position 14328: 0.10515759341495133
Position 4245: 0.09451134940807393
Position 17329: 0.09260401716220555
Position 4158: 0.08740404387201012
Position 1387: 0.07501516461930324
Position 3068: 0.051621357142260176
Position 14620: 0.05000340772218493
Position 15793: 0.04979970244067097
Position 3065: 0.04447474081891149
Position 14936: 0.03896305831852819
Position 15155: 0.03890986945848826
Position 14583: 0.0382168374625365
Position 14151: 0.035441116858658125
Position 3988: 0.030727783129589792
Position 2811: 0.030026139409148958
Position 2532: 0.02831135615168562
Position 4088: 0.023659058145549843
Position 17261: 0.02291859917644595
Position 17395: 0.01444626081361294
Position 4073: 0.012811416207394741
Position 14706: 0.011609732337006372
Position 4459: 0.009193309750418696
Position 15817: 0.007029386733827553
Position 15406: 0.00593630127450237
Position 3011: 0.005777655715064426
Position 2681: 0.0046818671713964284
Position 3040: 0.0035960446159955676
Position 803: 0.003446970830153743
Position 14280: 0.003125675357104745
Position 2668: 0.0023326913272411673
Position 939: 0.002041615491620043
Position 2988: 0.0020269329966318183
Position 1214: 0.0018460094760914326
Position 3928: 0.0016957691446417254
Position 1368: 0.0014877010334039655
Position 921: 0.0013710082316878195
Position 1020: 0.0012108637820939436
Position 3105: 0.0009462873385236423
Position 865: 0.0008694387331800135
Position 1150: 0.0007517274597720741
Position 828: 0.0006380411212681104
Position 2571: 5.864398603948643e-05
