Gene = KRTCAP2
index = 754
Annotated 5SS: [ 113  596  769 3543]
Annotated 3SS: [ 440  704 3475 3772]
SMsplice 5SS: [ 17 769]
SMsplice 3SS: [ 660 2661]
top_k =  100
Partition function (log Z): -7.803509071839946

Sorted 5' Splice Sites (High to Low Probability):
Position 769: 0.9901363845741326
Position 17: 0.37775317292966026
Position 596: 0.29468537902165753
Position 447: 0.16053468464993598
Position 250: 0.12950432722155533
Position 1010: 0.11827933287891025
Position 3562: 0.10623897750171363
Position 125: 0.08121516932321401
Position 86: 0.08083779561762121
Position 113: 0.0794917359937422
Position 567: 0.04403300985697728
Position 443: 0.03924725663161596
Position 54: 0.021883945235647122
Position 983: 0.01809983427459032
Position 3543: 0.01784454519433256
Position 573: 0.014909310311785898
Position 278: 0.013493212921307788
Position 1601: 0.009265276864815963
Position 3325: 0.009216073025037368
Position 295: 0.00731907427804394
Position 259: 0.0025950113230463014
Position 345: 0.0014971148077885695
Position 153: 0.0007702317561127378
Position 204: 0.0004276377146907011
Position 257: 9.588309419268499e-05
Position 10: 4.4281883106759945e-05
Position 130: 1.8098429131701486e-05
Position 159: 8.160588411233437e-06
Position 3: 8.031133059924425e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 660: 0.8644985990057227
Position 2661: 0.42135470832139227
Position 3475: 0.23701695021587915
Position 440: 0.18045137670805217
Position 843: 0.16756401894618322
Position 3772: 0.15561427775637446
Position 196: 0.13366168583913957
Position 704: 0.08472585893365632
Position 508: 0.0731583539694888
Position 932: 0.05709402191383861
Position 3833: 0.032168631360539914
Position 3205: 0.028286412282392884
Position 2693: 0.026808257724232343
Position 1917: 0.02609962834293321
Position 3713: 0.02589389835926139
Position 1488: 0.02084056964304762
Position 1083: 0.01682902876352925
Position 1783: 0.015168093841411674
Position 1086: 0.013504914085750903
Position 887: 0.007487334652970469
Position 901: 0.0067691022593274405
Position 385: 0.006352340470583914
Position 323: 0.005806275753481677
Position 2603: 0.005752351361480673
Position 1512: 0.004843112358512803
Position 897: 0.0007594878683531623
Position 137: 0.0007319188407703817
Position 741: 7.559160114009056e-05
Position 851: 7.353457558493042e-05
Position 198: 3.715102727692867e-05
Position 173: 1.3583857172710692e-05
Position 141: 2.37871393084074e-06
Position 119: 1.5488606956891836e-06
