Gene = COQ4
index = 397
Annotated 5SS: [  393   612  2704  3346  9747 10408]
Annotated 3SS: [  479  2606  3242  9616 10313 10937]
SMsplice 5SS: [  393   612  2704  3346  9747 10408]
SMsplice 3SS: [  479  2606  3242  9629 10313 10937]
top_k =  100
Partition function (log Z): -0.5601143317436128

Sorted 5' Splice Sites (High to Low Probability):
Position 3346: 0.999506928466609
Position 612: 0.9953256717945616
Position 2704: 0.814780612189618
Position 10408: 0.7367469254421417
Position 236: 0.578098399843406
Position 137: 0.17108900665460444
Position 124: 0.16391822202373665
Position 2708: 0.07516480493053462
Position 2746: 0.060559833925432134
Position 3077: 0.04862135451182536
Position 86: 0.04196093366948383
Position 824: 0.03897030358687313
Position 1351: 0.033395827438818367
Position 3074: 0.02401328559461435
Position 6484: 0.022414291208749253
Position 2654: 0.020494859025971493
Position 3795: 0.018764669904306586
Position 1009: 0.0177489494828254
Position 10594: 0.017038667520978344
Position 42: 0.013688826728835422
Position 3111: 0.011373554032041029
Position 1236: 0.010980161320048195
Position 3115: 0.008949684344291355
Position 397: 0.00812698476210158
Position 6669: 0.008028106824402692
Position 2688: 0.007743498705441626
Position 5866: 0.007693735214648906
Position 2727: 0.0076241955072073675
Position 5473: 0.007471997986050364
Position 3067: 0.00431999368916098
Position 3804: 0.004011586688617781
Position 206: 0.0032965052396086167
Position 407: 0.003016375245151679
Position 667: 0.002686408071619917
Position 111: 0.0009368459953019135
Position 228: 0.0008799749634012712
Position 663: 0.0006083569242408944
Position 716: 0.0005013884287636216
Position 131: 0.00041147871033982316
Position 351: 0.00035231644676243345
Position 188: 0.00033946093465856244
Position 945: 0.00029313760462008654
Position 290: 0.00014829627577221303
Position 3622: 0.00013626355395623572
Position 218: 0.00012590095322061217
Position 117: 6.629645608707643e-05
Position 178: 3.515173373415572e-05
Position 637: 5.861205043772503e-07
Position 56: 2.676110678020356e-07
Position 51: 1.8740585391102377e-07
Position 48: 1.224767002238719e-07
Position 58: 8.503738751081163e-09
Position 100: 7.081823094315249e-09
Position 13: 1.1429359678630678e-09
Position 141: 1.7023170266100249e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2606: 0.9728911596986662
Position 10937: 0.9524892873600486
Position 479: 0.9262251187982045
Position 3242: 0.9055422205586472
Position 10313: 0.5490352176332298
Position 10275: 0.19514731574439395
Position 2992: 0.10530655281791665
Position 3174: 0.07412841422232497
Position 553: 0.052836029272772984
Position 712: 0.04901368200201025
Position 1306: 0.020870349095691382
Position 10514: 0.020228414434100363
Position 1087: 0.015930511376432428
Position 6370: 0.01372162161284099
Position 2529: 0.013576767227235014
Position 3648: 0.010226956406023892
Position 6611: 0.008873903982647403
Position 3229: 0.008773215554066089
Position 3651: 0.008204400617014704
Position 6139: 0.008166139010482451
Position 9925: 0.00784472009916158
Position 5361: 0.00747199798605037
Position 3775: 0.0067792237020567634
Position 11279: 0.006413847334549028
Position 1133: 0.0063446631865057964
Position 7982: 0.006040217141973631
Position 5811: 0.005584310967565266
Position 746: 0.00530258661353929
Position 6200: 0.0042536267460410344
Position 2793: 0.0034086339214115004
Position 8322: 0.0031244914594698134
Position 273: 0.0030745429757613124
Position 929: 0.0022960529285042325
Position 5683: 0.0022856956310812492
Position 6696: 0.0019521554739717762
Position 9220: 0.001918453503061696
Position 498: 0.001404667530414024
Position 794: 0.001090980443875362
Position 202: 0.0009502043743237832
Position 7978: 0.0007569566078939785
Position 911: 0.0006442821115660455
Position 4238: 0.0005654485440903601
Position 1186: 0.000415339506415388
Position 3803: 0.00033485431973940855
Position 236: 0.0002569247945713739
Position 6011: 0.0001892718551028739
Position 3501: 0.00015930042070595954
Position 209: 0.00013351053409124434
Position 183: 0.000104852993890509
Position 120: 6.661325828646269e-05
Position 379: 3.0013388812398773e-05
Position 3452: 1.6120670540274295e-05
Position 5557: 1.5555489523657605e-05
Position 3544: 1.0460706215737262e-05
Position 419: 1.0307386843222186e-05
Position 222: 1.0090061728101775e-05
Position 557: 9.718569784967693e-06
Position 3579: 3.2073508852295887e-06
Position 2954: 3.3053279645050044e-08
