Gene = MUC1
index = 896
Annotated 5SS: [  83  686 2021 2176 2462 2729 2959]
Annotated 3SS: [ 584 1897 2119 2324 2606 2808 3973]
SMsplice 5SS: [  83  686 2021 2462 2729 2959]
SMsplice 3SS: [ 557 1951 2324 2606 2808 3973]
top_k =  100
Partition function (log Z): 0.6292442360633654

Sorted 5' Splice Sites (High to Low Probability):
Position 2462: 0.9156424577312493
Position 2959: 0.8954660695104514
Position 686: 0.8776011259967773
Position 2729: 0.8613248901946058
Position 2021: 0.8165242614490005
Position 83: 0.5479275692579052
Position 182: 0.4650617191042511
Position 3454: 0.1480009340036171
Position 2176: 0.0803384759453272
Position 1856: 0.03677415529169116
Position 2369: 0.020695474824591963
Position 2215: 0.013179885443227221
Position 97: 0.011792419603138548
Position 3054: 0.010774864835624353
Position 272: 0.005978090785664091
Position 3589: 0.005793769054412532
Position 3348: 0.004178795072280021
Position 276: 0.0036964067106918376
Position 465: 0.0036262362288513317
Position 3842: 0.0016169518315645635
Position 2684: 0.0007865558822548284
Position 2606: 0.0005918248534763132
Position 324: 0.0004915706781626793
Position 142: 0.0003135780614205332
Position 176: 0.0002744384121054857
Position 432: 0.00010355436382279813
Position 73: 2.276312162648888e-06
Position 42: 1.4062657774122824e-07
Position 122: 7.465994050325129e-08
Position 104: 2.102094157630804e-08
Position 125: 5.839827566115592e-09
Position 134: 4.663443465047645e-09
Position 146: 1.1365901009559244e-09
Position 131: 4.943800288231059e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2808: 0.9746106980111908
Position 2324: 0.8412482223700664
Position 557: 0.6687991944790415
Position 3973: 0.6642215108493541
Position 1951: 0.6171495851341483
Position 2606: 0.4011293332161081
Position 2638: 0.37875275482073306
Position 3378: 0.22340647841672145
Position 1970: 0.16264103355400403
Position 3291: 0.11595924171243495
Position 584: 0.08530976431070615
Position 2119: 0.07870402407120729
Position 2544: 0.07534899986858304
Position 527: 0.06679114651443362
Position 2368: 0.06348637804770234
Position 620: 0.05467507553656622
Position 162: 0.03884632703720702
Position 3983: 0.022961634338836228
Position 1731: 0.022618838178742485
Position 1897: 0.022346877114314056
Position 1884: 0.02008457566510997
Position 2329: 0.018887578323053336
Position 2820: 0.0185734313735989
Position 3722: 0.01171139094133895
Position 3426: 0.010727019820457949
Position 4048: 0.007969894596135594
Position 1779: 0.00790833993036222
Position 1679: 0.007863265411371065
Position 2657: 0.004909507672113015
Position 2128: 0.004701991567302964
Position 1977: 0.00446623644826167
Position 4019: 0.00417304503782551
Position 2258: 0.003885708187950478
Position 3841: 0.00303824964732958
Position 2860: 0.0028701184777001226
Position 1595: 0.0028121406493049534
Position 3189: 0.0023833460042259093
Position 2518: 0.0023345093979499163
Position 1626: 0.0022783428820931325
Position 1566: 0.0021312438633625877
Position 3131: 0.002097573762454244
Position 486: 0.0008131144798645742
Position 609: 0.0006386205948723451
Position 566: 0.0005742100812928207
Position 2832: 0.0005341424439356896
Position 2237: 0.0004409858544124102
Position 3261: 0.0003211182615758339
Position 219: 0.0002136874206948894
Position 222: 0.00015169574487541642
Position 303: 1.6606438023545207e-05
Position 456: 1.642861112889388e-05
Position 308: 1.2540441194461477e-05
Position 176: 6.270275878722034e-06
Position 181: 4.551990875475821e-06
