Gene = BROX
index = 144
Annotated 5SS: [  390  3248  6479  6807  9962 11612 13003 14705 16276 17149 17625 18964]
Annotated 3SS: [ 3130  6371  6709  9865 11538 12896 14614 16189 17066 17473 18803 20074]
SMsplice 5SS: [  390  2717  3248  6479  6807 11612 13003 14705 16276 17149 17625]
SMsplice 3SS: [ 2591  3130  6371  6709 11495 12896 14614 16189 17066 17473 20074]
top_k =  100
Partition function (log Z): 12.07285922016701

Sorted 5' Splice Sites (High to Low Probability):
Position 6807: 0.9999999999999996
Position 14705: 0.9781221540583003
Position 17625: 0.9625777158681845
Position 11612: 0.935955479472353
Position 13003: 0.9304587590262009
Position 6479: 0.8717245848845514
Position 3248: 0.7980107580211382
Position 2717: 0.7821243709844047
Position 16276: 0.7178754401836472
Position 17149: 0.6762854845593367
Position 390: 0.6411899331575917
Position 864: 0.3998486725661908
Position 20193: 0.2470275495426695
Position 3283: 0.20198924197886123
Position 16979: 0.19886975575212232
Position 63: 0.1897980175508637
Position 2974: 0.16252782402578003
Position 10414: 0.15971832619160317
Position 9962: 0.1496615312031518
Position 1115: 0.08554836738952441
Position 18964: 0.06631456306027253
Position 20487: 0.06579807493440867
Position 12518: 0.0637961247666956
Position 16945: 0.0610668272818885
Position 1154: 0.05639437658146711
Position 11988: 0.0495448192480863
Position 13017: 0.04937240604300813
Position 20456: 0.03713124470103863
Position 20146: 0.02765048883000988
Position 6627: 0.020872835152204096
Position 18425: 0.020843227651290305
Position 394: 0.009614154654316481
Position 218: 0.007376866205851847
Position 15474: 0.005186091399516837
Position 17603: 0.0025322338443193645
Position 821: 0.0022793118008560586
Position 2660: 0.0009038573772805317
Position 661: 0.0006001256667365095
Position 243: 0.00010674069335372899
Position 238: 7.36865574928358e-05
Position 284: 5.111344158738676e-05
Position 130: 5.0117375940331926e-05
Position 832: 4.544647496431035e-05
Position 292: 3.0426965225552493e-05
Position 268: 1.575931250682091e-05
Position 2506: 5.203725166853917e-06
Position 298: 5.064599173679981e-06
Position 275: 3.252882106320618e-06
Position 289: 2.8589588932084742e-06
Position 86: 6.248580701421505e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12896: 0.9798311650692091
Position 6709: 0.9781478016346563
Position 14614: 0.9696168380444313
Position 17473: 0.9651099497125035
Position 20074: 0.9360299299568479
Position 3130: 0.8583158451058399
Position 11495: 0.8099443782977958
Position 2591: 0.7403653632899634
Position 17066: 0.6635852977219153
Position 16189: 0.5097053155683894
Position 6237: 0.3178744085155095
Position 6371: 0.3102164905957705
Position 16836: 0.2726367698714322
Position 22114: 0.26900680416653283
Position 6286: 0.2436336857732713
Position 16118: 0.19702574067565842
Position 2825: 0.1671041053854196
Position 10332: 0.15971832619160312
Position 702: 0.14975751844524046
Position 1034: 0.14194274397099158
Position 3166: 0.13710787353451925
Position 11538: 0.12601110117455708
Position 9865: 0.11745904684611555
Position 20347: 0.11591678239120927
Position 18803: 0.06685660800167152
Position 12266: 0.06379612476669558
Position 358: 0.04882443637717384
Position 20320: 0.042690035997420425
Position 2400: 0.04156094679533172
Position 11882: 0.040251541185160514
Position 9915: 0.032202484357036223
Position 6576: 0.027700518291980458
Position 736: 0.023635370886511867
Position 18312: 0.020843227651290305
Position 480: 0.017117140397038176
Position 6563: 0.01502451522556682
Position 16084: 0.011144383939599396
Position 14562: 0.008505316013868655
Position 20039: 0.00680082742770869
Position 11941: 0.006627774660297879
Position 18826: 0.005784848239952484
Position 15346: 0.004607860618308422
Position 361: 0.004149835039939616
Position 489: 0.0031810539651923237
Position 11886: 0.0026655034026278985
Position 523: 0.0024001475400180425
Position 292: 0.0018332350823933345
Position 2430: 0.0011071220015566757
Position 19295: 0.0008360848870558302
Position 15156: 0.0005782307812084151
Position 575: 7.435658405079127e-05
Position 543: 6.341484135008091e-05
Position 587: 2.714674650946406e-05
Position 221: 1.5462961476811943e-05
Position 501: 1.2983969666449011e-05
Position 162: 4.768177594824154e-08
Position 197: 2.320338278620712e-08
