Gene = AIMP2
index = 44
Annotated 5SS: [ 254 6108 8801]
Annotated 3SS: [ 5900  8568 14057]
SMsplice 5SS: [ 134 8801]
SMsplice 3SS: [ 8568 14057]
top_k =  100
Partition function (log Z): -10.738810829251337

Sorted 5' Splice Sites (High to Low Probability):
Position 8801: 0.8137827629180773
Position 134: 0.6803618781390889
Position 254: 0.31990583987945376
Position 11809: 0.31502160490345366
Position 11488: 0.2760989807138865
Position 6108: 0.1772107598700726
Position 12822: 0.048719780478363506
Position 2543: 0.04253189386471541
Position 1527: 0.0001710187826896433
Position 1482: 0.00010864374474159242
Position 1133: 0.00010518281127546419
Position 1933: 9.126603641127443e-05
Position 24: 3.0110987243988575e-06
Position 36: 2.3233065888526573e-06
Position 525: 1.3116894489252951e-06
Position 570: 1.1641082680758166e-06
Position 65: 4.5491545092975976e-07
Position 493: 2.1089740965248167e-07
Position 646: 5.9167225115369744e-08
Position 127: 5.3896187040323856e-08
Position 346: 4.9831552098697955e-08
Position 43: 4.5019736427545575e-08
Position 111: 2.6735085665437042e-08
Position 52: 2.51519759479939e-08
Position 565: 2.3718074099444618e-08
Position 279: 1.0492570401979038e-08
Position 75: 5.20071568346603e-10
Position 49: 4.895351611444502e-12
Position 168: 2.345145058947918e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 14057: 0.8754342560232133
Position 8568: 0.8245696742482195
Position 11624: 0.33186801432898977
Position 11359: 0.29741256301727004
Position 5900: 0.1772107598700723
Position 12736: 0.09838986597236983
Position 2419: 0.02185264856298217
Position 2366: 0.012615285948829552
Position 8926: 0.010918901031424889
Position 2471: 0.005939537401999481
Position 2424: 0.0034244643904131336
Position 763: 0.0032912074387086297
Position 7246: 0.002135057984521521
Position 1225: 0.0020996589798527796
Position 3337: 0.0011506493914554725
Position 6231: 0.0009929291868088187
Position 1740: 0.0009921694896053255
Position 216: 0.0006344584447057152
Position 1582: 0.0006312321569810186
Position 5495: 0.0005866288780297223
Position 5033: 0.00047505389883470146
Position 1117: 0.00037745151419534055
Position 2669: 0.0002676024524916577
Position 1657: 0.00018096463394281056
Position 966: 0.00017190180304943329
Position 1388: 0.00015002246709224477
Position 1299: 0.00011775043161467423
Position 321: 9.406007383270539e-05
Position 253: 9.179658299664399e-05
Position 1852: 8.035525451774236e-06
Position 1775: 6.545057804768707e-06
Position 1390: 6.356688438506517e-06
Position 1892: 5.204104680813161e-06
Position 986: 4.6597356845261945e-06
Position 133: 4.6066688327503965e-06
Position 968: 2.801857776839909e-06
Position 993: 1.7727178576459374e-06
Position 1275: 1.7469956002878045e-06
Position 230: 8.673888890677407e-08
