Gene = IL20RB
index = 691
Annotated 5SS: [  337 22728 24486 31701 34224 37692]
Annotated 3SS: [22600 24294 31575 34072 37548 52247]
SMsplice 5SS: [  337 10871 18063 22728 24486 28920 29153 31056 31701 37692]
SMsplice 3SS: [10790 17954 22629 24294 28828 29013 30965 31575 37548 52247]
top_k =  100
Partition function (log Z): -29.47683538625298

Sorted 5' Splice Sites (High to Low Probability):
Position 337: 0.999950934675899
Position 10871: 0.4246156304347912
Position 6923: 0.009268007888124761
Position 1502: 0.0033544795011079464
Position 1816: 0.0026222938696348237
Position 810: 0.0008437810476595707
Position 3031: 0.0005991365623786997
Position 1517: 1.628489900185424e-05
Position 341: 5.861397064021163e-06
Position 230: 4.322140873223489e-08
Position 384: 3.0571599615506204e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16585: 0.7209555135827801
Position 10790: 0.4666005752263812
Position 11661: 0.05729907986947347
Position 11307: 0.053397001087335444
Position 10181: 0.032169474482004634
Position 7293: 0.01776516412698878
Position 6776: 0.016780457876658206
Position 2919: 0.01123108656718513
Position 7115: 0.00994813718255834
Position 8970: 0.007837327743599192
Position 8736: 0.0077965743039580876
Position 1624: 0.003891464948728063
Position 1223: 0.003848630176566475
Position 3392: 0.003636171998619095
Position 5746: 0.0023517250692881835
Position 6102: 0.0023297671559392163
Position 1501: 0.00215482401241205
Position 5997: 0.0018062092950814864
Position 463: 0.00171576247548447
Position 5398: 0.0016209958961158693
Position 1643: 0.0015678577827704704
Position 1444: 0.0012890029526105816
Position 1593: 0.0011822319767570923
Position 1132: 0.0011650582579316893
Position 1293: 0.0011436127287404111
Position 1112: 0.0010620158822412695
Position 2193: 0.0009414893878559268
Position 1807: 0.0009376334751918193
Position 502: 0.0009171603798178531
Position 2891: 0.0007728660160137542
Position 1536: 0.0006851030649944077
Position 1655: 0.0006686962708292483
Position 677: 0.0005744658183404292
Position 3344: 0.0005642482754249844
Position 636: 0.0005415641763778297
Position 1483: 0.0004430873688310848
Position 3012: 0.00043145299717177487
Position 1240: 0.00033024150148496786
Position 1447: 0.00023839047750602
Position 1385: 0.000235540975027362
Position 1687: 0.00022959109218001535
Position 437: 0.0001449632668179023
Position 655: 2.2169694168203856e-05
Position 1598: 1.2727934600602015e-05
Position 1302: 1.2536464254929496e-05
Position 1450: 1.2219753792674756e-05
Position 559: 3.760113940013294e-06
Position 708: 2.6961578318472233e-06
Position 737: 2.431954461608984e-06
Position 691: 1.6352450211873433e-06
Position 715: 1.301477252820099e-06
Position 507: 9.221897534858503e-07
Position 804: 7.744767950309466e-07
Position 646: 4.841796547561979e-07
Position 411: 3.7558980581580054e-07
Position 590: 2.3163527620175773e-07
