Gene = PRPF3
index = 1073
Annotated 5SS: [  117  3621  4415  7001 11314 11746 13788 16878 19029 22004 22813 23099
 24688 25043 27770]
Annotated 3SS: [ 3427  4283  6853 11229 11524 13480 16710 18948 21859 22712 22984 24568
 24958 27707 31383]
SMsplice 5SS: [  117  3621  4415  6187  7001 11314 11746 16878 19029 22592 22813 23037
 24688 25043 27770]
SMsplice 3SS: [ 3427  4283  6090  6853 11229 11524 16710 18948 22492 22712 22926 24568
 24958 27707 31383]
top_k =  100
Partition function (log Z): 18.2536963990023

Sorted 5' Splice Sites (High to Low Probability):
Position 22813: 0.9960640192408602
Position 4415: 0.992539158046225
Position 27770: 0.9622279022294553
Position 11314: 0.9563463653671718
Position 16878: 0.9539544435830658
Position 24688: 0.9350806416851491
Position 3621: 0.9244156509334763
Position 11746: 0.9073176455689216
Position 7001: 0.8843550516505079
Position 117: 0.8479682488922191
Position 25043: 0.7939934649607817
Position 19029: 0.758508857623048
Position 6187: 0.5827149317618339
Position 22592: 0.5749047338782337
Position 23037: 0.5395774150984929
Position 23099: 0.4354335082193884
Position 13788: 0.36732710870102375
Position 22004: 0.35430421249430266
Position 22620: 0.21988375025846404
Position 25053: 0.12022525164125823
Position 11705: 0.09151650827082378
Position 30568: 0.06871854376383234
Position 6950: 0.0649226076809532
Position 30597: 0.05351854505570226
Position 7942: 0.051213269344374195
Position 4020: 0.04977927050412775
Position 6529: 0.04810502555142235
Position 663: 0.04127626282871922
Position 5624: 0.03690625449609295
Position 145: 0.028197407707981532
Position 3989: 0.02766343948099004
Position 758: 0.02637393874822738
Position 23079: 0.02462421416705911
Position 27849: 0.020144838963784027
Position 11397: 0.016823843104796794
Position 25086: 0.014892939811112853
Position 3973: 0.014692621793334191
Position 352: 0.01465388409136115
Position 258: 0.013560507866273712
Position 28590: 0.012798408134093244
Position 357: 0.0103848627936604
Position 329: 0.009669468584234106
Position 4057: 0.009320593322991184
Position 54: 0.009199048569276143
Position 31451: 0.008720678178271761
Position 62: 0.008182571202328267
Position 24672: 0.0070483923583949904
Position 246: 0.006408772823347377
Position 24648: 0.005414780873685104
Position 69: 0.004212988272720119
Position 4533: 0.002906431689939069
Position 1054: 0.0028639643162313004
Position 1959: 0.0026834095476670687
Position 3563: 0.000922427081090901
Position 22772: 0.0008994934777571307
Position 4461: 0.0008764480431198775

Sorted 3' Splice Sites (High to Low Probability):
Position 22712: 0.9926766263882681
Position 4283: 0.9922308875275933
Position 11229: 0.9731702084719696
Position 16710: 0.9539544435830672
Position 31383: 0.9531350149029717
Position 6853: 0.9492776593314598
Position 22926: 0.9336727928756062
Position 3427: 0.9026765237850861
Position 24958: 0.8167715759423096
Position 22492: 0.7990753704670475
Position 18948: 0.7585088576230481
Position 24568: 0.68821488717772
Position 27707: 0.6507879004585014
Position 11524: 0.6248022578529511
Position 6090: 0.5408047800578987
Position 11552: 0.3660909544889022
Position 21859: 0.35430421249430294
Position 27662: 0.33169702551261787
Position 13715: 0.25986605610525254
Position 24517: 0.2593289277395094
Position 24927: 0.11296958780702147
Position 3822: 0.10097719865198318
Position 30471: 0.07748724361447133
Position 13480: 0.07231087248331788
Position 22984: 0.0659623446093337
Position 6038: 0.052079110548244996
Position 30506: 0.0497511807721181
Position 28491: 0.03786937228726658
Position 13451: 0.03515018011245369
Position 5524: 0.03062002408410313
Position 7911: 0.03018599180848206
Position 6411: 0.025146923037142943
Position 3554: 0.02173756210058606
Position 6222: 0.012789143669968304
Position 7784: 0.010311272897971836
Position 7755: 0.009032284969236531
Position 641: 0.008196310117743355
Position 570: 0.008119508072245
Position 11581: 0.007233520808530234
Position 31577: 0.00645543069370126
Position 31631: 0.006068926420071816
Position 5476: 0.005840969544764723
Position 478: 0.0032404325104349436
Position 28052: 0.0031858611449555973
Position 30690: 0.0028131288015297053
Position 28408: 0.0024138654269597825
Position 862: 0.002144381329152492
Position 4221: 0.0018371333439516585
Position 7598: 0.0016837196686837694
Position 4511: 0.0015706943546827852
Position 28797: 0.0012561858779880314
Position 27923: 0.001195293650334028
Position 1886: 0.001113562531993143
Position 1889: 0.0010972187507888697
Position 3311: 0.0008931522780068422
Position 30096: 0.0007425384452370934
Position 935: 0.0007195829870788061
Position 11590: 0.0007074206893616953
Position 3755: 0.0004787264494602984
Position 4122: 0.00047831715523681767
Position 1584: 0.0004726282648850567
Position 27465: 0.00037074969441853556
Position 736: 0.0002864260109101017
Position 25269: 0.0002696912858211718
Position 662: 0.0002452856690127888
Position 5544: 0.0002250212029334468
Position 5496: 0.00022023966429164792
Position 4516: 0.0002048636221809168
Position 3257: 3.0839850889623084e-05
Position 4056: 1.4177564202733032e-07
