Gene = HDHD3
index = 642
Annotated 5SS: [723]
Annotated 3SS: [1645]
SMsplice 5SS: [723]
SMsplice 3SS: [1645]
top_k =  100
Partition function (log Z): -10.927384293305298

Sorted 5' Splice Sites (High to Low Probability):
Position 723: 0.9176587092825829
Position 201: 0.19533638834660264
Position 1721: 0.020191919589037675
Position 131: 0.01494144487750054
Position 377: 0.012304591427415081
Position 135: 0.01118739199551341
Position 43: 0.0036166988672626656
Position 478: 0.0025766493669485886
Position 339: 0.0025636109910506717
Position 643: 0.0022262107452752735
Position 1382: 0.0015555964749751855
Position 1515: 0.0014389895239142788
Position 526: 0.0007090216579776371
Position 322: 0.0005546124958251018
Position 540: 0.00019351985000304553
Position 223: 0.00017315640689219707
Position 266: 0.00013320505898226594
Position 608: 2.3987962031445696e-05
Position 178: 3.8018571718006466e-06
Position 37: 3.5822421990213444e-06
Position 190: 3.3978056164972333e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1645: 0.3728318945682144
Position 607: 0.15431609032795124
Position 2663: 0.15400104282922958
Position 895: 0.14306665265434965
Position 2342: 0.09147688944762923
Position 1453: 0.04932783964480003
Position 2465: 0.04164352654500034
Position 2156: 0.04021231666869803
Position 862: 0.03992778368052999
Position 376: 0.01786747660045618
Position 2039: 0.0129691160966942
Position 992: 0.0125686352921367
Position 1838: 0.011393948888710412
Position 506: 0.005150279911747266
Position 1896: 0.004624163633022487
Position 1372: 0.004360621495528346
Position 2553: 0.003541049607550717
Position 648: 0.0032272607522176133
Position 2120: 0.002678576416211466
Position 2063: 0.002046389611005772
Position 1498: 0.0019842855478541793
Position 866: 0.001965132735148682
Position 1555: 0.001860935257626779
Position 1606: 0.0017429005472444088
Position 2417: 0.0016947551548589885
Position 1472: 0.0015852742435816351
Position 1501: 0.0015547611477134508
Position 1541: 0.0014213800645818122
Position 1348: 0.0013832332867216807
Position 1795: 0.0011247685417639867
Position 749: 0.001049873200796043
Position 1756: 0.0010302238888009465
Position 1408: 0.001021435792383154
Position 526: 0.00027310075856997476
Position 407: 0.00015452740303164867
Position 482: 0.00011439323242690425
Position 478: 0.00010344467931569826
Position 494: 2.2260556445669944e-05
Position 303: 1.790626983940168e-05
Position 313: 1.3392184890547745e-05
Position 531: 1.2773382604560574e-05
Position 511: 1.0536960054893749e-05
Position 426: 9.824843342168519e-06
Position 449: 7.628896007288267e-06
Position 423: 6.183577491852706e-06
