Gene = ELN
index = 494
Annotated 5SS: [  481  7626  8796  9951 13463 14918 15246 15380 16132 17505 18429 18979
 19928 20413 20768 24051 24195 25521 26981 28647 28925 29908 32259 32396
 32713 33351 35436 35581 35907 37944 38209 38988]
Annotated 3SS: [ 7574  8765  9917 13426 14824 15194 15328 16089 17432 18398 18906 19885
 20352 20713 23960 24134 25373 26926 28481 28882 29850 32096 32350 32586
 33311 35363 35520 35831 37904 38154 38942 40867]
SMsplice 5SS: [  134   481  7711  9951 14918 17505 18979 19928 20413 20768 24051 24195
 25521 26981 28647 28925 29908 32259 32396 32713 35436 35581 37944]
SMsplice 3SS: [  326  7574  9917 14824 17432 18906 19885 20352 20713 23960 24134 25373
 26926 28481 28882 29850 32096 32350 32586 35363 35520 37904 41021]
top_k =  100
Partition function (log Z): 36.20103783498862

Sorted 5' Splice Sites (High to Low Probability):
Position 25521: 0.9937481614678862
Position 32259: 0.9912143512171038
Position 32713: 0.9905377991992869
Position 20768: 0.9872310216086867
Position 24051: 0.9811392989853868
Position 481: 0.9768026085305439
Position 29908: 0.9682851320186825
Position 28925: 0.9617706610456126
Position 14918: 0.9480115726096076
Position 35436: 0.9425502751114375
Position 18979: 0.9413126519513416
Position 19928: 0.9377536653639678
Position 37944: 0.9341399522647987
Position 24195: 0.9254963464462505
Position 17505: 0.8655849475611028
Position 9951: 0.8510407789169947
Position 20413: 0.8509568369077254
Position 35581: 0.8426393729636537
Position 32396: 0.8066760763432973
Position 26981: 0.7988609662772099
Position 134: 0.7930549915965939
Position 7711: 0.5020902147953701
Position 7626: 0.4815318217558843
Position 28647: 0.4694211693197027
Position 8796: 0.45630299332528185
Position 15380: 0.4234354127882554
Position 35907: 0.38765306298896435
Position 15246: 0.37942723018927993
Position 16132: 0.32444418747693227
Position 13463: 0.31924482041752594
Position 25839: 0.3097666833610307
Position 33351: 0.30287987775656
Position 10673: 0.2964867475649865
Position 13529: 0.23425382783957188
Position 28623: 0.20682641216046557
Position 38988: 0.19218379063572308
Position 23331: 0.1818326886918891
Position 10681: 0.18131349102976307
Position 15329: 0.16678053064509923
Position 35928: 0.15585112435552032
Position 18429: 0.1503179487255774
Position 35598: 0.15026488906465676
Position 8931: 0.13208069201040878
Position 5396: 0.10675501986347621
Position 16751: 0.10574000076545328
Position 28569: 0.10023195521577002
Position 20483: 0.09537051151131448
Position 32446: 0.05288293671854258
Position 984: 0.04999002583721858
Position 6610: 0.04816990916458209
Position 15016: 0.04727877981918214
Position 38330: 0.04706981852427033
Position 23524: 0.042794150783370316
Position 10082: 0.041998570786372
Position 13566: 0.04112519626972311
Position 219: 0.04069122591215305
Position 31680: 0.04037724791484021
Position 124: 0.039330024024129606
Position 756: 0.0382875407022092
Position 35432: 0.037201627401431334
Position 17714: 0.037142162817871124
Position 160: 0.027922496683794394
Position 30708: 0.02673846009426618
Position 25907: 0.02476747694895486
Position 26027: 0.02370868346680527
Position 28920: 0.02360012045923812
Position 24773: 0.020655608756788915
Position 20142: 0.02045830185451767
Position 20479: 0.020312938119738562
Position 24190: 0.019976734736416615
Position 23701: 0.013168234925728904
Position 126: 0.011480317978337986
Position 156: 0.011396382900342929
Position 6051: 0.010498288183481997
Position 1927: 0.009800653837224473
Position 34338: 0.009792159272037963
Position 24490: 0.009359740778362656
Position 138: 0.008579939196926538
Position 130: 0.007519537442400227
Position 19449: 0.00709501095305655
Position 128: 0.006931859569824127
Position 26023: 0.0064453710781092735
Position 25506: 0.006251838532113218
Position 32374: 0.005431933025995248
Position 19082: 0.004837967846619666
Position 15083: 0.00470964757121703
Position 540: 0.004561346611472267
Position 19932: 0.0039020894501367058
Position 29268: 0.003754264015633123
Position 235: 0.0030189923122781142
Position 35427: 0.0029480179571150246
Position 19154: 0.0028974846549162554
Position 19019: 0.002518503877938896
Position 166: 0.0019362695079841047
Position 27420: 0.001546793579838189
Position 32686: 0.0014515481442696667
Position 20618: 0.001211995260560974
Position 164: 0.001019936895096107
Position 140: 0.0010010144682358023
