Gene = FBXL18
index = 541
Annotated 5SS: [  142  8387 13311 22568]
Annotated 3SS: [ 8167 11766 22348 31866]
SMsplice 5SS: [  142  8387 11899 22568 23380]
SMsplice 3SS: [ 8167 11766 22348 23304 31866]
top_k =  100
Partition function (log Z): -10.07175050760727

Sorted 5' Splice Sites (High to Low Probability):
Position 22568: 0.9939453676724068
Position 11899: 0.9932251149778306
Position 8387: 0.9903374167116994
Position 142: 0.9270023514360395
Position 23380: 0.5888007962185423
Position 25691: 0.3614811831100333
Position 25483: 0.30379453577574894
Position 1037: 0.18802038052315515
Position 23701: 0.1273882067941596
Position 18864: 0.11665273872490525
Position 8597: 0.09562532574876695
Position 13311: 0.05971663552139703
Position 12883: 0.05690924221176574
Position 23720: 0.04644819063062232
Position 70: 0.03896870936774328
Position 26228: 0.03431308575270367
Position 11615: 0.014564987678938199
Position 23442: 0.014564038980739104
Position 23752: 0.009644728892061876
Position 8568: 0.008180747924757873
Position 591: 0.006473571788554653
Position 9629: 0.0044453230660130615
Position 11893: 0.004296643141148395
Position 105: 0.0013319057126879718
Position 11986: 0.0008429186339360699
Position 189: 0.0006686823568806987
Position 701: 0.00045720945308716076
Position 716: 0.00044912466506861505
Position 673: 0.00022000261040994423
Position 595: 0.000211818971927867
Position 737: 0.00015857380685597896
Position 199: 0.00015348293941248956
Position 706: 0.0001280622519833947
Position 219: 7.633434576560627e-05
Position 147: 7.516767231645414e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 22348: 0.9989653646529693
Position 11766: 0.9985629813659486
Position 8167: 0.8722662462367646
Position 23304: 0.5743740160441664
Position 25334: 0.5235837100972118
Position 23585: 0.3027932407978806
Position 25578: 0.27340819627794344
Position 31866: 0.24364592165180415
Position 25454: 0.17481768208565104
Position 831: 0.14606610457555358
Position 23860: 0.1450641592872095
Position 18705: 0.11665273872490525
Position 26974: 0.09327465244400968
Position 8237: 0.09118976676204399
Position 8485: 0.06026373322537652
Position 13070: 0.05974015884800813
Position 26108: 0.05887369476692293
Position 12607: 0.05719269796027856
Position 8524: 0.04354234044814822
Position 23336: 0.03781063373972865
Position 25744: 0.030386339497805618
Position 8103: 0.02688140371289162
Position 24026: 0.022347887136684366
Position 11509: 0.014564987678938199
Position 986: 0.007205229509247883
Position 859: 0.006727481712547854
Position 9532: 0.0044453230660130615
Position 884: 0.004396620686292019
Position 13740: 0.00015378645798902227
Position 16153: 0.00014709276287205416
Position 12456: 7.18399898669113e-05
Position 12344: 6.989521920540702e-05
Position 12488: 4.826961469188224e-05
Position 11961: 3.840903249210337e-05
