Gene = CD14
index = 319
Annotated 5SS: [633]
Annotated 3SS: [720]
SMsplice 5SS: [633]
SMsplice 3SS: [720]
top_k =  100
Partition function (log Z): -2.982038549170417

Sorted 5' Splice Sites (High to Low Probability):
Position 633: 0.8826295410910951
Position 171: 0.7729766731065068
Position 1237: 0.15499134756663804
Position 852: 0.14320744933611151
Position 1036: 0.04419061721845091
Position 791: 0.04394077281032431
Position 869: 0.030193634636805373
Position 441: 0.024645513434021896
Position 886: 0.021080768449517263
Position 1285: 0.018163212891921365
Position 867: 0.01463259144844984
Position 610: 0.0107882714697685
Position 449: 0.01028603850593525
Position 150: 0.004081050713584288
Position 1018: 0.003496001291277296
Position 960: 0.002500309733849927
Position 369: 0.0024893298829817413
Position 639: 0.0005137424329512641
Position 207: 3.4172353890179575e-05
Position 31: 3.0760521920752205e-05
Position 553: 1.7406015291810518e-05
Position 563: 1.2536651378526164e-05
Position 458: 7.3875527239761215e-06
Position 363: 6.603632166793449e-06
Position 202: 5.46392915506575e-06
Position 187: 1.5450309610750564e-06
Position 59: 2.6115310383960104e-07
Position 16: 2.1249681864875993e-07
Position 132: 1.601930389893478e-07
Position 95: 4.189148125907102e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 720: 0.9958514366897182
Position 1377: 0.2309618714762037
Position 253: 0.2296953526732396
Position 566: 0.15168102782190515
Position 1154: 0.14332368869831788
Position 490: 0.1357227284128549
Position 408: 0.131110904684984
Position 508: 0.031936428947718594
Position 1284: 0.030439076833818843
Position 916: 0.022462612416968092
Position 1310: 0.01776174858716371
Position 1138: 0.015909603232018343
Position 514: 0.008738744488478013
Position 1132: 0.008474841763685313
Position 1392: 0.00422443619036432
Position 255: 0.004085865637842997
Position 413: 0.0030553895695354417
Position 537: 0.0030436068499113704
Position 723: 0.0026619161887937773
Position 1740: 0.002090618336517102
Position 280: 0.002008908806309368
Position 352: 0.0017377868767164979
Position 470: 0.0013956812983655805
Position 465: 0.001387456083154996
Position 258: 0.0009262610447948273
Position 607: 0.0005477833761455621
Position 880: 0.0005312412498270053
Position 574: 0.00048573246556733306
Position 313: 0.00046135813964484623
Position 571: 0.00039729933019974617
Position 436: 0.00038430777856112314
Position 589: 0.0003607699845622993
Position 333: 0.0002494430356147892
Position 930: 0.00024074950168700854
Position 883: 0.00019326288589403915
Position 960: 0.00011411553171463176
Position 264: 9.06323719056835e-05
Position 306: 6.391201253138379e-05
Position 324: 5.3107764868401496e-05
Position 327: 4.864477413970999e-05
Position 784: 1.285339375825371e-05
Position 341: 2.1023611931262145e-07
