Gene = GLE1
index = 595
Annotated 5SS: [  205  4398 10940 18117 18641 19147 20724 22592 22826 28956 29252 31785
 33391 34999 35639]
Annotated 3SS: [ 4175 10828 17967 18579 18891 20491 22478 22755 28812 29060 31654 33285
 34915 35574 36401]
SMsplice 5SS: [  205  4398 10940 18117 18641 19147 20630 22592 22826 29252 31785 33391
 34999]
SMsplice 3SS: [ 4259 10828 17967 18579 18891 20491 22478 22755 29060 31654 33285 34915
 35574]
top_k =  100
Partition function (log Z): -0.4877764493582517

Sorted 5' Splice Sites (High to Low Probability):
Position 19147: 1.0000000000000009
Position 4398: 1.0000000000000007
Position 10940: 1.0000000000000007
Position 22826: 0.9988163520347119
Position 205: 0.9904343622804497
Position 20630: 0.920398028040094
Position 22592: 0.8812108796983839
Position 34999: 0.7285321405395891
Position 29252: 0.6751155789990096
Position 18641: 0.5527386103299807
Position 35639: 0.3914280023538782
Position 950: 0.3174516575370969
Position 28978: 0.2102657025663099
Position 1247: 0.1717620486359718
Position 1274: 0.14986900878088685
Position 22603: 0.10330473575274181
Position 14719: 0.09245816701549998
Position 2641: 0.07796155844577579
Position 8728: 0.075096090117041
Position 20757: 0.018660575545334505
Position 20724: 0.016563052916874606
Position 2435: 0.016390299879994658
Position 227: 0.00702216353376508
Position 997: 0.005407925940698721
Position 504: 0.002553325995412955
Position 520: 0.0010630087788057743
Position 1255: 0.00044707419760376966
Position 415: 0.0002399501233491109
Position 164: 0.00023581575046735756
Position 899: 0.00015998177584050367
Position 65: 5.74447274832412e-07
Position 335: 3.405783939780986e-07
Position 212: 2.1420244194424476e-07
Position 339: 1.0355086636593539e-07
Position 119: 1.546149341063455e-08
Position 79: 1.0401115691331184e-08
Position 152: 4.47814086337763e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10828: 1.0000000000000007
Position 18891: 1.0000000000000007
Position 22755: 0.9731190271418036
Position 22478: 0.9669056973478815
Position 20491: 0.9556216565023031
Position 34915: 0.9431201439726993
Position 4259: 0.7213530305669759
Position 29060: 0.6785029332087535
Position 35574: 0.6650505082162206
Position 18579: 0.5527386103299807
Position 1142: 0.3090789267832157
Position 857: 0.268140242363864
Position 4175: 0.266844669441886
Position 28812: 0.21026570256630972
Position 36401: 0.17626013519856257
Position 36771: 0.16960404410585067
Position 14644: 0.09245816701549998
Position 8625: 0.075096090117041
Position 36301: 0.07465887894247043
Position 2515: 0.06561913739780788
Position 29338: 0.04347500025522501
Position 826: 0.04082958813376945
Position 35271: 0.034386576430363275
Position 22486: 0.01763067148039249
Position 2295: 0.015661371594880704
Position 2360: 0.012708756892954188
Position 4208: 0.011802299991138764
Position 1074: 0.011489525588726505
Position 22701: 0.010465252667271097
Position 892: 0.00988210123831849
Position 22665: 0.007900592453656752
Position 22715: 0.007764775212560572
Position 23324: 0.0034567835085341746
Position 414: 0.00272145193972628
Position 27964: 0.002265972013174561
Position 25442: 0.002189450602536261
Position 841: 0.001572648857578839
Position 375: 0.0007119284522994128
Position 773: 0.0006613722706448859
Position 1191: 0.0006358545451425422
Position 28390: 0.00047566451533029535
Position 2324: 0.0003625924401276626
Position 24542: 0.00035827237772740597
Position 869: 0.0003023090511963012
Position 24461: 0.0002749763432895773
Position 610: 0.000185665531055647
Position 25924: 0.00015677173874542336
Position 916: 0.00015372631552283241
Position 23320: 0.00012193689699672397
Position 23017: 0.00010043081788132259
Position 23344: 9.64588844273196e-05
Position 385: 8.344711931250712e-05
Position 661: 7.322758446912392e-05
Position 24088: 5.894892529991471e-05
Position 432: 4.018216494524447e-05
Position 898: 3.544511408647602e-05
Position 503: 1.9241977946993027e-05
Position 686: 1.88261231296696e-05
Position 455: 1.0802240428498732e-05
Position 22723: 7.786120662174527e-06
Position 590: 1.0730546955180352e-06
