Gene = XPC
index = 1576
Annotated 5SS: [  318  5917  8346 10527 11615 13356 13971 19043 20773 22449 26449 29970
 30222 30876 31494]
Annotated 3SS: [ 5720  8232 10402 11529 13197 13849 18952 19890 22287 26366 29834 30051
 30781 31403 32623]
SMsplice 5SS: [  318  5917  6102  8346 10527 11615 13356 13971 19043 22449 24905 26449
 28326 29970 30222 30876 31494]
SMsplice 3SS: [ 5720  6042  8232 10402 11508 13197 13849 18952 22287 24749 26366 28140
 29834 30095 30781 31403 33169]
top_k =  100
Partition function (log Z): 22.509537331071535

Sorted 5' Splice Sites (High to Low Probability):
Position 8346: 0.9999999999999972
Position 13971: 0.999977175610603
Position 30876: 0.9999687612378617
Position 28326: 0.9949588729520763
Position 11615: 0.97669052274921
Position 13356: 0.9659221198420483
Position 29970: 0.9633191997209698
Position 19043: 0.9328490641573496
Position 5917: 0.9089540634068334
Position 10527: 0.8755006376457561
Position 26449: 0.8710547533402629
Position 31494: 0.8544328384130004
Position 30222: 0.8505425316970014
Position 22449: 0.7837684700068488
Position 6102: 0.5553056173911843
Position 24905: 0.47140036946927194
Position 31225: 0.44924865366543076
Position 11274: 0.30382984719802386
Position 318: 0.2971947256912817
Position 175: 0.2962615834897158
Position 68: 0.24566620033580583
Position 25006: 0.23250299808698022
Position 6058: 0.21248401783940707
Position 16175: 0.20805445982654042
Position 31923: 0.17306822208270517
Position 359: 0.16087749048319247
Position 30517: 0.15475898432166427
Position 31531: 0.13246184713947223
Position 3239: 0.10640991283526381
Position 30542: 0.09771304538418385
Position 30226: 0.09431012903329644
Position 30455: 0.08054304135286323
Position 5849: 0.07483018269715955
Position 31149: 0.07238695294311846
Position 11270: 0.06951041829661847
Position 19048: 0.06612020397108744
Position 30426: 0.05621439741112094
Position 13562: 0.04889273635791301
Position 26974: 0.04428758167155912
Position 4873: 0.043540912718066836
Position 12510: 0.03310717491082147
Position 30475: 0.029514944783628955
Position 12898: 0.0253161017617591
Position 13506: 0.024917176935898476
