Gene = DARS2
index = 429
Annotated 5SS: [  854  2284  3897  6259  7128  8997 10017 12544 13757 15044 16471 20789
 25977 29065 29403 32239]
Annotated 3SS: [ 2183  3829  6156  7031  8872  9969 12436 13686 14863 16362 20725 25823
 28845 29291 32162 33014]
SMsplice 5SS: [  142  2284  5869  6259  7128  8997 12544 13757 15044 15318 16471 20789
 29065 29403 32354]
SMsplice 3SS: [ 2183  5751  6156  7031  8872 12436 13686 14863 15177 16362 20725 28971
 29291 32162 33014]
top_k =  100
Partition function (log Z): -5.535116534524662

Sorted 5' Splice Sites (High to Low Probability):
Position 2284: 0.9999843177980535
Position 16471: 0.9983745030685827
Position 13757: 0.9735182138489012
Position 7128: 0.9129597321958584
Position 12544: 0.9126780605158049
Position 5869: 0.8510180639668532
Position 20789: 0.7536108098403417
Position 8997: 0.7181417551702541
Position 15044: 0.7026093401047747
Position 6259: 0.5799858642950647
Position 10730: 0.5111398937886527
Position 13548: 0.4883242297843426
Position 142: 0.4248125215614762
Position 15318: 0.3575169624370253
Position 3951: 0.33345460318938985
Position 61: 0.2860232357471332
Position 10017: 0.2798807358678415
Position 15446: 0.2685937188619452
Position 2006: 0.26661474622551207
Position 276: 0.1897020753978987
Position 3897: 0.13403618382297144
Position 6263: 0.0755004440026644
Position 6221: 0.07251573164094889
Position 854: 0.04628446793418684
Position 6898: 0.04159595578078334
Position 1377: 0.01926199852955582
Position 207: 0.014135495166652513
Position 3154: 0.011217567679580797
Position 4356: 0.009915190958574292
Position 502: 0.007826702204985797
Position 318: 0.007098860586621854
Position 3573: 0.005067834365858068
Position 10557: 0.00319214011622706
Position 6049: 0.0005708129653749099
Position 93: 0.000406347772980423
Position 90: 0.0001952446446106356
Position 729: 9.024269400759207e-05
Position 459: 1.2129521076069038e-05
Position 38: 5.365376755470535e-06
Position 167: 1.3031532191058024e-06
Position 49: 4.6740104944362505e-07
Position 126: 1.7137532072635005e-08
Position 15: 1.293027313151539e-08
Position 31: 1.0036016343208279e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16362: 0.9998848208908133
Position 7031: 0.9129597321958584
Position 12436: 0.9039319600141748
Position 2183: 0.8657021341567864
Position 5751: 0.8510180639668531
Position 20725: 0.770936196968638
Position 14863: 0.7026093401047747
Position 27332: 0.621504891303718
Position 6156: 0.5643959107082404
Position 13686: 0.5431485328380401
Position 10646: 0.5111398937886521
Position 8872: 0.5092778888003634
Position 13294: 0.48832422978434264
Position 3829: 0.45810453713023264
Position 13650: 0.4303696810108616
Position 15177: 0.3648651257253206
Position 9969: 0.27988073586784157
Position 15356: 0.2434412496128906
Position 20895: 0.21860576629618034
Position 1839: 0.2180857476315466
Position 8896: 0.17401515630792447
Position 6131: 0.16360612923043713
Position 2158: 0.09721779723439007
Position 21023: 0.0500262450247835
Position 6730: 0.04159595578078336
Position 8879: 0.03484871006196622
Position 2243: 0.026483712491608868
Position 253: 0.024880398462558642
Position 15242: 0.017804305960759728
Position 20973: 0.017386289135751787
Position 23062: 0.01645382126202939
Position 22831: 0.016295109182037283
Position 818: 0.01073440501764871
Position 17418: 0.009826211666900104
Position 3014: 0.009519965055019385
Position 16582: 0.009420814387900009
Position 3853: 0.009386249882128675
Position 4215: 0.008772891995821503
Position 12496: 0.00874610050163021
Position 17393: 0.006458147222807084
Position 2074: 0.0063972248299408755
Position 17629: 0.0056367720160460915
Position 3487: 0.004314072485350055
Position 20315: 0.0042402468329978925
Position 2118: 0.004183449085327341
Position 19384: 0.003255031045192225
Position 10302: 0.003192140116227059
Position 565: 0.003098975490678997
Position 749: 0.0017586307389506999
Position 2768: 0.0016976026245614153
Position 525: 0.00144699859291153
Position 683: 0.0012844593259663147
Position 16623: 0.0011833357229189658
Position 256: 0.0011816287612816537
Position 4245: 0.001142298962752796
Position 18186: 0.0007564348410236814
Position 3367: 0.0007537618805080135
Position 5977: 0.0005708129653749089
Position 14257: 0.00011517910918750274
