Gene = COA7
index = 391
Annotated 5SS: [ 146 5640]
Annotated 3SS: [ 5498 10197]
SMsplice 5SS: [ 146 5640]
SMsplice 3SS: [ 5498 10197]
top_k =  100
Partition function (log Z): -7.978589873633889

Sorted 5' Splice Sites (High to Low Probability):
Position 5640: 0.9871998866155826
Position 146: 0.5917175879183318
Position 10317: 0.18719286266134302
Position 337: 0.15976490161400198
Position 458: 0.1561555812880088
Position 201: 0.07808347260878647
Position 4561: 0.062047621200205155
Position 486: 0.024369080084348835
Position 801: 0.018208069486375354
Position 6401: 0.016716763020256865
Position 4126: 0.010978693952817356
Position 206: 0.01005522500069742
Position 7204: 0.009880700584732026
Position 920: 0.00871402643908078
Position 8145: 0.0060957873752551135
Position 4700: 0.0052798870904747185
Position 3011: 0.0039508538963088265
Position 5769: 0.0031498499557172798
Position 8603: 0.0029300485856264538
Position 6660: 0.002793750226372129
Position 260: 0.0003860137905309395
Position 76: 0.00017573426110786459
Position 282: 0.00016999786451068002
Position 274: 0.00014358939362918015
Position 103: 5.16620133702698e-05
Position 176: 3.485883213350169e-05
Position 301: 2.0006311488195403e-05
Position 81: 5.828062985194234e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5498: 0.9943401305032258
Position 10197: 0.8394435528187985
Position 11940: 0.08469819136244995
Position 4431: 0.06761636247176592
Position 12013: 0.04733390773508487
Position 369: 0.04318490261389281
Position 10427: 0.03432448814376317
Position 8346: 0.032213441228559195
Position 11609: 0.017239270307186107
Position 11297: 0.01342467827399135
Position 11222: 0.013371692581928375
Position 10875: 0.013294339401602465
Position 6593: 0.011503711691207081
Position 8205: 0.011128907391225362
Position 6309: 0.010907016507503248
Position 10668: 0.010001081491715105
Position 7118: 0.009653679232702893
Position 8086: 0.00682334646158888
Position 7257: 0.0063390318152502624
Position 12028: 0.006258513582417547
Position 10211: 0.005977756683732897
Position 3908: 0.005944175862032608
Position 6959: 0.005853500155175099
Position 3933: 0.0051721129621867005
Position 11558: 0.004277539916426464
Position 2908: 0.004026613102018381
Position 8030: 0.0036765758020048723
Position 6120: 0.0033554589837268152
Position 11091: 0.003091699054141457
Position 10396: 0.0028131848333048915
Position 10522: 0.002743029209160714
Position 10770: 0.002600169695876975
Position 6261: 0.002519754083070528
Position 9712: 0.002510854904504435
Position 7938: 0.0022436619604167467
Position 8342: 0.0021855569712224397
Position 8366: 0.002064643869519885
Position 313: 0.0016729622579507192
Position 294: 0.0016295896721488594
Position 394: 0.0015681804253930233
Position 7759: 0.0012853100994003218
Position 6285: 0.0012028305249449272
Position 6979: 0.0010748408030320723
Position 7567: 0.0010674572306625587
Position 7813: 0.0008148942340421614
Position 6500: 0.0007125966009374322
Position 5931: 0.0005066074446726595
Position 6399: 0.0003811389970839506
Position 1137: 0.00012221867028708037
Position 1141: 6.583846197958123e-05
Position 6167: 1.1341047159372363e-05
