Gene = PAIP1
index = 996
Annotated 5SS: [  498  1250  9352 14076 18156 20261 21546 22227 23342 27294]
Annotated 3SS: [ 1079  9165 13962 18043 20134 21438 22108 23286 27199 29609]
SMsplice 5SS: [  261   498  1250  9352 14076 20261 21546 22227 24816 27294 29687]
SMsplice 3SS: [  397  1079  9165 13962 20134 21438 22108 24552 27199 29609 30442]
top_k =  100
Partition function (log Z): 6.244072598142324

Sorted 5' Splice Sites (High to Low Probability):
Position 9352: 0.9999999999999997
Position 14076: 0.9999999999999997
Position 1250: 0.9999884455266077
Position 27294: 0.9992195238636497
Position 22227: 0.9399222442615782
Position 261: 0.9281201435220919
Position 498: 0.8861688840702225
Position 24816: 0.7969536610838841
Position 29687: 0.7228210132958702
Position 21546: 0.5092520623851386
Position 28944: 0.365782772716676
Position 28028: 0.33255501189574493
Position 21637: 0.245831323417462
Position 21542: 0.2445138459675651
Position 28595: 0.18942399204088428
Position 23342: 0.17346919292525348
Position 28800: 0.17053936617721963
Position 26559: 0.1554403807005057
Position 29743: 0.10493722597794063
Position 640: 0.07646046591632787
Position 877: 0.06262101872058237
Position 26119: 0.059483859033976794
Position 26745: 0.04112463434606072
Position 23476: 0.026946716669972264
Position 243: 0.02665567402572228
Position 26109: 0.016073477554819374
Position 25039: 0.014015874779258409
Position 267: 0.007146312578664785
Position 1166: 0.006154867249151952
Position 29700: 0.0037954822716610554
Position 130: 0.0035176791850134483
Position 717: 0.0016782481800163558
Position 235: 0.0014578006256885801
Position 27287: 0.0007804761363496659
Position 2671: 0.0002040380978691947
Position 3852: 0.0001987301319649564
Position 14: 2.0559544398241053e-05
Position 671: 6.184257166640607e-06
Position 1442: 3.716598344225239e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 13962: 0.9999999999999997
Position 9165: 0.9999999999999996
Position 21438: 0.9995972317701655
Position 27199: 0.9988147858122337
Position 1079: 0.990874736542397
Position 29609: 0.9808408432030076
Position 22108: 0.9399222442615784
Position 24552: 0.7969536610838842
Position 30442: 0.5772875607536069
Position 397: 0.424681176987769
Position 27825: 0.31239014486402084
Position 28869: 0.28664432777076154
Position 364: 0.2554329321718971
Position 28731: 0.24967781112313392
Position 380: 0.1672909279092872
Position 26377: 0.1554403807005057
Position 30225: 0.13852567676666064
Position 23191: 0.1170956084160189
Position 28457: 0.10384646502286389
Position 25989: 0.07555733658879618
Position 28356: 0.07461251538471729
Position 30758: 0.04687940701165548
Position 23286: 0.04553704964290436
Position 26658: 0.04112463434606072
Position 23332: 0.037783251536302485
Position 775: 0.02746201581815639
Position 30619: 0.02584169688764469
Position 497: 0.02522222551286313
Position 29991: 0.021101839196170934
Position 335: 0.01988461313367648
Position 29552: 0.019159156796992035
Position 27841: 0.015425628617635877
Position 838: 0.015083039149419756
Position 1229: 0.015079959350925863
Position 772: 0.014334330304607467
Position 24909: 0.014015874779258402
Position 30181: 0.013502687195730934
Position 415: 0.0127337187718789
Position 612: 0.01135905197461893
Position 28390: 0.010965011633303155
Position 30090: 0.00841485373400274
Position 437: 0.006308933567561724
Position 349: 0.005887659891769968
Position 420: 0.002960717445291393
Position 523: 0.002255688711417729
Position 27955: 0.001751523329310601
Position 27914: 0.001676497223633719
Position 469: 0.0012953589121694306
Position 27871: 0.0012535622603555986
Position 508: 0.0010395831479311005
Position 27168: 0.000950424121563616
Position 568: 0.0006209951314878792
Position 27250: 0.00021580945642717478
Position 923: 0.00013115837716922782
Position 2554: 8.912209060627008e-05
Position 3732: 8.667399560411704e-05
Position 2519: 8.163503628113723e-05
Position 3775: 7.984912097095306e-05
Position 27724: 5.7655600788316384e-05
Position 2581: 3.3280970981787514e-05
Position 3798: 3.2207015389886304e-05
Position 991: 2.9403499362847442e-05
Position 1014: 2.900714537275128e-05
Position 26952: 1.89806097755579e-05
Position 1321: 2.7644588758944867e-06
Position 462: 1.2854797248707897e-09
Position 445: 7.986121583061386e-10
