Gene = GPR88
index = 619
Annotated 5SS: [366]
Annotated 3SS: [756]
SMsplice 5SS: [366]
SMsplice 3SS: [756]
top_k =  100
Partition function (log Z): -10.403315318750998

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.772083202704173
Position 309: 0.2189097810083879
Position 2779: 0.02455363081570397
Position 2762: 0.01608510883310964
Position 811: 0.016041190661884096
Position 206: 0.00763484062846699
Position 2294: 0.006858084890617186
Position 1736: 0.006230258846616059
Position 1981: 0.003002098679383905
Position 1097: 0.0022031594664015577
Position 1179: 0.0017502555413064348
Position 170: 2.4241653252557808e-05
Position 538: 2.2869455051762162e-05
Position 433: 1.0025390412510881e-05
Position 496: 4.287322437796275e-06
Position 498: 3.945563246455803e-06
Position 500: 3.7966528034364757e-06
Position 502: 3.4527279721049006e-06
Position 42: 3.166762881418365e-06
Position 504: 2.884250714470646e-06
Position 494: 2.7023507125416523e-06
Position 506: 1.9309998329145233e-06
Position 208: 1.183173800794502e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 756: 0.28021176931380487
Position 2060: 0.22320360896902502
Position 3018: 0.1262788199732876
Position 2228: 0.08882198939408038
Position 3090: 0.07782762412925114
Position 554: 0.05187950809562546
Position 2670: 0.05135482084770406
Position 1012: 0.031656163461011945
Position 2801: 0.020094785508531783
Position 2313: 0.017448606626031572
Position 686: 0.016035603589802713
Position 2489: 0.015199927439997657
Position 2865: 0.014118370323830454
Position 1018: 0.009734640625479367
Position 3833: 0.007913454229664135
Position 760: 0.004161407395617088
Position 3618: 0.004111162344295867
Position 1783: 0.0039969007185763905
Position 1090: 0.0034341751503096643
Position 432: 0.0033627324555845833
Position 3578: 0.0032677213974814214
Position 1877: 0.0028252736818440865
Position 2778: 0.0023585599469119643
Position 1279: 0.0018622601545886933
Position 704: 0.0017462520664650054
Position 401: 0.0016265915435784745
Position 1621: 0.001555649210759082
Position 1723: 0.00150926972949674
Position 1441: 0.0012554635620451392
Position 1537: 0.0012539084851272977
Position 1139: 0.001134109998000532
Position 611: 0.0011105748306788291
Position 1582: 0.0009175311088212471
Position 717: 0.0006541531820978266
Position 792: 0.0005555446119482539
Position 1663: 0.0005349080453206756
Position 1845: 0.0004155506502716549
Position 723: 6.70558222232523e-06
