Gene = EXOSC2
index = 518
Annotated 5SS: [ 193 1873 3907 4531 5674 7215 8590 9461]
Annotated 3SS: [1770 3860 4440 5607 7145 8412 9331 9972]
SMsplice 5SS: [ 193 3907 4531 8590 9461]
SMsplice 3SS: [3860 4440 8436 9331 9972]
top_k =  100
Partition function (log Z): 3.498361419333091

Sorted 5' Splice Sites (High to Low Probability):
Position 3907: 0.98236210718608
Position 193: 0.9538152881409067
Position 4531: 0.9391434404109238
Position 9461: 0.9388477472589934
Position 5674: 0.17740940668765792
Position 3712: 0.14042672525285782
Position 7215: 0.1250085296538891
Position 8046: 0.10983697426917183
Position 1982: 0.08431870732388078
Position 767: 0.06800265033743381
Position 1873: 0.04874934210825613
Position 9392: 0.046243702768394686
Position 3424: 0.038407544472214
Position 5741: 0.03100770425824436
Position 2096: 0.02430776262068891
Position 4735: 0.022557830232236824
Position 10058: 0.018657961802582588
Position 813: 0.01821040048572929
Position 8816: 0.013907417577435816
Position 1886: 0.009529717803190695
Position 265: 0.009362797679004699
Position 3177: 0.008525281627404372
Position 9498: 0.006218041212095618
Position 9681: 0.0049210670497408585
Position 6228: 0.003767062336012277
Position 9603: 0.0034618499617799434
Position 3465: 0.003086429515684395
Position 2008: 0.003076566676313352
Position 783: 0.00295653031431257
Position 548: 0.002905415516260489
Position 9412: 0.002890716580954196
Position 5349: 0.0025795643154849198
Position 3461: 0.0023930458781737866
Position 503: 0.0021807562012938066
Position 9430: 0.001602245576087356
Position 508: 0.0014595281904978953
Position 9840: 0.001413006619854748
Position 1125: 0.0012389324690024407
Position 840: 0.0007487147554755124
Position 366: 1.4589282622493974e-05
Position 273: 2.695946916467653e-06
Position 152: 2.4995635841026e-06
Position 275: 1.986300198966007e-06
Position 197: 7.623428675925372e-07
Position 251: 4.65245244307852e-07
Position 279: 3.1599837540387135e-07
Position 149: 1.6849827766335158e-07
Position 254: 2.1198733532054863e-08
Position 213: 1.5611505435485256e-08
Position 95: 9.809067395755793e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9331: 0.998890142921941
Position 9972: 0.9902480973709679
Position 3860: 0.9755091435787715
Position 4440: 0.9324490733438014
Position 5607: 0.20839241266716066
Position 7145: 0.1250085296538891
Position 7928: 0.1098369742691718
Position 1907: 0.1009119285758691
Position 3564: 0.07387829151007483
Position 3544: 0.06654843374278305
Position 1770: 0.04866915272381891
Position 576: 0.03209712987013769
Position 3344: 0.02754952576054845
Position 3028: 0.024862775732928107
Position 8759: 0.013907417577435816
Position 10877: 0.012282717042273315
Position 4605: 0.010000868907341524
Position 1710: 0.008499153889890707
Position 4703: 0.007805358698107645
Position 3765: 0.0068590165931575195
Position 2011: 0.00684579500501266
Position 659: 0.006021358247512949
Position 9738: 0.005959424352958509
Position 4350: 0.005943743613190391
Position 392: 0.005512978223478772
Position 9522: 0.005352281450557927
Position 748: 0.004126915412784392
Position 5952: 0.003767062336012276
Position 604: 0.003697592041988348
Position 299: 0.003472350284905575
Position 4607: 0.002925122759254572
Position 1540: 0.002620271582871307
Position 771: 0.0023246906328427785
Position 5265: 0.0021131613779638006
Position 10195: 0.0019896426772257137
Position 532: 0.001984655827020807
Position 9566: 0.0019743909447062216
Position 11100: 0.0014707182743575976
Position 10995: 0.0013453565385209124
Position 1913: 0.001315276546165398
Position 1017: 0.0012389324690024394
Position 10131: 0.0011540960845049005
Position 581: 0.0011535210705900284
Position 10415: 0.0010190223869312408
Position 4673: 0.0009508745075614492
Position 4661: 0.000875605359971644
Position 10262: 0.0007580636757561505
Position 10091: 0.0005655856192583107
Position 9815: 0.0005291464359885083
Position 5309: 0.0004664029375211192
Position 10560: 0.00044211920085950306
Position 4093: 0.00043241502385231597
Position 4063: 0.0002848059463887439
Position 10969: 0.0002755338536766952
Position 694: 0.00011290224951496805
Position 687: 9.679101413178277e-05
Position 454: 8.035852682003457e-05
Position 525: 4.0526174384957e-05
Position 689: 3.5973919893641074e-05
Position 1578: 2.8386131002002387e-05
Position 5489: 2.46982787415879e-05
Position 4117: 1.4014956754630911e-05
Position 4167: 1.3334541087339893e-05
