Gene = NUDT17
index = 972
Annotated 5SS: [ 204  568  830 1062 1720 2091 2636]
Annotated 3SS: [ 383  803  968 1620 1953 2482 2747]
SMsplice 5SS: [60]
SMsplice 3SS: [803]
top_k =  100
Partition function (log Z): -6.834031303479657

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.6888283559966573
Position 830: 0.6413229873258105
Position 568: 0.6315881697145393
Position 1062: 0.39196478970772564
Position 2091: 0.3135821325009892
Position 1720: 0.18681976645413048
Position 2230: 0.10918157822835466
Position 204: 0.08415705067409136
Position 887: 0.05434284695564533
Position 2636: 0.0321724375781664
Position 2095: 0.012991083625319607
Position 21: 0.004413520083215748
Position 460: 0.0031083132854499047
Position 741: 0.0023553971069835444
Position 804: 0.002334916039347433
Position 266: 0.0017892097804683967
Position 78: 0.0017567712421526814
Position 558: 0.001659534862625768
Position 595: 0.0007886650105629455
Position 889: 0.0006418255107900413
Position 657: 0.0005864474279128834
Position 76: 0.00040406737717253103
Position 472: 0.00016691853272433194
Position 56: 2.503287553602813e-06
Position 27: 1.4821440484437367e-06
Position 49: 3.115087843001172e-07
Position 80: 7.550237138356262e-08
Position 82: 1.3361016790753307e-08
Position 4: 2.0929276019874567e-09
Position 41: 9.298260389164417e-10
Position 9: 2.7256748825529048e-11
Position 116: 1.6375577806372893e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 803: 0.8733077220324054
Position 2747: 0.5418598594292316
Position 968: 0.48717217110574024
Position 1953: 0.1852867258107762
Position 491: 0.16236821357409234
Position 1620: 0.1610700892011646
Position 2070: 0.13512669394475857
Position 453: 0.12530309176805046
Position 2169: 0.12224761470499956
Position 2008: 0.10863717531421392
Position 383: 0.05017082629652899
Position 2835: 0.040496964074914064
Position 1637: 0.040445929375151526
Position 2370: 0.027904981866732168
Position 523: 0.025095252457602493
Position 416: 0.017791463222811495
Position 354: 0.008684965300150374
Position 309: 0.008200396231612766
Position 722: 0.00637482324729054
Position 133: 0.0061226421723128
Position 459: 0.005953424003179776
Position 685: 0.005693607523014252
Position 641: 0.005527064755562588
Position 427: 0.0049670641281766405
Position 166: 0.002355081609382969
Position 419: 0.0019751746680862258
Position 203: 0.0017047856631296416
Position 324: 0.001632562167301031
Position 338: 0.0016034926090933354
Position 365: 0.0005737869943853908
Position 1698: 0.00046622855656523667
Position 764: 0.000330534161514714
Position 496: 0.00032292573792408485
Position 190: 0.00018282634509514758
Position 177: 3.8015997168671817e-06
Position 163: 1.1907786450801226e-06
Position 140: 1.2145013855341819e-08
Position 105: 9.08516658559771e-09
Position 144: 1.3804782585959734e-10
Position 96: 7.671628800238235e-11
