Gene = MEPCE
index = 835
Annotated 5SS: [2059 3507 3759]
Annotated 3SS: [3287 3631 3870]
SMsplice 5SS: [2059 3507 3759]
SMsplice 3SS: [3287 3631 3870]
top_k =  100
Partition function (log Z): -1.8479949182473534

Sorted 5' Splice Sites (High to Low Probability):
Position 3759: 0.9970752028762566
Position 3507: 0.9706622074462136
Position 2059: 0.6953037920110016
Position 580: 0.28695364830450826
Position 152: 0.072930347105188
Position 2969: 0.031452159059341595
Position 131: 0.02742959156582097
Position 4003: 0.02565237498761914
Position 904: 0.018549556097998854
Position 167: 0.013767538066963904
Position 584: 0.013538084567716581
Position 3371: 0.010867573934240279
Position 27: 0.010393154844322707
Position 110: 0.010260802325722376
Position 850: 0.010236904326685102
Position 424: 0.008162170141334687
Position 180: 0.008064033064433743
Position 224: 0.007769678055884962
Position 1916: 0.007445178926648583
Position 1223: 0.007061679223460764
Position 333: 0.006013520185365053
Position 189: 0.005900145366511805
Position 1656: 0.005041782785357842
Position 128: 0.005008697130588353
Position 481: 0.004997196234368686
Position 2095: 0.004903713002284814
Position 2925: 0.004287771720436717
Position 1000: 0.004103521495231666
Position 4383: 0.002230222300607049
Position 3476: 0.0010398241574394388
Position 3456: 0.0009304537903165859
Position 3482: 0.0004015277956347839
Position 3338: 0.00029764114687365106
Position 3375: 0.000241925721829518
Position 3566: 0.00022276208427761323
Position 3289: 0.00015025575779911577
Position 845: 9.297794998817485e-05
Position 1066: 5.94516116574369e-05
Position 542: 3.284768457769826e-05
Position 318: 2.9901785011129625e-05
Position 721: 2.2347395018823124e-05
Position 3707: 3.988308725173971e-06
Position 3768: 1.2586053196412205e-06
Position 3993: 3.342670349927085e-07
Position 3679: 2.524021803242571e-07
Position 3731: 9.2944730736738e-08
Position 3790: 1.3054563873937278e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3631: 0.9992631973032101
Position 3870: 0.9321596875454363
Position 3287: 0.9262704428922054
Position 1887: 0.11363562016107259
Position 1976: 0.06720173611370728
Position 3361: 0.05011518414869826
Position 2002: 0.04283429287393884
Position 2846: 0.03573993077977831
Position 4079: 0.019694927425675576
Position 4261: 0.0170597936910678
Position 4204: 0.01599235416073554
Position 3258: 0.00844113880961987
Position 1398: 0.007241958036065616
Position 4417: 0.007125815386274071
Position 4110: 0.006484318559119989
Position 4029: 0.005961372646787345
Position 3902: 0.0052363572636681946
Position 4473: 0.004970838337160416
Position 1597: 0.003158654068867103
Position 3878: 0.0025972598967347557
Position 4155: 0.0017599849645967666
Position 3831: 0.0015811035887899737
Position 4052: 0.0015315925473208074
Position 4312: 0.0007999326703784057
Position 3916: 0.00047280008220182765
Position 3586: 0.00037563187093630384
Position 3939: 0.00037134496750837297
Position 3704: 0.0003468915937707252
Position 4299: 0.0003401047702289505
Position 4056: 0.0003236484563077254
Position 3973: 0.00031670598822406673
Position 4452: 0.00017881495910244117
Position 4323: 6.654002645039156e-06
