Gene = RP11-723O4.6
index = 1180
Annotated 5SS: [   44  2020 26260 36206 38562 55974 56212]
Annotated 3SS: [ 1925 25354 36010 38332 55766 56054 60996]
SMsplice 5SS: [  693   962 21898 26120 36206 55224 56000 56212]
SMsplice 3SS: [  827 21836 26025 36010 55058 55766 56113 60996]
top_k =  100
Partition function (log Z): -36.226133467714995

Sorted 5' Splice Sites (High to Low Probability):
Position 962: 0.9638020713897041
Position 693: 0.7271585940367019
Position 5820: 0.36662935292122695
Position 44: 0.2073236081345727
Position 756: 0.02410613108736801
Position 586: 0.021354396570896383
Position 564: 0.018336490794175778
Position 223: 0.012625053807932912
Position 2020: 0.00955915452788948
Position 591: 0.003460984144449901
Position 993: 0.003033779771153701
Position 519: 0.0022149158259531427
Position 194: 0.0019848236687468887
Position 904: 0.0019581065939479362
Position 401: 0.001519956436511001
Position 259: 0.0006416873628938027
Position 339: 0.0006361852021330654
Position 536: 0.0005656748160484657
Position 343: 0.00029215994414908965
Position 448: 0.0001896110057678351
Position 524: 0.0001865190068328732
Position 527: 0.0001782723199667245
Position 328: 4.07301053693962e-06
Position 1026: 2.576027460689874e-06
Position 87: 3.512350637885727e-07
Position 337: 2.9940675291416447e-07
Position 286: 1.3483856316565067e-07
Position 62: 3.9902448230733594e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 827: 0.966813239531758
Position 5709: 0.27015793596028853
Position 9631: 0.14656931751692676
Position 5634: 0.12713809516461402
Position 10615: 0.08217717076658752
Position 8527: 0.07489362313487885
Position 6293: 0.06941276716086739
Position 10551: 0.0674242675234062
Position 7147: 0.0640066715538346
Position 1588: 0.06304015383218663
Position 1095: 0.05526396499007805
Position 5685: 0.05128750660390676
Position 3630: 0.04228255425233897
Position 3655: 0.028815746637696964
Position 4061: 0.019637249672081872
Position 5351: 0.018826611558373608
Position 453: 0.01751309842870943
Position 4272: 0.01642284868514844
Position 1115: 0.01614814683085061
Position 1925: 0.015827648254408046
Position 1437: 0.015256897525319828
Position 829: 0.014347979234142095
Position 4244: 0.013861492014178918
Position 4407: 0.012955263425842982
Position 897: 0.009803937269778257
Position 3066: 0.009177546557619772
Position 2363: 0.008693390618475912
Position 3992: 0.007125782442006737
Position 4948: 0.0054671021083190965
Position 4892: 0.005287976019119386
Position 613: 0.00404520936844536
Position 3099: 0.0037898778157316945
Position 785: 0.0037845712267150027
Position 3146: 0.0037432397475587577
Position 3485: 0.0036066478989678907
Position 1242: 0.003287634830615401
Position 2960: 0.002964852818236024
Position 3312: 0.0028774936314632685
Position 1568: 0.0026934630690797446
Position 3488: 0.002496897930154612
Position 1760: 0.002035190635373537
Position 1403: 0.002016393158297144
Position 654: 0.0019154837150082021
Position 1091: 0.0017190503771069632
Position 2395: 0.0016326872965508029
Position 5795: 0.0014655067160688933
Position 381: 0.0013957990535887151
Position 1268: 0.0013790774643024156
Position 1511: 0.0011183164329444228
Position 1542: 0.0011075826684637448
Position 487: 0.0011041609008450178
Position 564: 0.0004548860651302609
Position 508: 0.00042960693147493323
Position 1866: 0.0003633763002085682
Position 1927: 0.00035152812343614936
Position 1835: 0.00026212010915700577
Position 548: 5.669698028939607e-05
Position 351: 1.8895268788560282e-05
Position 787: 8.334986321621626e-06
Position 900: 4.3490504113777625e-06
Position 401: 4.969298937726877e-08
Position 629: 3.8252374964372366e-08
