Gene = SLC35B4
index = 1267
Annotated 5SS: [  377  7686 10380 12247 15023 15291 16900 17529 20661]
Annotated 3SS: [ 7571 10276 12196 14940 15229 16789 17452 20584 21971]
SMsplice 5SS: [  377 10380 12427 15023 16900 17529]
SMsplice 3SS: [10276 12376 14940 16789 17452 25874]
top_k =  100
Partition function (log Z): -0.12254640481772028

Sorted 5' Splice Sites (High to Low Probability):
Position 10380: 0.9989950287598957
Position 17529: 0.9885201881280582
Position 16900: 0.9571521559908507
Position 12427: 0.9100125426206757
Position 15023: 0.8913042225955304
Position 377: 0.8367159141483288
Position 4518: 0.4117562513932141
Position 7686: 0.3087644414602173
Position 18049: 0.23132875170548495
Position 20784: 0.21027876690035122
Position 12247: 0.20010234259621706
Position 1818: 0.11488002326230397
Position 26: 0.06769286826762995
Position 2013: 0.0588805745400027
Position 3310: 0.05599072789910914
Position 17055: 0.055987280215121636
Position 196: 0.048539875882137984
Position 248: 0.044291728342168234
Position 20661: 0.03553673627381561
Position 4485: 0.03148572303412109
Position 6976: 0.026682496734312434
Position 15020: 0.018152874037643114
Position 10836: 0.01618241969820926
Position 174: 0.014614755349462811
Position 1801: 0.011319930249420022
Position 20855: 0.011210286167746917
Position 17367: 0.0059857515591001855
Position 4532: 0.004990273587609191
Position 16790: 0.004457216777638611
Position 2317: 0.0031851582840169194
Position 32: 0.002005352735110723
Position 242: 0.0010561500724284923
Position 10472: 0.0010049712401032861
Position 346: 0.0005519176619389485
Position 2774: 0.00019447233415703676
Position 1796: 0.00016306363134175857
Position 130: 4.8000036610918406e-05
Position 269: 3.922826640203021e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 10276: 0.9999999999999988
Position 17452: 0.9958406589038925
Position 16789: 0.9405613020019538
Position 14940: 0.8599116668283556
Position 25874: 0.58730084969239
Position 12376: 0.4978249064667922
Position 12196: 0.48090583278565924
Position 4424: 0.4482322480149445
Position 7571: 0.30876444146021725
Position 20584: 0.24932084426816406
Position 17910: 0.15558603189508222
Position 20742: 0.144916737405167
Position 1663: 0.12887569619054232
Position 21971: 0.1201629459065701
Position 17827: 0.08138285285796902
Position 12157: 0.07409678238175363
Position 3152: 0.05599072789910913
Position 1893: 0.05051126602083715
Position 14909: 0.049545429804818
Position 12338: 0.0461603297465185
Position 16986: 0.034685131682054456
Position 18744: 0.028588371460281533
Position 17671: 0.0282743670941887
Position 6773: 0.026682496734312434
Position 22009: 0.02152299747191169
Position 16666: 0.019000160701887907
Position 19176: 0.014236116117493557
Position 22660: 0.012450553875316073
Position 17007: 0.011437896407273197
Position 18152: 0.010146586680329358
Position 18585: 0.00966904875128113
Position 19740: 0.008942759483032713
Position 336: 0.00786787467231153
Position 16825: 0.0078154198294998
Position 12224: 0.006921347035892442
Position 17237: 0.006338304718780132
Position 10733: 0.0048365431414530155
Position 174: 0.00467999143934771
Position 10629: 0.00460916215123115
Position 12387: 0.004205686800276755
Position 17914: 0.003591088891992487
Position 10748: 0.003376747182360764
Position 1741: 0.0031120256292113094
Position 10797: 0.0030555236804215543
Position 19386: 0.0025507374123288347
Position 16705: 0.0023422508169493586
Position 2173: 0.002092148774282412
Position 128: 0.0018348404453375424
Position 18607: 0.0018204376939838984
Position 16992: 0.001754491543991263
Position 2070: 0.0010577089915695763
Position 1822: 0.0008400085697451839
Position 1909: 0.0007920644347969991
Position 363: 0.0005406691810054533
Position 1931: 0.00048174797521384857
Position 1637: 0.00044803165966390824
Position 117: 0.0003219905400613864
Position 10800: 0.0003044435427427792
Position 213: 0.00027687169673977816
Position 17806: 0.00021819015440253573
Position 2664: 0.00019447233415703676
Position 1589: 0.00010631514213269997
Position 1777: 4.1482880194589164e-05
Position 2109: 3.530051816493197e-05
Position 1567: 3.495318073049112e-05
Position 191: 1.7360992536016103e-05
Position 152: 1.61917948808048e-05
