Gene = TMCO6
index = 1409
Annotated 5SS: [ 186  425 2354 2627 2993 3245 3615 4249 4540 4768 5314]
Annotated 3SS: [ 311 2237 2442 2887 3158 3497 4136 4352 4672 5145 5557]
SMsplice 5SS: [ 186  425 2354 3245 3615 4249 4540 4768 5314]
SMsplice 3SS: [ 311 2237 3158 3479 4089 4352 4672 5145 5557]
top_k =  100
Partition function (log Z): 6.5393574678600235

Sorted 5' Splice Sites (High to Low Probability):
Position 3245: 0.9866340663714325
Position 3615: 0.9245492231878836
Position 2354: 0.9091878443378726
Position 186: 0.8748551234090453
Position 4540: 0.7650362076186603
Position 4768: 0.6551431082068777
Position 425: 0.6325961411751815
Position 5314: 0.599843640350244
Position 4249: 0.4487728256134428
Position 438: 0.33840272622292855
Position 2993: 0.28815081332586767
Position 4610: 0.1744150957285085
Position 4266: 0.143222420236877
Position 212: 0.10988963233402001
Position 4756: 0.07485514839949177
Position 2627: 0.061124313334495445
Position 4307: 0.05722376210475588
Position 935: 0.03945417776336289
Position 2046: 0.03492056572971515
Position 2162: 0.033033909561087746
Position 949: 0.03159883018698673
Position 443: 0.023520723356150533
Position 2139: 0.02007402699788912
Position 2094: 0.01944260325363367
Position 4253: 0.013493190942540242
Position 4902: 0.011408577658077592
Position 2035: 0.009608101648739887
Position 3279: 0.009323311341376905
Position 4866: 0.008910454537514071
Position 137: 0.0077386482144108796
Position 1664: 0.005046922497417649
Position 1460: 0.004976570053206293
Position 4872: 0.0045215712381878725
Position 2367: 0.0037765280718814226
Position 2704: 0.0037176823761532764
Position 4141: 0.0036137595868125745
Position 222: 0.003192337457049162
Position 3707: 0.003133281866652973
Position 5668: 0.002164132835932946
Position 233: 0.0008526478066981098
Position 188: 0.00038481692911254743
Position 541: 0.00020023491965818279
Position 493: 0.00011868505857358104
Position 344: 0.00010292689661164522
Position 69: 6.934097486222623e-05
Position 103: 5.513492418950635e-05
Position 396: 4.185382080393653e-05
Position 31: 3.859742941829855e-05
Position 146: 3.282449893671837e-05
Position 27: 1.1730808484430562e-05
Position 545: 6.889376061462461e-06
Position 721: 4.012188523714513e-06
Position 11: 7.750308949642924e-07
Position 60: 7.192313451121058e-07
Position 57: 2.53685807829116e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 311: 0.9647748735135941
Position 2237: 0.9068738715831619
Position 5557: 0.8722736333595198
Position 3158: 0.8647604174518935
Position 4672: 0.7611796065374685
Position 4352: 0.7211728804738735
Position 5145: 0.5544811182230044
Position 4089: 0.5246649384665799
Position 3479: 0.432349590155773
Position 3435: 0.32959385830117205
Position 4475: 0.2197325980637683
Position 2887: 0.15664199212714022
Position 4136: 0.12856868429202215
Position 5122: 0.12326533023129702
Position 2002: 0.12252950636016642
Position 3063: 0.11212897891369362
Position 2741: 0.08919916028007938
Position 3525: 0.08357361602093707
Position 876: 0.07105300795034956
Position 3497: 0.05509837072038947
Position 2442: 0.04503591450843576
Position 292: 0.027316834710958308
Position 5173: 0.025140593244424077
Position 2839: 0.023342358509545223
Position 3399: 0.01943563845695612
Position 3091: 0.017583563268609975
Position 2663: 0.016743935598731975
Position 4140: 0.013092335725826462
Position 5578: 0.01170268011999058
Position 2690: 0.007425467265136432
Position 2503: 0.0062837185522081175
Position 3494: 0.005993854887407163
Position 2484: 0.00477994610964107
Position 2548: 0.004425266045312795
Position 1554: 0.003996052351222117
Position 1337: 0.0038557464753413645
Position 5829: 0.003329562718127456
Position 4487: 0.002860897724322355
Position 3614: 0.0013315384995074863
Position 4734: 0.001159035877698585
Position 1350: 0.0011208235778649286
Position 1590: 0.0010508701461955329
Position 2093: 0.0008770568173044943
Position 2491: 0.00036261295908499014
Position 3558: 0.00030603801239372934
Position 322: 2.192865634461005e-05
Position 473: 1.6443249749927025e-06
Position 340: 1.240859624047579e-06
