Gene = ATPIF1
index = 117
Annotated 5SS: [138 320]
Annotated 3SS: [ 227 1703]
SMsplice 5SS: [138 320]
SMsplice 3SS: [ 227 1703]
top_k =  100
Partition function (log Z): -4.163450435833584

Sorted 5' Splice Sites (High to Low Probability):
Position 138: 0.9946492314325899
Position 320: 0.9598700787637469
Position 1115: 0.043989923234466245
Position 626: 0.012257362636570004
Position 1637: 0.002937882414484139
Position 1437: 0.001359574381236727
Position 796: 0.0011234256264250064
Position 824: 0.0008260406728816253
Position 99: 0.0006293697136764288
Position 34: 0.00018087151695127046
Position 153: 6.279333636446232e-05
Position 92: 2.82734570882317e-05
Position 271: 2.761794882173515e-05
Position 57: 5.72532832802073e-06
Position 410: 5.311209715990952e-06
Position 341: 5.201628264986963e-06
Position 151: 2.4590528665325764e-06
Position 334: 1.8459190029278016e-06
Position 90: 3.599923693199919e-07
Position 65: 9.889995063777484e-08
Position 80: 5.306830157226062e-08
Position 196: 4.150220278485772e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 227: 0.9706106944751489
Position 1703: 0.3782644736731598
Position 499: 0.1837153098476352
Position 437: 0.05076838037210035
Position 936: 0.05004203674600727
Position 1521: 0.04874188560148293
Position 1562: 0.04775721034181235
Position 752: 0.03654812798618389
Position 1013: 0.03263170444983273
Position 1942: 0.021538552105195577
Position 1401: 0.021307891317020756
Position 625: 0.021137993198013703
Position 1627: 0.02093508121366753
Position 1159: 0.01781390247286555
Position 1277: 0.017147269176012916
Position 208: 0.016787913963615494
Position 1436: 0.009511983077330869
Position 1297: 0.008068909093850074
Position 1710: 0.0059584551698439745
Position 693: 0.005222055653831049
Position 969: 0.0045719966539108856
Position 805: 0.0040047454144510036
Position 458: 0.003948662346858207
Position 1542: 0.0037584638802021083
Position 1750: 0.00370296721787654
Position 658: 0.0033017431615036687
Position 645: 0.0028136772257464104
Position 525: 0.0028106492131931764
Position 1349: 0.0027322956665433605
Position 795: 0.002396790433181853
Position 1483: 0.00228320758716192
Position 1963: 0.0021011408230910706
Position 1636: 0.0018840336843118429
Position 615: 0.0018042144994214078
Position 531: 0.0017499709795747048
Position 1468: 0.001608605947012838
Position 1897: 0.0015586290466658413
Position 1208: 0.0013790143155369477
Position 1666: 0.0010779580521698409
Position 899: 0.0010020833231962464
Position 762: 0.0008830881755781302
Position 786: 0.0006162803495861374
Position 510: 0.0005785214796247367
Position 1008: 0.00039764725651556286
Position 267: 0.0003574933633583112
Position 233: 5.954455750536675e-05
Position 1072: 3.495059665445332e-05
Position 287: 1.4548862561137388e-05
Position 882: 1.338921635507558e-05
Position 291: 3.1785665424600786e-06
Position 296: 3.045136816059937e-06
Position 293: 5.96936517642088e-07
Position 289: 3.17644674358188e-07
Position 166: 1.7377803481135483e-07
Position 137: 4.491082457115123e-08
Position 346: 1.9887747891270887e-09
Position 341: 1.0830624907638296e-09
Position 305: 6.209740388254766e-10
Position 151: 4.5414151272354195e-10
