Gene = MMACHC
index = 852
Annotated 5SS: [ 361 7498 8312]
Annotated 3SS: [7302 8158 8742]
SMsplice 5SS: [ 361 7498 8312]
SMsplice 3SS: [ 7302  8158 10588]
top_k =  100
Partition function (log Z): -6.219428661348902

Sorted 5' Splice Sites (High to Low Probability):
Position 361: 0.9998256552854096
Position 8312: 0.9670644614015109
Position 7498: 0.9467344588647738
Position 11877: 0.19421215594697466
Position 6321: 0.022081997238517892
Position 10629: 0.020942490161377784
Position 3775: 0.017999962582498866
Position 6158: 0.016822735516867877
Position 3287: 0.016433697456210837
Position 1665: 0.015144685598620956
Position 3115: 0.013764866557708973
Position 599: 0.01288462064281827
Position 7375: 0.012875786270208084
Position 3721: 0.010231335934073297
Position 5213: 0.00904292939456588
Position 6397: 0.007381162030269434
Position 8753: 0.007285467982766935
Position 1156: 0.006821538200005107
Position 162: 0.006192791524088517
Position 7602: 0.004970238340569008
Position 1018: 0.004964505923193586
Position 42: 0.004250149586231921
Position 7464: 0.003647501578214431
Position 63: 0.001389025932285002
Position 8350: 0.00031261277947700533
Position 346: 0.00010070843530739267
Position 13: 7.169972805593954e-05
Position 219: 2.3482600697394014e-05
Position 105: 1.305622180195122e-05
Position 83: 1.2293777767286692e-05
Position 99: 8.486060951544386e-06
Position 273: 1.017173046027412e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 8158: 0.9587240727799999
Position 7302: 0.887926463031973
Position 12046: 0.2921795826141213
Position 10588: 0.1767193250886414
Position 11727: 0.1489333527124224
Position 12070: 0.09528392424697513
Position 11771: 0.08674606260446953
Position 8742: 0.07979322867222534
Position 10924: 0.06728038636723759
Position 11139: 0.05295268865296514
Position 11910: 0.04513025011038146
Position 7333: 0.04189574555775498
Position 13179: 0.02948051321115591
Position 3652: 0.028231298516572162
Position 11251: 0.02564527711930055
Position 7354: 0.025578649814055894
Position 6176: 0.022081997238517892
Position 8224: 0.02158573939048943
Position 8896: 0.018387943350859557
Position 6005: 0.016822735516867877
Position 7425: 0.015798039769301483
Position 11735: 0.011631888569372034
Position 1621: 0.011336909841307625
Position 255: 0.0105082008798906
Position 462: 0.009811241519260529
Position 3054: 0.009243918438495919
Position 5108: 0.00904292939456588
Position 8587: 0.008852037376749881
Position 3038: 0.007543602533453703
Position 6300: 0.007381162030269447
Position 10815: 0.0067962499095134705
Position 11689: 0.00663643044785423
Position 3199: 0.006222409901695786
Position 1113: 0.006107595744234012
Position 11319: 0.005570703385977338
Position 8949: 0.004626096313933699
Position 10491: 0.004333970191396878
Position 8160: 0.00403992407304313
Position 907: 0.003839463734612364
Position 1493: 0.0038077757573133112
Position 8131: 0.0038067905695233135
Position 2887: 0.0028170157599645886
Position 3008: 0.0025796729583040024
Position 11656: 0.0025695291965277716
Position 9622: 0.0025124585695036517
Position 8060: 0.0024763527559369934
Position 10282: 0.0023523109724361865
Position 8416: 0.0023333291524846376
Position 8386: 0.002203717018018247
Position 8843: 0.0021294190267216895
Position 8752: 0.002092554208046409
Position 9542: 0.0020193569046592437
Position 9268: 0.002015734275262592
Position 9204: 0.0019895214086353007
Position 9385: 0.0019168884311129314
Position 3097: 0.001791944422005799
Position 8797: 0.001720437993069023
Position 484: 0.001657806397626415
Position 7672: 0.0016085217454230773
Position 241: 0.001428617550652743
Position 8870: 0.0013030772673413935
Position 921: 0.0011063479297856683
Position 563: 0.0007834795209512584
Position 1077: 0.0007682314085053805
Position 518: 0.0006023353588776428
Position 8592: 0.00017998093490522918
Position 2128: 0.00015740435699145141
Position 7955: 5.858305578849034e-05
Position 8686: 1.6371168579995906e-05
