Gene = LCN9
index = 773
Annotated 5SS: [  96  977 1474 2034 2431 2587]
Annotated 3SS: [ 839 1399 1922 2373 2538 2773]
SMsplice 5SS: [  96  977 1474 2034 2431]
SMsplice 3SS: [ 876 1399 1922 2365 2538]
top_k =  100
Partition function (log Z): -2.2033010319696444

Sorted 5' Splice Sites (High to Low Probability):
Position 2431: 0.8492265573238171
Position 2034: 0.8350788416458143
Position 96: 0.8181465110008527
Position 1474: 0.6879020909543025
Position 977: 0.4987251816795111
Position 1088: 0.29795530598274605
Position 1307: 0.2489793827165199
Position 1664: 0.20907993167286829
Position 1547: 0.1443115425497588
Position 112: 0.14097514949875414
Position 1104: 0.04326772219527298
Position 1128: 0.028166778491784776
Position 1242: 0.01640625797726929
Position 268: 0.01491562274189226
Position 1787: 0.012620943150106298
Position 306: 0.011343297239830033
Position 1688: 0.007836067805489441
Position 668: 0.0059140761013576435
Position 263: 0.0034461867896702736
Position 547: 0.0034126313249498003
Position 2587: 0.00282642640128211
Position 644: 0.0015301878902910253
Position 2387: 0.0010050310641651766
Position 684: 0.0009350398584540838
Position 116: 0.0004739213418084658
Position 98: 0.00043064229857220213
Position 405: 0.00026583086339575826
Position 100: 0.00021601296162044367
Position 249: 0.00019013064912320777
Position 730: 5.33629880575813e-05
Position 1133: 3.7784519464791084e-05
Position 50: 7.135681520797557e-08
Position 87: 3.33236699221061e-08
Position 106: 3.390085604155293e-09
Position 66: 1.0336303544212894e-10
Position 146: 3.8367235518932486e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2538: 0.9865652284318962
Position 1922: 0.7931928421243042
Position 876: 0.6462527236668325
Position 1399: 0.5941764543756962
Position 2365: 0.373198541651993
Position 2328: 0.2904340059798805
Position 1355: 0.2351096789806573
Position 1572: 0.16204837772315756
Position 1207: 0.16032283106980624
Position 1184: 0.1351163303972829
Position 839: 0.12830734697612117
Position 2245: 0.08872317917075105
Position 846: 0.08334963519088963
Position 2342: 0.05736222162261943
Position 2170: 0.04220427334255996
Position 1773: 0.0300349077005663
Position 1990: 0.020298546823992358
Position 1528: 0.01964284904833142
Position 1629: 0.00980728070591498
Position 996: 0.007105014541238024
Position 1823: 0.005993121979281782
Position 2668: 0.004860932262317698
Position 897: 0.004132060115650625
Position 1126: 0.0030464432353724453
Position 825: 0.0020775847984140536
Position 182: 0.0011415803289402387
Position 221: 0.001046073403608661
Position 795: 6.343421464441958e-05
Position 554: 4.408350748506422e-05
Position 595: 8.050579552936879e-06
Position 197: 7.536814572690526e-06
Position 576: 5.344713096704179e-07
Position 613: 5.006374036347782e-07
Position 233: 3.519800757979762e-07
