Gene = SERTAD4
index = 1248
Annotated 5SS: [ 213 5337 6810]
Annotated 3SS: [5144 6693 8758]
SMsplice 5SS: [  213  5337  6810 13129]
SMsplice 3SS: [ 5144  6693 13000 13248]
top_k =  100
Partition function (log Z): -1.1183160431828145

Sorted 5' Splice Sites (High to Low Probability):
Position 213: 0.9999995427524211
Position 5337: 0.997531938753777
Position 6810: 0.9407327742977509
Position 1985: 0.5793007931158756
Position 13129: 0.564667046449883
Position 569: 0.5442505505486059
Position 1127: 0.26657252204143356
Position 1790: 0.19209674668046028
Position 2577: 0.10926526325798544
Position 1945: 0.07816580481306024
Position 3666: 0.06594058818000761
Position 551: 0.05940536931548641
Position 3107: 0.037978396248951274
Position 2108: 0.01791527708221362
Position 7062: 0.007567203840097006
Position 556: 0.007085619243235102
Position 671: 0.006914205927471288
Position 1401: 0.0034004239170369824
Position 8528: 0.0032552048337561646
Position 456: 0.0013037593733535432
Position 646: 0.0011639117976017064
Position 610: 0.0010493972897603163
Position 6758: 0.00021687177359957843
Position 123: 3.6884023825258594e-07
Position 262: 6.849278692673292e-08
Position 125: 1.9023804404479685e-08
Position 355: 3.128632719561004e-10
Position 38: 2.479220380385936e-10
Position 86: 2.13312539989331e-10
Position 9: 1.0093501844779578e-10
Position 399: 1.5716197465886885e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5144: 0.999811695869856
Position 6693: 0.9451418103444332
Position 13000: 0.6657058735755369
Position 1866: 0.6095300874877102
Position 13248: 0.4400077106446996
Position 300: 0.42162939221342055
Position 922: 0.19451992338225607
Position 342: 0.19405866420458218
Position 8758: 0.11066133512617059
Position 12968: 0.10972903895159111
Position 1725: 0.1092862319132991
Position 2383: 0.10926526325798545
Position 13215: 0.06897332833146769
Position 3464: 0.06594058818000766
Position 1932: 0.06533095791626298
Position 13302: 0.055686007473715875
Position 6884: 0.041680608562358376
Position 1557: 0.03832624738902326
Position 3013: 0.03797839624895128
Position 10443: 0.033579593717348165
Position 982: 0.030268870284732952
Position 8807: 0.021714989570323473
Position 1693: 0.017332946111184536
Position 785: 0.016827822718069825
Position 830: 0.015874573553412683
Position 1747: 0.01466354746242113
Position 1696: 0.013008603411708234
Position 7835: 0.00558289405220335
Position 6906: 0.005406062652065058
Position 1024: 0.004062316166942213
Position 953: 0.003822817214931889
Position 7161: 0.003523936618378966
Position 8432: 0.0032552048337561616
Position 502: 0.0029156045329792606
Position 8222: 0.0028801530113784684
Position 478: 0.002605313757444262
Position 1247: 0.0021067657826848154
Position 1274: 0.0012584409304499953
Position 670: 0.0010475876181190139
Position 5997: 0.00044249248343834936
Position 941: 0.00013884987243169153
Position 454: 0.0001241442376142048
Position 1335: 3.521720390216877e-05
Position 374: 2.4826008380265475e-05
Position 956: 9.761230537179345e-06
Position 645: 1.4982943429198277e-06
Position 534: 8.496058560755303e-07
Position 354: 8.145939467502151e-07
Position 410: 5.428485075756833e-09
Position 416: 4.7486058326039295e-09
