Gene = CCL19
index = 313
Annotated 5SS: [ 187 1068 1348]
Annotated 3SS: [ 934 1253 1437]
SMsplice 5SS: [ 187  493 1068 1348]
SMsplice 3SS: [ 404  934 1253 1437]
top_k =  100
Partition function (log Z): -3.1908957466692747

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9573955710166256
Position 1068: 0.796762430986564
Position 493: 0.635006783797683
Position 1600: 0.048461809915136045
Position 1012: 0.016568173961546227
Position 285: 0.01437165747905034
Position 321: 0.013757821179875538
Position 1005: 0.012075609805735174
Position 1054: 0.004387086488965193
Position 352: 0.001853121930053938
Position 643: 0.0017183377423328587
Position 1606: 0.0016106762065628251
Position 273: 0.0010521118781084355
Position 210: 0.0009410281663773028
Position 1254: 0.0009117470529718353
Position 238: 0.0005476079119673661
Position 1602: 0.0005302441811180258
Position 307: 0.00048772161327281674
Position 334: 9.867473062746418e-05
Position 1187: 4.0903118744326815e-05
Position 234: 3.949114426448701e-05
Position 392: 2.9637752838178757e-05
Position 1063: 1.744807172906849e-05
Position 204: 5.6946910054319175e-06
Position 289: 4.960522931633367e-06
Position 168: 4.051045627349992e-06
Position 358: 1.03613578040272e-06
Position 220: 1.1545504356961174e-12
Position 127: 5.73596012726323e-13
Position 113: 1.0622198202308694e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 934: 0.7888361107531975
Position 1437: 0.7547678803789368
Position 404: 0.6103822698591904
Position 1294: 0.0800036541588461
Position 1253: 0.07841939927496326
Position 1665: 0.06600132046657782
Position 990: 0.04284243382414215
Position 1109: 0.018623742853773433
Position 1155: 0.017202610093355414
Position 471: 0.0147855708424668
Position 1170: 0.010972147226362543
Position 897: 0.005556417742879076
Position 853: 0.004686002422697078
Position 967: 0.0034595280821789038
Position 807: 0.0027101728583107695
Position 333: 0.002646344852638266
Position 1686: 0.0020068237677465517
Position 356: 0.0015185874864821096
Position 947: 0.0013993444734260712
Position 442: 0.0010057847973189218
Position 277: 0.0003291753850914038
Position 542: 0.00021217439210626093
Position 475: 0.00015660455927922384
Position 708: 6.0484321256285624e-05
Position 306: 5.2539269254387354e-05
Position 294: 2.404010403453621e-05
Position 873: 1.703436926813194e-05
Position 733: 1.579351209959417e-06
Position 1473: 1.5339919594565652e-06
Position 255: 9.631027743056479e-08
Position 325: 2.9674368960305356e-08
Position 478: 5.857330357822809e-10
