Gene = NDUFB2
index = 928
Annotated 5SS: [ 172 6340 8299]
Annotated 3SS: [ 6194  8188 24880]
SMsplice 5SS: [ 172 2793 6340]
SMsplice 3SS: [2625 6194 9891]
top_k =  100
Partition function (log Z): -7.381079267685555

Sorted 5' Splice Sites (High to Low Probability):
Position 6340: 0.9997385360091475
Position 172: 0.931900177919525
Position 2793: 0.7910890178579794
Position 8293: 0.4585997267465327
Position 9683: 0.21556510992402153
Position 5451: 0.05368764800955288
Position 551: 0.052611282299173855
Position 8032: 0.05255944943655273
Position 8266: 0.047480463979900606
Position 1782: 0.04456223454918164
Position 6549: 0.040174651427221736
Position 1479: 0.03883103661657625
Position 8297: 0.03765003753019574
Position 168: 0.03263428779985253
Position 1598: 0.03181127016291789
Position 9258: 0.0313313838681908
Position 9086: 0.030096797449453812
Position 6042: 0.02915235166555135
Position 1787: 0.020510541785346552
Position 1988: 0.017084741901679884
Position 3109: 0.016295537005019137
Position 846: 0.01351764035515167
Position 864: 0.011684116074336373
Position 721: 0.009870463481365636
Position 1838: 0.004570859135483657
Position 164: 0.0041304723152505276
Position 8707: 0.0032607579537571483
Position 513: 0.002032819469301389
Position 857: 0.0015287721369315493
Position 1794: 0.0013379929209374052
Position 1486: 0.0012480855736277472
Position 1608: 0.0010697538752582273
Position 910: 0.0010402471876066882
Position 2011: 0.0009412684439830098
Position 8238: 0.0005660278971401393
Position 6334: 0.00024966178404669083
Position 72: 9.907957174549768e-05
Position 801: 5.226263780148617e-05
Position 404: 5.0101515079892855e-05
Position 839: 3.3863545111104866e-05
Position 502: 1.1945078794304528e-05
Position 159: 6.070650734466895e-06
Position 178: 1.8790426681173364e-07
Position 209: 1.8729825269144986e-07
Position 25: 1.4454615704600047e-07
Position 176: 4.034215688546651e-09
Position 225: 2.888696020688737e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6194: 0.9977313330680307
Position 2625: 0.7910890178579794
Position 9891: 0.6007016085677834
Position 9447: 0.5445862443368736
Position 8188: 0.48547940057623346
Position 1695: 0.08900763873661235
Position 6422: 0.0831913467467087
Position 1403: 0.07181569546456412
Position 8218: 0.06121212034090746
Position 5383: 0.05368764800955288
Position 7940: 0.045999468854128776
Position 9219: 0.03476234142404412
Position 8824: 0.030096797449453837
Position 5943: 0.02915235166555135
Position 684: 0.024352729681781805
Position 8453: 0.016339577289461036
Position 314: 0.01182478458924691
Position 605: 0.009752823023233551
Position 2988: 0.008202599133975242
Position 8113: 0.0063244680804725156
Position 2958: 0.004859998220687172
Position 410: 0.004184250312153035
Position 2908: 0.0032329396503567322
Position 430: 0.003204814789218726
Position 7869: 0.0027602579453407314
Position 6083: 0.0022568647251641053
Position 7705: 0.0021905411696099566
Position 7832: 0.0021892456148532528
Position 487: 0.0020394387053917612
Position 393: 0.0018153212676806168
Position 450: 0.001771804573160671
Position 263: 0.00110393471930934
Position 1181: 0.0008007254631294214
Position 7537: 0.0007687038785525269
Position 7609: 0.0006822839385434776
Position 407: 0.0005923352396082808
Position 375: 0.00046650596614748556
Position 1523: 0.00018286000784425944
Position 733: 9.183357589334478e-05
Position 265: 5.9643009505359795e-05
Position 1365: 4.2863216883451024e-05
Position 296: 3.781842354903293e-05
Position 278: 1.1464553619247609e-05
Position 355: 7.963086672274392e-06
Position 463: 2.0675401721693267e-06
Position 326: 1.1547797232208327e-06
Position 353: 9.055560674428348e-07
Position 349: 5.373931751652426e-07
