Gene = COG2
index = 392
Annotated 5SS: [  187 17134 18332 20730 22096 26293 27044 29149 32633 36561 41144 42745
 44641 45652 46071 47662 49073]
Annotated 3SS: [16971 18265 20648 21991 26183 26863 29023 32505 36420 41081 42592 44442
 45578 45927 47521 48891 50799]
SMsplice 5SS: [  187 17134 18332 20730 22096 24603 26293 27044 28913 29149 36286 36561
 41144 42745 44641 47662]
SMsplice 3SS: [16971 18265 20648 21991 24539 26183 26863 28822 29023 36041 36420 41081
 42592 44530 47521 48891]
top_k =  100
Partition function (log Z): 8.641985713527749

Sorted 5' Splice Sites (High to Low Probability):
Position 22096: 0.9999999999999998
Position 36561: 0.9999999999999997
Position 17134: 0.9999999999999994
Position 41144: 0.999999999999999
Position 42745: 0.9999999999999989
Position 18332: 0.9936009319456518
Position 29149: 0.9889277845693475
Position 24603: 0.960309589917986
Position 20730: 0.9531352312724775
Position 26293: 0.9523752518192987
Position 36286: 0.9415584541179296
Position 187: 0.9344200392981531
Position 47662: 0.9037999506159539
Position 27044: 0.8401271017450799
Position 44641: 0.7823083940946409
Position 28913: 0.708476643687272
Position 5782: 0.49848892448180954
Position 24066: 0.4646137962794501
Position 4264: 0.4199243951025336
Position 49073: 0.4077683948734758
Position 25554: 0.3728327035991995
Position 26631: 0.3222782284749956
Position 47264: 0.32108672773838143
Position 37271: 0.19289290828980138
Position 21156: 0.1605863718759526
Position 12226: 0.14135121882104182
Position 1261: 0.14134742222100127
Position 12327: 0.1411157791497751
Position 31299: 0.1289573500084891
Position 46071: 0.12276074739538818
Position 32633: 0.11233162265363016
Position 45652: 0.10059168793361459
Position 19877: 0.08669495961648747
Position 4281: 0.07637598432618523
Position 4072: 0.04851686044920693
Position 348: 0.04731964795387424
Position 27017: 0.03740738069837304
Position 26284: 0.024573447858028116
Position 48047: 0.023275245171829828
Position 43708: 0.01506902726176314
Position 1057: 0.014916318528393892
Position 4300: 0.007152210597722175
Position 389: 0.005835894357099213
Position 776: 0.005012036240723128
Position 1216: 0.004314597149251389
Position 29213: 0.004185608860568029
Position 29136: 0.004071929169988639
Position 3481: 0.0036506735751160985
Position 3122: 0.0017182209992286964
Position 1418: 0.0016878001361568132
Position 547: 1.1481021677415375e-05
Position 298: 1.1401777334008646e-05
Position 549: 9.726878611586975e-06
Position 226: 8.919383388885054e-06
Position 52: 5.873098128993977e-06
Position 125: 5.6057731887555215e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 36420: 0.9999999999999999
Position 16971: 0.9999999999999998
Position 41081: 0.9999999999999996
Position 18265: 0.9936009319456512
Position 21991: 0.9656896923678719
Position 26183: 0.9644020679411667
Position 36041: 0.9415584541179298
Position 47521: 0.9304591166537853
Position 20648: 0.9186368342902382
Position 29023: 0.8851191527840203
Position 26863: 0.8531191051827516
Position 42592: 0.7020853876039174
Position 48891: 0.6454582605343089
Position 4030: 0.5519694504756479
Position 24539: 0.5408657682913125
Position 5589: 0.49848892448180954
Position 24439: 0.4194438216266731
Position 28822: 0.4083929498960734
Position 44598: 0.39433913594867664
Position 25473: 0.37283270359919934
Position 44442: 0.3705129706542418
Position 47173: 0.3228283800569876
Position 23970: 0.3135818449942124
Position 28766: 0.3000836937911984
Position 50799: 0.298203675588219
Position 42626: 0.2979146123960815
Position 12084: 0.28246699797081687
Position 49325: 0.19438546240740168
Position 37131: 0.19289290828980138
Position 21018: 0.1542705849754899
Position 31157: 0.12895735000848893
Position 26490: 0.12218850926117482
Position 23934: 0.11380587799534711
Position 32505: 0.1123316226536302
Position 29068: 0.11206616981588428
Position 45578: 0.08969193082288542
Position 47939: 0.08374999370100633
Position 19700: 0.07672612334868108
Position 1145: 0.07238876551515219
Position 45837: 0.06790664233992569
Position 49238: 0.06734792114072519
Position 1179: 0.05069220396799051
Position 26380: 0.04279438587251657
Position 26434: 0.04036928546533594
Position 45982: 0.0382854567424178
Position 23912: 0.037226073289890686
Position 21925: 0.034310307632128285
Position 20623: 0.034058841327344505
Position 50757: 0.03374248374147686
Position 26458: 0.03129039957789496
Position 26567: 0.03116811646968102
Position 26605: 0.02871513430604851
Position 26548: 0.025752397522343685
Position 50523: 0.024403135869526152
Position 26918: 0.019230524032480774
Position 45927: 0.017639616242834364
Position 44266: 0.01741097206734387
Position 48340: 0.01581923701488754
Position 43535: 0.01506902726176314
Position 25881: 0.012546631736159405
Position 47556: 0.01179098531660153
Position 50504: 0.011655264199698902
Position 45367: 0.010899757110729167
Position 1105: 0.009978124735403878
Position 19736: 0.009968836267806392
Position 1223: 0.008125944401493071
Position 20944: 0.006315786900462672
Position 26807: 0.005184853228220894
Position 45126: 0.005132306414511719
Position 641: 0.004223983982262833
Position 48291: 0.0036760247741052044
Position 47917: 0.003073684669686525
Position 1176: 0.0026227053485894654
Position 3255: 0.0021067122508212333
Position 1196: 0.001854275401623484
Position 2940: 0.001718220999228697
Position 1311: 0.0016878001361568128
Position 3405: 0.0015439613242948652
Position 46476: 0.001462136228230614
Position 44797: 0.0010256145913418182
Position 587: 0.0007461658449292965
Position 970: 0.0007387409958920351
Position 964: 0.0006971570166518828
Position 45070: 0.0006456675673507943
Position 699: 0.0005962418117686272
Position 992: 0.0005546546590686296
Position 20441: 0.00043955565489496237
Position 44201: 4.5315424378529946e-05
