Gene = SMC2
index = 1275
Annotated 5SS: [  218  1293  2038  4309  5423  5944  6174  7934  8314 17555 19216 19822
 20570 22060 24116 25903 28973 30846 32525 33221 35586 37866 40316 43906]
Annotated 3SS: [ 1038  1887  4185  5383  5832  6128  7699  8163 17320 19055 19703 20430
 21939 23910 25766 28847 30651 32380 33025 35384 37748 40154 43757 44878]
SMsplice 5SS: [  218  2038  4309  5423  5944  6174  7802  8314 17555 19216 19822 20570
 22060 24116 25903 28973 30846 32525 33221 35586 37866 40316 43906 46113]
SMsplice 3SS: [ 1887  4185  5383  5832  6128  7699  8163 17320 19055 19703 20430 21939
 23910 25766 28847 30651 32380 33025 35452 37748 40154 43757 46035 46223]
top_k =  100
Partition function (log Z): 22.166705794748136

Sorted 5' Splice Sites (High to Low Probability):
Position 8314: 0.9999999999999987
Position 20570: 0.9999999999999987
Position 37866: 0.9989895375135143
Position 43906: 0.9905030066901199
Position 33221: 0.9806862548579517
Position 24116: 0.9694534934241275
Position 25903: 0.968328723636521
Position 32525: 0.9671584813246729
Position 35586: 0.9316731200815268
Position 5944: 0.9280670242839373
Position 4309: 0.9222370871524457
Position 28973: 0.9163608508970169
Position 40316: 0.906755510878841
Position 22060: 0.8894876556763311
Position 30846: 0.7760724743454578
Position 6174: 0.7535650985428205
Position 2038: 0.7494737362776334
Position 46113: 0.6766101092414355
Position 7802: 0.5786524187886356
Position 5423: 0.5503250508086545
Position 218: 0.47794173413477953
Position 33606: 0.45858238332669193
Position 5730: 0.3490450890496471
Position 7934: 0.34063025649913914
Position 1293: 0.28056617599560657
Position 30253: 0.2742554525184539
Position 703: 0.18599297204642284
Position 425: 0.129579181485159
Position 189: 0.12573784271385555
Position 1844: 0.10603827509455886
Position 46157: 0.10191348734179148
Position 28768: 0.09150949257946497
Position 5676: 0.08451690004470391
Position 227: 0.07342075773870431
Position 40655: 0.06530444534283625
Position 43314: 0.06153556196613595
Position 6400: 0.060467211645017116
Position 22585: 0.05394785380532654
Position 38776: 0.05222768227344835
Position 23635: 0.05134689080740506
Position 5458: 0.04190815487102875
Position 3948: 0.04128819113435436
Position 30489: 0.040399245768909804
Position 650: 0.03681200696040587
Position 44904: 0.028076438999633288
Position 22520: 0.02803150063030939
Position 663: 0.02563601672605101
Position 37263: 0.02498235647134213
Position 6229: 0.0193973972543996
Position 45461: 0.01746753503123935
Position 231: 0.017460495678239176
Position 1796: 0.014794872091962164
Position 24154: 0.013686837926865848
Position 24080: 0.013632093129557077
Position 36407: 0.013615943005770226
Position 1228: 0.012283830236161199
Position 31975: 0.011803134247800618
Position 32694: 0.011615072191861971
Position 6189: 0.010762723980323791
Position 32510: 0.010607333035892128
Position 37033: 0.009823727548081272
Position 6584: 0.008302803109293868
Position 6566: 0.008071487222483516
Position 20876: 0.0074788807299475775
Position 244: 0.007182155831297469
Position 22531: 0.005906947084642597
Position 32495: 0.0052530718551621405
