Gene = LAT2
index = 764
Annotated 5SS: [  693  6674  7469 10392 10613 10859 11224 11339 12297 14388 14802 15365]
Annotated 3SS: [ 6550  7428 10347 10563 10820 11187 11307 12240 14327 14621 15242 19547]
SMsplice 5SS: [  405   693  6466  6674 10670 10859 14388 14802 15365]
SMsplice 3SS: [  534  6320  6550 10563 10820 14327 14621 15242 19547]
top_k =  100
Partition function (log Z): 5.89920862280571

Sorted 5' Splice Sites (High to Low Probability):
Position 6674: 0.9997865814404511
Position 693: 0.9667573148060454
Position 14802: 0.9537948143769215
Position 15365: 0.9327987566110529
Position 14388: 0.8325421627068573
Position 405: 0.8121089366699016
Position 10859: 0.6716276865059427
Position 10670: 0.6437593199035062
Position 11339: 0.49050101389719064
Position 6466: 0.3527379814797416
Position 11224: 0.3010076076363113
Position 962: 0.26299515140579516
Position 14515: 0.19447851945507852
Position 7469: 0.1928862918460832
Position 3693: 0.18372152549941287
Position 10613: 0.15573662720153655
Position 10392: 0.1317364437467785
Position 8977: 0.09577931559886296
Position 11543: 0.08569151833109619
Position 27: 0.05135735039598658
Position 1052: 0.04494928101780008
Position 10746: 0.040979623647308484
Position 11204: 0.037047892393756804
Position 407: 0.036015413474917365
Position 642: 0.029325829638719585
Position 5615: 0.02608330045838127
Position 14795: 0.025310356459174392
Position 5704: 0.02172608759015874
Position 65: 0.01531576593928534
Position 1371: 0.014417075767046263
Position 850: 0.013562501754859266
Position 14525: 0.00935697520616336
Position 14446: 0.008489094342909502
Position 10680: 0.008204268418616876
Position 67: 0.007618883991741765
Position 11490: 0.006889730794061135
Position 78: 0.005898707873820596
Position 223: 0.004915478125354927
Position 11228: 0.00451252436250882
Position 187: 0.004202607872276601
Position 424: 0.003858071547430718
Position 671: 0.003457317593917154
Position 15003: 0.002994803543582051
Position 14806: 0.0028262669952621423
Position 14993: 0.0017345047351781059
Position 14998: 0.0008157078706398487
Position 255: 0.0007778082699847555
Position 7119: 0.0005914118148629585
Position 76: 0.00045121084487637926
Position 45: 0.00042160795426355495
Position 6833: 0.00037050290983822764
Position 47: 0.0003498093847119546
Position 80: 0.00034259196377894814
Position 1102: 0.0002185455048991472
Position 613: 0.00021515456798140993
Position 390: 0.0001401708071929547
Position 1107: 0.00011465240129706169
Position 1066: 8.64982711329741e-05
Position 363: 8.002097177289269e-05
Position 154: 7.05237744580271e-05
Position 342: 6.983157472215324e-05
Position 299: 5.693412973955113e-05
Position 319: 4.843966172420301e-05
Position 1036: 4.282147378982022e-05
Position 71: 3.743286471928305e-05
Position 644: 7.768150437865882e-06
Position 562: 7.515461714186632e-06
Position 329: 7.534931142000932e-07
Position 25: 5.3563853929776904e-09
Position 59: 3.3681189516108125e-09
Position 69: 2.781927016246287e-09
Position 82: 2.632448706776262e-09
Position 57: 7.667990419278971e-10
Position 104: 8.416687916743394e-11
Position 106: 6.86412747018395e-11
Position 15: 9.776464839496981e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6550: 0.9999999999999996
Position 15242: 0.9993550585342922
Position 14327: 0.9990024170800659
Position 14621: 0.9525778683999448
Position 534: 0.9425676989331221
Position 10563: 0.8510679462896633
Position 10820: 0.6938193064332495
Position 11307: 0.44856073832280924
Position 6320: 0.3527379814797416
Position 19547: 0.32554435709285473
Position 807: 0.23163610193597886
Position 11187: 0.21917121489775607
Position 20133: 0.2107402231953792
Position 3586: 0.15056559110645126
Position 7428: 0.14787453906232303
Position 20039: 0.13655927722920716
Position 10347: 0.13627080451375073
Position 20012: 0.12366066003559187
Position 11124: 0.10813086168281096
Position 10784: 0.07946618075815068
Position 8874: 0.06036701148716023
Position 905: 0.048064510883846216
Position 5425: 0.04780938804854001
Position 3544: 0.03315593439296166
Position 16768: 0.03280997327347428
Position 19601: 0.03274442996075532
Position 20289: 0.029190281775032537
Position 11436: 0.028566763610749245
Position 7293: 0.02740681979538656
Position 14491: 0.023331595508429132
Position 14473: 0.02253806796115622
Position 8911: 0.02188233566865013
Position 830: 0.021537400153502192
Position 17690: 0.019986916163775556
Position 7380: 0.015568435759121695
Position 15546: 0.014898183035164726
Position 1223: 0.014417075767046256
Position 11456: 0.01264044032967516
Position 14729: 0.010218594829892349
Position 14686: 0.009927727079258925
Position 14732: 0.00919490992862687
Position 744: 0.008727875132521216
Position 8930: 0.00702203426438665
Position 8654: 0.006507934178665978
Position 15696: 0.005699495853391377
Position 14894: 0.005545016149400011
Position 847: 0.004746118002166771
Position 930: 0.0038165700815394406
Position 950: 0.0034408248611341352
Position 7314: 0.0020364972292518644
Position 16583: 0.0009649589964272081
Position 611: 0.0008915963993546753
Position 15071: 0.000644941465707322
Position 7020: 0.0003066317329929627
Position 551: 0.00029838772531730443
Position 6999: 0.00028478008186999634
Position 6746: 0.0001570843502893533
Position 576: 9.944532252520024e-05
Position 148: 4.696483293090095e-05
Position 14514: 7.008754993079241e-06
Position 311: 3.842292384752443e-06
Position 172: 1.0987146827933572e-06
Position 154: 1.1022787232873941e-07
Position 246: 8.65973373677737e-08
Position 337: 5.4384061887820014e-08
Position 222: 3.2212470943800666e-08
