Gene = EXOSC3
index = 519
Annotated 5SS: [ 337 1144 3072]
Annotated 3SS: [ 993 2919 4176]
SMsplice 5SS: [ 337 3072]
SMsplice 3SS: [2919 3180]
top_k =  100
Partition function (log Z): -5.171880059946597

Sorted 5' Splice Sites (High to Low Probability):
Position 3072: 0.9792745415903776
Position 337: 0.6507941162870381
Position 558: 0.539250957998105
Position 1144: 0.47229004948306674
Position 4400: 0.4390139990973994
Position 674: 0.19944621772663243
Position 4783: 0.19069854860015065
Position 199: 0.08570434938488782
Position 104: 0.057261723447234916
Position 3286: 0.033424255686849993
Position 1924: 0.019151219253558092
Position 258: 0.012713839283708185
Position 361: 0.0086547947139867
Position 934: 0.00778311494055013
Position 91: 0.005144703839224912
Position 86: 0.005002620563683579
Position 3035: 0.0026966528306737246
Position 369: 0.0022655591255197178
Position 910: 0.0012561018286363721
Position 305: 0.0008184641779113727
Position 215: 0.0006484996653305163
Position 378: 0.0005367358161422643
Position 208: 0.0003653785565628251
Position 79: 6.368086344611287e-05
Position 152: 5.4753114576615884e-05
Position 316: 4.910292023456516e-05
Position 168: 4.104954658627424e-05
Position 1112: 6.5453825047197e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2919: 0.9846149382443701
Position 4176: 0.5610476106242027
Position 993: 0.46229551960266807
Position 491: 0.37489650734734165
Position 5042: 0.28487994629480623
Position 3180: 0.20335554607392134
Position 4698: 0.1991520994268996
Position 441: 0.18341451088617447
Position 4863: 0.146624618929028
Position 3342: 0.06463531547167055
Position 4076: 0.04851493944204241
Position 5241: 0.04694542292152053
Position 3994: 0.028231655391452292
Position 4999: 0.028136563286715766
Position 3586: 0.013720782965024853
Position 1833: 0.011859903909916628
Position 4313: 0.011087969472274391
Position 1111: 0.010539853641553784
Position 818: 0.008957537949112382
Position 4009: 0.007483865343214498
Position 1752: 0.00729131534364145
Position 4490: 0.005518637459143313
Position 594: 0.005211912538682821
Position 5136: 0.004220385555851567
Position 2764: 0.0025437429352604306
Position 3364: 0.0023094487824304884
Position 509: 0.0020547984970049984
Position 3143: 0.001463083212215075
Position 591: 0.0012075230790162175
Position 668: 0.001072355073048964
Position 451: 0.0006697347835921119
Position 493: 0.0002847817804718451
Position 2695: 7.414836885891537e-05
Position 728: 3.719974775525104e-05
Position 760: 1.559708704174685e-05
Position 853: 1.0644417499747937e-05
Position 673: 1.0170945223176701e-05
Position 650: 3.2620898814487184e-06
Position 411: 2.744867648187832e-06
Position 396: 2.132221637896533e-06
Position 330: 1.9395183415361335e-06
Position 279: 1.7761366259862695e-06
Position 615: 1.7730862177630031e-06
Position 415: 1.4701293216050082e-06
