Gene = TEX35
index = 1392
Annotated 5SS: [ 151 1001 1692 2839 3598 7360 7798 8188]
Annotated 3SS: [ 949 1622 2781 3537 7294 7595 8144 9247]
SMsplice 5SS: [  37 1001 2839 3598 7360 7798]
SMsplice 3SS: [ 949 2781 3537 7294 7595 8144]
top_k =  100
Partition function (log Z): -3.649818227867833

Sorted 5' Splice Sites (High to Low Probability):
Position 2839: 0.9706065166546631
Position 3598: 0.81336044653162
Position 7360: 0.7348774780516389
Position 1001: 0.6984014182505546
Position 7798: 0.6515605866858688
Position 37: 0.4479306010918432
Position 151: 0.4275716335720293
Position 1692: 0.41794681712026127
Position 1734: 0.2728812508851052
Position 8075: 0.19646588823045844
Position 1109: 0.16234602180934507
Position 1740: 0.14520776803124552
Position 8188: 0.131580458262283
Position 807: 0.04278978828942928
Position 177: 0.03690431823899733
Position 803: 0.02497764896547349
Position 9360: 0.020311832775649904
Position 2453: 0.01458082589847368
Position 3058: 0.008126619647621902
Position 585: 0.008107995822498607
Position 1696: 0.005967020610509697
Position 793: 0.002824218963012763
Position 269: 0.0019975352127751503
Position 212: 0.0015783869321499518
Position 1491: 0.0014704673266587058
Position 7899: 0.001442214133167239
Position 214: 0.0013923821798882356
Position 305: 0.001205074323586161
Position 181: 0.0009801395763567133
Position 768: 0.0005617609394711518
Position 1329: 0.0005005111698830341
Position 255: 0.0004180009513054624
Position 175: 0.00016876953939577613
Position 332: 0.0001064021051153754
Position 1055: 1.7397160260833903e-05
Position 10: 2.6515411280158663e-09
Position 13: 1.1030011241634186e-09
Position 62: 4.752132605364308e-10
Position 41: 1.2719636002938448e-10
Position 54: 6.771564707994384e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 949: 0.8289017458466325
Position 2781: 0.7673861003742876
Position 3537: 0.7584306956558841
Position 7294: 0.7321884469218585
Position 7595: 0.6500221053821397
Position 1622: 0.5118149904052515
Position 7966: 0.3680054539346381
Position 8144: 0.31815038424124026
Position 9247: 0.28487622451798505
Position 1596: 0.2134683428430632
Position 2740: 0.20763921849442132
Position 8480: 0.19776936135854373
Position 1520: 0.11604586157660163
Position 8060: 0.09384335628083368
Position 7604: 0.055248743647733654
Position 3543: 0.025385674091632327
Position 3515: 0.023172143149525537
Position 921: 0.02215127980241456
Position 9465: 0.02031183277564986
Position 2344: 0.014580825898473681
Position 3373: 0.009180258808965284
Position 8594: 0.007849811966102389
Position 727: 0.003754961983984098
Position 6983: 0.0026890311297804764
Position 2966: 0.001757725885878595
Position 2566: 0.0014031770403484418
Position 704: 0.0013926135862612822
Position 701: 0.0011163283895150092
Position 664: 0.0009726123962875479
Position 9218: 0.0009004826944713261
Position 3972: 0.0008931041724347152
Position 1327: 0.000891927698434619
Position 745: 0.0007392322000492825
Position 933: 0.0007085967231542599
Position 4474: 0.000677573845251727
Position 1145: 0.0005751242360671776
Position 2540: 0.0004720389624724423
Position 1641: 0.0003512735487276998
Position 1490: 0.00032238827347742897
Position 1168: 0.00022797682273511554
Position 1399: 0.00021463597457929947
Position 521: 0.00021076528115086742
Position 571: 0.00013458246420927405
Position 675: 0.00010406262128043341
Position 2953: 7.487554487685975e-05
Position 624: 5.2728838073659035e-05
Position 1199: 3.200833340793275e-05
Position 1225: 2.930543131759359e-05
Position 125: 2.039987621661693e-05
Position 123: 1.778152084580819e-05
Position 3384: 4.220096016663066e-06
Position 951: 1.4688442987465488e-06
Position 731: 3.3797378428450255e-07
