Gene = ZMYND10
index = 1606
Annotated 5SS: [1365 1729 3119 3290 3546 3735 3935 4456 4838 5043 5279]
Annotated 3SS: [1619 3001 3235 3407 3645 3833 4282 4711 4920 5152 5366]
SMsplice 5SS: [ 246 1365 1729 3119 3290 3546 3735 4456 4838 5043 5279]
SMsplice 3SS: [1248 1531 3001 3235 3407 3645 4282 4711 4920 5152 5366]
top_k =  100
Partition function (log Z): 20.215771222852883

Sorted 5' Splice Sites (High to Low Probability):
Position 5043: 0.999833411387649
Position 3735: 0.983209058240639
Position 3546: 0.9705601516855045
Position 3119: 0.9687459203493733
Position 3290: 0.9503600912268533
Position 1365: 0.8691724594114479
Position 1729: 0.8579623035126336
Position 5279: 0.8466576417318828
Position 4838: 0.8034022443659163
Position 4456: 0.6043680767875649
Position 246: 0.5387435973712944
Position 847: 0.5090216469240442
Position 3935: 0.35302280275354603
Position 466: 0.14690594913978805
Position 206: 0.12750866843951064
Position 5571: 0.11828359043832518
Position 1032: 0.0835451987091927
Position 18: 0.0721771439730914
Position 1378: 0.04753090282158941
Position 3327: 0.04376424522179514
Position 2014: 0.035788459054057156
Position 1318: 0.03192568163812591
Position 1538: 0.01513304270688237
Position 4071: 0.007635613903144762
Position 3053: 0.00705210097736004
Position 714: 0.004688685611808396
Position 3116: 0.004522099071238191
Position 5643: 0.00378638929178425
Position 4587: 0.0027959379195653168
Position 3556: 0.0018250669232093306
Position 3981: 0.0014594555292650857
Position 673: 0.0007107924637437345
Position 3415: 0.0006999011946679592
Position 5285: 0.0005588282921057424
Position 152: 0.0004812328726477918
Position 5267: 0.00047310757588036684
Position 3320: 0.00033415712735158947
Position 225: 0.0002110399368433752
Position 163: 0.0002016358466741957
Position 79: 0.00019624528960007016
Position 283: 0.00018246686091425817
Position 104: 0.00011226241822661782
Position 198: 2.4968962224632752e-05
Position 27: 1.3980085935222412e-05
Position 81: 1.2399649834036475e-05
Position 5153: 1.0670416591565594e-05
Position 118: 8.787772640310832e-06
Position 1947: 7.0630079698674096e-06
Position 8: 3.358072781263023e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4920: 0.9993810295417545
Position 5152: 0.9948178116771329
Position 3407: 0.9776120566301738
Position 3001: 0.9664300070280258
Position 3645: 0.9569026625773551
Position 3235: 0.7952595874121592
Position 5366: 0.6346720993198802
Position 4282: 0.5830146728835932
Position 1531: 0.5448531161115436
Position 1248: 0.5430589565034084
Position 4711: 0.34367979876017335
Position 1619: 0.28461765246340115
Position 3833: 0.279636461465892
Position 1182: 0.2787813739608766
Position 4730: 0.27868465935271614
Position 3209: 0.19683402151725918
Position 4672: 0.16031584344055397
Position 713: 0.15480338276287475
Position 5716: 0.13605159441187498
Position 345: 0.1330822926615183
Position 1223: 0.1255584399024102
Position 5419: 0.1210416282744477
Position 912: 0.08217469621061976
Position 3845: 0.0761896346199205
Position 1615: 0.038692496539958335
Position 5639: 0.029974598172007545
Position 1844: 0.027926880016861284
Position 367: 0.025503850192777126
Position 734: 0.02519792770146307
Position 5513: 0.02276532287529259
Position 766: 0.02055286887628049
Position 639: 0.016946945506548895
Position 3072: 0.01670341376935618
Position 774: 0.01591545870258339
Position 5479: 0.015011296548251733
Position 4622: 0.014317807885860545
Position 4333: 0.010585867441664903
Position 3654: 0.009984609513455912
Position 1893: 0.007868642045165755
Position 5424: 0.007530778245408102
Position 4338: 0.007343559785118167
Position 4560: 0.006858614007946928
Position 3450: 0.0067908200741016375
Position 4196: 0.005218476177569734
Position 586: 0.004832319290919016
Position 3410: 0.003934288118185408
Position 1537: 0.0038165233906124847
Position 935: 0.00371633371704431
Position 5121: 0.0036102941159980887
Position 533: 0.003418776031894395
Position 3866: 0.0024422440720498935
Position 3648: 0.0018361093601700492
Position 3995: 0.0018191302394824308
Position 5721: 0.00177048353916225
Position 5224: 0.0014742098661967033
Position 4261: 0.0010014384191847135
Position 504: 0.0009099866981483402
Position 5451: 0.0007904667797864065
Position 3275: 0.0002788777764809357
Position 3160: 0.0002160316702805937
Position 5552: 0.0001686017036221635
Position 3721: 0.00014454044419081157
Position 3703: 0.0001011502833584722
Position 3693: 7.060145114229305e-05
Position 5127: 5.226641081894789e-05
Position 5492: 1.8621017211798647e-05
Position 309: 1.460639648851632e-05
Position 5229: 1.3956104669242029e-05
Position 507: 1.3312092876965952e-05
Position 559: 1.3041847678774204e-05
Position 3854: 4.416180906351525e-06
Position 5190: 4.101449367093673e-06
Position 424: 9.292955090918557e-08
