Gene = MINOS1
index = 845
Annotated 5SS: [  120 25158 26594]
Annotated 3SS: [25109 26483 29396]
SMsplice 5SS: [  120 14626 26594 26867 29487]
SMsplice 3SS: [14508 26483 26786 29396 29791]
top_k =  100
Partition function (log Z): -22.965909728995836

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9939388736242634
Position 6929: 0.061510271530789834
Position 328: 0.006031929243437973
Position 3982: 0.0021804623441380585
Position 215: 0.0007634278462409933
Position 689: 0.0005235369019417489
Position 153: 1.0203128574600218e-05
Position 47: 3.3611485952469585e-06
Position 4: 1.3739487484397035e-07
Position 91: 1.3194219848677174e-07
Position 82: 9.31264333011296e-08
Position 107: 5.70162907682736e-08
Position 93: 1.2405511768178359e-08
Position 58: 4.213095789206479e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 14508: 0.3844621197720722
Position 10655: 0.15950608798268567
Position 6804: 0.07005370979986564
Position 8754: 0.05244779769744182
Position 6742: 0.05119977545743247
Position 7908: 0.03411149569506119
Position 10691: 0.033103075795090184
Position 1969: 0.0298930939089132
Position 4245: 0.025418608123698682
Position 8952: 0.022229100312230438
Position 6481: 0.020498991526689637
Position 4861: 0.019491831321757254
Position 8552: 0.017333708647481818
Position 5880: 0.016537340349702712
Position 8367: 0.015114699096506106
Position 1945: 0.015086133170109602
Position 6495: 0.010112691260613121
Position 251: 0.007588740647230185
Position 2636: 0.007051977464656763
Position 6389: 0.006729818713342651
Position 5952: 0.006697371090985176
Position 5071: 0.006392603777292305
Position 5283: 0.005440765935450292
Position 6425: 0.005142667052408497
Position 3796: 0.0045093701501773276
Position 5851: 0.0033291759388949026
Position 2277: 0.003160879041773653
Position 1005: 0.002898130367070814
Position 1204: 0.0028456456438421124
Position 2936: 0.0019606254699082834
Position 1415: 0.0019309425328819596
Position 4789: 0.0018694123974673058
Position 2556: 0.001760043543364569
Position 3434: 0.0017277082284505596
Position 3058: 0.0015470222589063563
Position 843: 0.001475598139706261
Position 2448: 0.001340196290582175
Position 1727: 0.0013380386847753078
Position 3632: 0.0012955151024554305
Position 4032: 0.0012435123781092785
Position 629: 0.0011338489667875654
Position 2090: 0.0010982017801470852
Position 3291: 0.0010764614231943395
Position 3166: 0.001044895697834781
Position 2251: 0.0009472174645296617
Position 1949: 0.0008743755171431161
Position 3822: 0.000721250048532558
Position 1117: 0.0004082129587113132
Position 742: 0.0003514430315677777
Position 1358: 0.00033905480380210613
Position 278: 0.00032633984971584877
Position 723: 0.0002817095566962144
Position 373: 0.00025914632957185535
Position 300: 0.00021607382295620728
Position 187: 8.249848105726354e-06
