Gene = DRAXIN
index = 471
Annotated 5SS: [  125 14981 17737 20237 20701 23480]
Annotated 3SS: [14519 17545 20121 20610 23389 27854]
SMsplice 5SS: [  125 17737 20237 20701 21861 23480]
SMsplice 3SS: [17545 20121 20610 21707 23389 26759]
top_k =  100
Partition function (log Z): -22.55822602842529

Sorted 5' Splice Sites (High to Low Probability):
Position 125: 0.9492727884018151
Position 195: 0.050414825012687584
Position 6083: 0.04377401790371513
Position 1057: 0.01399258036257599
Position 733: 0.0028352422292649364
Position 2044: 0.0026668770693407864
Position 2599: 0.0010758817290013592
Position 654: 0.0006595392733476683
Position 224: 4.787993536925412e-05
Position 248: 2.418332044716478e-05
Position 868: 4.520538811193276e-06
Position 441: 2.826005417309069e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 14519: 0.49324632312369904
Position 9401: 0.11494908076863604
Position 5619: 0.04757982638287671
Position 1879: 0.039308484602317714
Position 922: 0.03708318429361983
Position 9888: 0.031812880280556816
Position 5873: 0.027502877432491673
Position 5959: 0.026058780936738687
Position 6557: 0.02386212652800005
Position 9116: 0.02310597446684145
Position 2472: 0.022610968085138683
Position 2727: 0.022429471612264124
Position 2209: 0.019458753160244393
Position 7343: 0.016131859455077217
Position 6770: 0.013655769194867648
Position 4578: 0.012659465075006374
Position 1921: 0.01129817133355783
Position 3027: 0.010562781205975012
Position 5579: 0.009427105649486142
Position 539: 0.008851976729476725
Position 1704: 0.006883660483328421
Position 271: 0.0062009980210958136
Position 4425: 0.004838022110816682
Position 3285: 0.004659568370745837
Position 2187: 0.0040070406103549314
Position 1002: 0.002881061186172525
Position 728: 0.002607069820180076
Position 295: 0.002605340272785595
Position 3014: 0.0023602807876936757
Position 2008: 0.002278075989839042
Position 3117: 0.0021488769526652285
Position 2957: 0.001937653657718538
Position 2327: 0.0018601906923426778
Position 624: 0.0014418949313999092
Position 2305: 0.0014018143024000854
Position 1841: 0.0008473026574798596
Position 1881: 0.0007554643126457779
Position 1734: 0.0007442431386266227
Position 520: 0.0006948141219702509
Position 494: 0.0005918875718089854
Position 570: 0.0005892663894217932
Position 1387: 0.0005864505916742696
Position 573: 0.00012459790119915407
Position 543: 5.5547554772706346e-05
Position 553: 1.9754075257505385e-05
Position 690: 1.766084938408718e-05
Position 602: 1.2024026756428394e-05
Position 644: 1.1585443799399823e-05
Position 473: 4.474182137582326e-06
Position 647: 3.4217572780530038e-06
Position 635: 2.715296298415365e-06
